Fecha,T_Amb_Avg(ºC),H_Relat_Avg (%),Rad_Glob_Avg (W/m²),Rad_Par_Avg (µmol/m²/s),R_Neta_Avg (W/m²),VPD_Avg (kPa),Lluvia (mm)
2011-09-20 11:00:00.000,29.18,31.53,798.5,1228.0,NAN,2.772,0
2011-09-20 11:30:00.000,29.67,31.05,836.0,1283.0,NAN,2.871,0
2011-09-20 12:00:00.000,30.34,28.71,856.0,1310.0,NAN,3.085,0
2011-09-20 12:30:00.000,30.97,27.63,865.0,1321.0,NAN,3.246,0
2011-09-20 13:00:00.000,30.95,27.11,858.0,1309.0,NAN,3.266,0
2011-09-20 13:30:00.000,31.56,26.78,833.0,1266.0,NAN,3.398,0
2011-09-20 14:00:00.000,32.17,25.2,792.4,1201.0,NAN,3.592,0
2011-09-20 14:30:00.000,32.33,24.71,731.9,1105.0,NAN,3.649,0
2011-09-20 15:00:00.000,32.62,24.94,660.2,992.0,NAN,3.697,0
2011-09-20 15:30:00.000,32.65,25.26,579.7,869.0,NAN,3.687,0
2011-09-20 16:00:00.000,32.57,25.14,484.5,721.2,-428.9,3.677,0
2011-09-20 16:30:00.000,32.24,25.92,383.8,567.3,-442.2,3.571,0
2011-09-20 17:00:00.000,31.74,27.36,278.2,406.6,-460.7,3.404,0
2011-09-20 17:30:00.000,31.2,28.12,172.2,246.7,-455.4,3.267,0
2011-09-20 18:00:00.000,30.45,28.55,75.55,106.4,-460.7,3.111,0
2011-09-20 18:30:00.000,29.48,30.21,13.76,20.99,-427.6,2.876,0
2011-09-20 19:00:00.000,27.28,44.24,0.557,0.703,-428.2,2.024,0
2011-09-20 19:30:00.000,25.96,49.71,0.0,0.049,-416,1.687,0
2011-09-20 20:00:00.000,24.9,52.02,0.0,0.004,-430.8,1.51,0
2011-09-20 20:30:00.000,24.04,52.35,0.0,0.0,-414.3,1.426,0
2011-09-20 21:00:00.000,23.37,58.95,0.0,0.0,NAN,1.179,0
2011-09-20 21:30:00.000,22.86,61.8,0.0,0.0,-442.4,1.064,0
2011-09-20 22:00:00.000,22.34,64.69,0.0,0.0,NAN,0.953,0
2011-09-20 22:30:00.000,21.73,67.4,0.0,0.0,NAN,0.848,0
2011-09-20 23:00:00.000,21.25,68.16,0.0,0.0,NAN,0.804,0
2011-09-20 23:30:00.000,20.67,69.43,0.0,0.0,NAN,0.745,0
2011-09-21 00:00:00.000,20.61,68.67,0.0,0.0,NAN,0.76,0
2011-09-21 00:30:00.000,20.59,68.6,0.0,0.0,NAN,0.761,0
2011-09-21 01:00:00.000,20.18,69.57,0.0,0.0,NAN,0.72,0
2011-09-21 01:30:00.000,19.76,70.48,0.0,0.0,NAN,0.68,0
2011-09-21 02:00:00.000,18.92,72.38,0.0,0.0,NAN,0.605,0
2011-09-21 02:30:00.000,17.5,75.65,0.0,0.0,-421.5,0.487,0
2011-09-21 03:00:00.000,17.78,74.19,0.0,0.0,NAN,0.525,0
2011-09-21 03:30:00.000,17.28,76.04,0.0,0.0,NAN,0.473,0
2011-09-21 04:00:00.000,16.49,76.42,0.0,0.0,-424.9,0.442,0
2011-09-21 04:30:00.000,16.25,76.05,0.0,0.0,NAN,0.442,0
2011-09-21 05:00:00.000,16.93,74.75,0.0,0.0,NAN,0.487,0
2011-09-21 05:30:00.000,17.14,74.88,0.0,0.0,NAN,0.491,0
2011-09-21 06:00:00.000,16.0,78.07,0.273,0.34,NAN,0.399,0
2011-09-21 06:30:00.000,16.68,78.35,11.54,19.09,NAN,0.411,0
2011-09-21 07:00:00.000,16.91,76.52,76.0,119.4,NAN,0.452,0
2011-09-21 07:30:00.000,18.71,71.67,178.6,281.0,NAN,0.615,0
2011-09-21 08:00:00.000,20.96,65.41,288.8,454.3,NAN,0.858,0
2011-09-21 08:30:00.000,21.35,66.09,395.0,620.9,-412.5,0.862,0
2011-09-21 09:00:00.000,22.62,59.54,496.5,776.8,NAN,1.113,0
2011-09-21 09:30:00.000,23.83,51.45,588.6,917.0,NAN,1.434,0
2011-09-21 10:00:00.000,24.61,48.8,671.6,1042.0,NAN,1.585,0
2011-09-21 10:30:00.000,25.35,45.2,739.1,1142.0,NAN,1.772,0
2011-09-21 11:00:00.000,26.19,40.9,793.6,1222.0,NAN,2.01,0
2011-09-21 11:30:00.000,26.48,38.73,838.0,1284.0,NAN,2.118,0
2011-09-21 12:00:00.000,27.32,37.43,867.0,1326.0,NAN,2.273,0
2011-09-21 12:30:00.000,28.04,35.69,872.0,1329.0,NAN,2.437,0
2011-09-21 13:00:00.000,28.14,34.77,864.0,1317.0,NAN,2.486,0
2011-09-21 13:30:00.000,28.55,35.19,844.0,1286.0,NAN,2.529,0
2011-09-21 14:00:00.000,28.99,35.15,839.0,1263.0,NAN,2.596,0
2011-09-21 14:30:00.000,28.99,36.53,545.4,844.0,NAN,2.54,0
2011-09-21 15:00:00.000,28.83,38.98,450.6,711.0,NAN,2.42,0
2011-09-21 15:30:00.000,28.73,41.59,556.2,847.0,NAN,2.304,0
2011-09-21 16:00:00.000,28.61,44.2,485.1,731.3,-428.4,2.186,0
2011-09-21 16:30:00.000,27.81,50.64,374.2,559.8,-414,1.848,0
2011-09-21 17:00:00.000,26.96,53.87,271.0,399.7,-425.1,1.641,0
2011-09-21 17:30:00.000,26.44,55.49,166.7,240.9,-405.6,1.535,0
2011-09-21 18:00:00.000,25.56,58.56,71.71,102.5,-419.6,1.358,0
2011-09-21 18:30:00.000,24.48,62.24,12.37,19.7,NAN,1.16,0
2011-09-21 19:00:00.000,23.72,63.6,0.443,0.525,-412.4,1.068,0
2011-09-21 19:30:00.000,23.06,67.31,0.0,0.0,-405.7,0.922,0
2011-09-21 20:00:00.000,22.35,70.48,0.0,0.0,-403.1,0.797,0
2011-09-21 20:30:00.000,21.74,73.0,0.0,0.0,-390.5,0.702,0
2011-09-21 21:00:00.000,21.21,75.5,0.0,0.0,-392.2,0.617,0
2011-09-21 21:30:00.000,20.71,77.85,0.0,0.0,-410.6,0.541,0
2011-09-21 22:00:00.000,20.29,79.56,0.0,0.0,-402,0.486,0
2011-09-21 22:30:00.000,19.87,81.5,0.0,0.0,NAN,0.429,0
2011-09-21 23:00:00.000,19.52,82.8,0.0,0.0,NAN,0.39,0
2011-09-21 23:30:00.000,19.24,83.8,0.0,0.0,NAN,0.361,0
2011-09-22 00:00:00.000,18.83,85.3,0.0,0.0,NAN,0.321,0
2011-09-22 00:30:00.000,18.65,86.0,0.0,0.0,NAN,0.301,0
2011-09-22 01:00:00.000,18.43,86.3,0.0,0.0,NAN,0.289,0
2011-09-22 01:30:00.000,18.19,86.9,0.0,0.0,NAN,0.273,0
2011-09-22 02:00:00.000,18.1,87.5,0.0,0.0,NAN,0.26,0
2011-09-22 02:30:00.000,18.01,87.8,0.0,0.0,NAN,0.252,0
2011-09-22 03:00:00.000,17.98,88.2,0.0,0.0,NAN,0.243,0
2011-09-22 03:30:00.000,18.25,88.3,0.0,0.0,NAN,0.245,0
2011-09-22 04:00:00.000,18.41,87.7,0.0,0.0,NAN,0.26,0
2011-09-22 04:30:00.000,18.51,87.7,0.0,0.0,NAN,0.262,0
2011-09-22 05:00:00.000,18.59,87.9,0.0,0.0,NAN,0.259,0
2011-09-22 05:30:00.000,18.63,87.9,0.0,0.0,NAN,0.26,0
2011-09-22 06:00:00.000,18.5,87.5,0.144,0.168,NAN,0.266,0
2011-09-22 06:30:00.000,18.38,87.6,8.98,11.85,NAN,0.263,0
2011-09-22 07:00:00.000,18.77,85.7,34.3,52.55,NAN,0.31,0
2011-09-22 07:30:00.000,19.28,83.4,82.0,133.2,NAN,0.371,0
2011-09-22 08:00:00.000,20.19,83.3,249.2,384.9,-367,0.397,0
2011-09-22 08:30:00.000,21.18,78.89,362.9,568.8,NAN,0.531,0
2011-09-22 09:00:00.000,22.2,74.38,429.8,673.5,-392.1,0.686,0
2011-09-22 09:30:00.000,23.0,70.74,485.9,760.3,NAN,0.822,0
2011-09-22 10:00:00.000,24.05,65.23,689.7,1047.0,NAN,1.041,0
2011-09-22 10:30:00.000,24.33,62.34,605.0,942.0,NAN,1.147,0
2011-09-22 11:00:00.000,25.13,58.26,578.4,892.0,NAN,1.332,0
2011-09-22 11:30:00.000,25.24,57.92,694.7,1055.0,NAN,1.353,0
2011-09-22 12:00:00.000,25.92,55.81,782.9,1193.0,NAN,1.479,0
2011-09-22 12:30:00.000,26.28,53.69,722.0,1106.0,NAN,1.582,0
2011-09-22 13:00:00.000,26.32,51.54,664.4,1024.0,NAN,1.661,0
2011-09-22 13:30:00.000,27.05,47.78,736.7,1115.0,NAN,1.868,0
2011-09-22 14:00:00.000,27.08,46.92,593.9,903.0,-426.9,1.902,0
2011-09-22 14:30:00.000,27.17,46.09,549.4,835.0,NAN,1.943,0
2011-09-22 15:00:00.000,27.5,44.21,508.6,784.6,NAN,2.048,0
2011-09-22 15:30:00.000,27.25,43.98,379.9,584.1,NAN,2.027,0
2011-09-22 16:00:00.000,27.31,43.23,423.3,627.2,NAN,2.062,0
2011-09-22 16:30:00.000,26.98,44.49,331.3,491.8,NAN,1.978,0
2011-09-22 17:00:00.000,26.62,49.04,304.3,440.7,-423,1.778,0
2011-09-22 17:30:00.000,25.98,51.44,166.0,235.5,-418.5,1.63,0
2011-09-22 18:00:00.000,25.02,57.47,65.99,92.8,-407.7,1.35,0
2011-09-22 18:30:00.000,24.24,60.44,11.84,17.99,-402.1,1.197,0
2011-09-22 19:00:00.000,23.5,62.15,0.353,0.372,-394.7,1.096,0
2011-09-22 19:30:00.000,22.92,63.85,0.0,0.0,-412.1,1.01,0
2011-09-22 20:00:00.000,22.18,67.24,0.0,0.0,-399.2,0.876,0
2011-09-22 20:30:00.000,21.4,72.83,0.0,0.0,-410.6,0.693,0
2011-09-22 21:00:00.000,20.71,78.43,0.0,0.0,-374,0.527,0
2011-09-22 21:30:00.000,20.21,81.7,0.0,0.0,-369.1,0.433,0
2011-09-22 22:00:00.000,19.8,83.8,0.0,0.0,-408.5,0.374,0
2011-09-22 22:30:00.000,19.38,85.4,0.0,0.0,-397.9,0.329,0
2011-09-22 23:00:00.000,18.98,87.1,0.0,0.0,-391.6,0.284,0
2011-09-22 23:30:00.000,18.69,88.2,0.0,0.0,NAN,0.253,0
2011-09-23 00:00:00.000,18.45,88.7,0.0,0.0,NAN,0.239,0
2011-09-23 00:30:00.000,18.28,88.3,0.0,0.0,NAN,0.245,0
2011-09-23 01:00:00.000,18.07,87.6,0.0,0.0,NAN,0.258,0
2011-09-23 01:30:00.000,17.94,87.6,0.0,0.0,-382.1,0.254,0
2011-09-23 02:00:00.000,18.07,88.0,0.0,0.0,NAN,0.249,0
2011-09-23 02:30:00.000,18.21,87.5,0.0,0.0,NAN,0.26,0
2011-09-23 03:00:00.000,18.0,87.4,0.0,0.0,NAN,0.261,0
2011-09-23 03:30:00.000,17.76,88.0,0.0,0.0,NAN,0.243,0
2011-09-23 04:00:00.000,17.59,88.7,0.0,0.0,NAN,0.228,0
2011-09-23 04:30:00.000,17.67,89.2,0.0,0.0,NAN,0.219,0
2011-09-23 05:00:00.000,17.58,89.3,0.0,0.0,NAN,0.215,0
2011-09-23 05:30:00.000,17.85,89.1,0.0,0.0,NAN,0.223,0
2011-09-23 06:00:00.000,17.97,88.1,0.06,0.076,NAN,0.245,0
2011-09-23 06:30:00.000,18.12,87.0,5.606,8.51,NAN,0.271,0
2011-09-23 07:00:00.000,18.22,85.8,37.53,56.82,NAN,0.297,0
2011-09-23 07:30:00.000,18.57,84.5,78.81,121.9,NAN,0.332,0
2011-09-23 08:00:00.000,19.18,81.8,122.0,201.7,-380.8,0.404,0
2011-09-23 08:30:00.000,20.05,78.36,257.6,413.0,-358.7,0.508,0
2011-09-23 09:00:00.000,20.91,76.11,288.4,451.9,NAN,0.59,0
2011-09-23 09:30:00.000,21.46,75.01,324.6,505.5,-350.1,0.639,0
2011-09-23 10:00:00.000,22.17,72.43,415.8,639.8,-373,0.737,0
2011-09-23 10:30:00.000,22.67,70.01,387.4,596.9,-384.5,0.826,0
2011-09-23 11:00:00.000,22.96,67.52,414.4,638.8,-377.7,0.91,0
2011-09-23 11:30:00.000,23.33,65.49,459.6,709.0,-367,0.989,0
2011-09-23 12:00:00.000,23.64,64.09,450.8,695.2,-371.3,1.049,0
2011-09-23 12:30:00.000,24.0,62.32,482.7,741.4,-363.5,1.124,0
2011-09-23 13:00:00.000,24.49,60.68,543.7,831.0,-368.2,1.208,0
2011-09-23 13:30:00.000,24.81,58.94,515.9,777.8,-377.3,1.286,0
2011-09-23 14:00:00.000,24.84,57.55,519.9,786.4,-380.9,1.332,0
2011-09-23 14:30:00.000,24.77,56.55,448.4,689.5,-386.1,1.357,0
2011-09-23 15:00:00.000,24.52,53.62,373.7,571.1,-390.8,1.427,0
2011-09-23 15:30:00.000,24.53,54.85,364.3,553.4,-390.8,1.391,0
2011-09-23 16:00:00.000,24.17,57.95,333.2,496.0,-386.9,1.267,0
2011-09-23 16:30:00.000,23.94,58.03,330.4,487.8,-368.6,1.248,0
2011-09-23 17:00:00.000,23.05,59.4,116.2,179.8,-366.2,1.144,0
2011-09-23 17:30:00.000,22.25,62.87,55.33,84.5,-389.8,0.998,0
2011-09-23 18:00:00.000,21.68,66.99,71.23,82.5,-373.5,0.855,0
2011-09-23 18:30:00.000,21.36,67.91,22.54,19.86,-391.1,0.816,0
2011-09-23 19:00:00.000,20.78,70.21,0.577,0.327,-364.8,0.731,0
2011-09-23 19:30:00.000,20.27,72.02,0.0,0.0,-374.3,0.665,0
2011-09-23 20:00:00.000,19.88,72.29,0.0,0.0,-375.4,0.643,0
2011-09-23 20:30:00.000,19.42,73.77,0.0,0.0,-391.4,0.591,0
2011-09-23 21:00:00.000,18.78,76.23,0.0,0.0,-398.2,0.515,0
2011-09-23 21:30:00.000,18.22,78.62,0.0,0.0,-378.9,0.447,0
2011-09-23 22:00:00.000,17.82,80.2,0.0,0.0,-414.3,0.403,0
2011-09-23 22:30:00.000,17.37,82.2,0.0,0.0,-410.1,0.353,0
2011-09-23 23:00:00.000,16.67,84.3,0.0,0.0,NAN,0.298,0
2011-09-23 23:30:00.000,16.31,85.5,0.0,0.0,NAN,0.268,0
2011-09-24 00:00:00.000,16.17,86.4,0.0,0.0,NAN,0.251,0
2011-09-24 00:30:00.000,16.11,86.3,0.0,0.0,NAN,0.251,0
2011-09-24 01:00:00.000,16.31,85.9,0.0,0.0,NAN,0.262,0
2011-09-24 01:30:00.000,16.37,85.1,0.0,0.0,NAN,0.278,0
2011-09-24 02:00:00.000,16.09,85.7,0.0,0.0,NAN,0.262,0
2011-09-24 02:30:00.000,15.87,86.3,0.0,0.0,NAN,0.247,0
2011-09-24 03:00:00.000,15.82,86.9,0.0,0.0,NAN,0.235,0
2011-09-24 03:30:00.000,16.48,86.4,0.0,0.0,NAN,0.255,0.198
2011-09-24 04:00:00.000,16.79,84.7,0.0,0.0,NAN,0.293,0
2011-09-24 04:30:00.000,16.67,84.2,0.0,0.0,NAN,0.3,0
2011-09-24 05:00:00.000,15.76,85.2,0.0,0.0,NAN,0.265,0
2011-09-24 05:30:00.000,15.38,86.2,0.0,0.0,NAN,0.24,0
2011-09-24 06:00:00.000,14.71,86.7,0.098,0.109,NAN,0.223,0
2011-09-24 06:30:00.000,14.05,88.1,7.883,12.2,NAN,0.191,0
2011-09-24 07:00:00.000,14.34,88.8,58.66,81.3,NAN,0.183,0
2011-09-24 07:30:00.000,15.71,87.5,143.5,205.2,NAN,0.224,0
2011-09-24 08:00:00.000,17.39,82.7,244.5,366.9,NAN,0.344,0
2011-09-24 08:30:00.000,18.8,76.81,369.0,542.5,NAN,0.504,0
2011-09-24 09:00:00.000,19.96,71.45,475.0,694.9,NAN,0.666,0
2011-09-24 09:30:00.000,20.68,67.76,570.3,827.0,NAN,0.786,0
2011-09-24 10:00:00.000,21.3,64.34,667.4,962.0,NAN,0.903,0
2011-09-24 10:30:00.000,22.03,60.14,646.0,944.0,NAN,1.056,0
2011-09-24 11:00:00.000,22.65,59.02,800.0,1152.0,NAN,1.127,0
2011-09-24 11:30:00.000,23.24,56.63,849.0,1223.0,NAN,1.236,0
2011-09-24 12:00:00.000,23.66,54.03,673.3,982.0,NAN,1.343,0
2011-09-24 12:30:00.000,24.63,48.89,921.0,1306.0,NAN,1.584,0
2011-09-24 13:00:00.000,24.97,45.44,863.0,1227.0,NAN,1.725,0
2011-09-24 13:30:00.000,25.21,39.29,844.0,1203.0,NAN,1.948,0
2011-09-24 14:00:00.000,26.12,33.81,802.0,1138.0,NAN,2.241,0
2011-09-24 14:30:00.000,26.3,32.2,743.3,1051.0,NAN,2.319,0
2011-09-24 15:00:00.000,26.7,30.58,676.5,953.0,NAN,2.432,0
2011-09-24 15:30:00.000,26.81,32.37,589.0,824.0,NAN,2.384,0
2011-09-24 16:00:00.000,27.09,31.27,494.9,686.0,NAN,2.463,0
2011-09-24 16:30:00.000,26.92,31.61,393.1,537.7,NAN,2.427,0
2011-09-24 17:00:00.000,27.11,32.87,283.5,379.6,NAN,2.408,0
2011-09-24 17:30:00.000,26.57,34.39,171.8,224.6,NAN,2.281,0
2011-09-24 18:00:00.000,25.99,37.08,71.61,91.6,NAN,2.114,0
2011-09-24 18:30:00.000,24.42,42.54,9.68,13.34,NAN,1.763,0
2011-09-24 19:00:00.000,23.33,50.03,0.255,0.199,-411.4,1.432,0
2011-09-24 19:30:00.000,22.43,53.89,0.0,0.0,-402,1.252,0
2011-09-24 20:00:00.000,21.49,58.65,0.0,0.0,-400.7,1.06,0
2011-09-24 20:30:00.000,20.53,65.56,0.0,0.0,-401,0.832,0
2011-09-24 21:00:00.000,19.92,69.58,0.0,0.0,-387.7,0.708,0
2011-09-24 21:30:00.000,19.44,72.44,0.0,0.0,-401.9,0.623,0
2011-09-24 22:00:00.000,18.65,76.2,0.0,0.0,-398.1,0.512,0
2011-09-24 22:30:00.000,18.33,77.8,0.0,0.0,NAN,0.467,0
2011-09-24 23:00:00.000,17.9,79.24,0.0,0.0,-410.1,0.426,0
2011-09-24 23:30:00.000,17.27,81.2,0.0,0.0,-412.3,0.371,0
2011-09-25 00:00:00.000,16.7,82.6,0.0,0.0,NAN,0.33,0
2011-09-25 00:30:00.000,15.77,84.5,0.0,0.0,NAN,0.278,0
2011-09-25 01:00:00.000,15.52,84.9,0.0,0.0,NAN,0.266,0
2011-09-25 01:30:00.000,14.98,85.2,0.0,0.0,NAN,0.252,0
2011-09-25 02:00:00.000,14.43,85.5,0.0,0.0,NAN,0.238,0
2011-09-25 02:30:00.000,14.14,83.6,0.0,0.0,NAN,0.264,0
2011-09-25 03:00:00.000,14.15,81.4,0.0,0.0,NAN,0.3,0
2011-09-25 03:30:00.000,14.16,80.7,0.0,0.0,NAN,0.311,0
2011-09-25 04:00:00.000,14.08,80.8,0.0,0.0,NAN,0.309,0
2011-09-25 04:30:00.000,13.62,82.1,0.0,0.0,-420.3,0.279,0
2011-09-25 05:00:00.000,13.49,81.3,0.0,0.0,NAN,0.289,0
2011-09-25 05:30:00.000,13.57,76.07,0.0,0.0,NAN,0.372,0
2011-09-25 06:00:00.000,13.77,71.7,0.185,0.167,NAN,0.445,0
2011-09-25 06:30:00.000,13.64,69.37,10.98,15.42,NAN,0.478,0
2011-09-25 07:00:00.000,14.05,70.0,72.43,104.0,NAN,0.481,0
2011-09-25 07:30:00.000,15.6,68.85,171.2,246.1,-383.5,0.552,0
2011-09-25 08:00:00.000,17.26,66.0,263.1,382.7,-385.7,0.671,0
2011-09-25 08:30:00.000,19.27,61.77,406.1,585.2,-382.7,0.856,0
2011-09-25 09:00:00.000,21.3,54.85,459.6,669.2,-374.4,1.145,0
2011-09-25 09:30:00.000,22.92,44.37,598.7,866.0,-382,1.556,0
2011-09-25 10:00:00.000,24.29,39.88,678.2,981.0,-408.3,1.826,0
2011-09-25 10:30:00.000,25.55,38.12,745.7,1078.0,-430.4,2.026,0
2011-09-25 11:00:00.000,26.62,34.58,803.0,1160.0,-411.7,2.281,0
2011-09-25 11:30:00.000,27.36,31.4,845.0,1220.0,NAN,2.498,0
2011-09-25 12:00:00.000,28.35,29.77,868.0,1253.0,NAN,2.71,0
2011-09-25 12:30:00.000,29.03,27.45,874.0,1258.0,NAN,2.911,0
2011-09-25 13:00:00.000,29.54,26.58,866.0,1244.0,NAN,3.034,0
2011-09-25 13:30:00.000,30.02,25.87,840.0,1205.0,NAN,3.15,0
2011-09-25 14:00:00.000,30.48,25.31,798.1,1141.0,NAN,3.258,0
2011-09-25 14:30:00.000,30.84,24.76,742.0,1055.0,NAN,3.35,0
2011-09-25 15:00:00.000,30.97,24.54,547.5,780.5,NAN,3.385,0
2011-09-25 15:30:00.000,30.86,24.15,470.9,669.0,NAN,3.383,0
2011-09-25 16:00:00.000,31.87,22.88,538.1,748.5,NAN,3.641,0
2011-09-25 16:30:00.000,31.78,22.81,398.9,545.7,NAN,3.626,0
2011-09-25 17:00:00.000,31.03,23.94,168.6,240.0,NAN,3.426,0
2011-09-25 17:30:00.000,30.24,23.51,88.6,127.1,-444.7,3.291,0
2011-09-25 18:00:00.000,29.97,23.19,88.2,104.5,-461.3,3.253,0
2011-09-25 18:30:00.000,28.82,24.7,12.13,14.32,NAN,2.987,0
2011-09-25 19:00:00.000,26.71,34.38,0.179,0.231,-432.2,2.325,0
2011-09-25 19:30:00.000,24.45,50.07,0.0,0.021,-437.1,1.531,0
2011-09-25 20:00:00.000,23.26,51.56,0.0,0.001,-412.9,1.382,0
2011-09-25 20:30:00.000,22.54,52.86,0.0,0.0,-421.6,1.288,0
2011-09-25 21:00:00.000,21.83,57.74,0.0,0.0,-416.3,1.107,0
2011-09-25 21:30:00.000,20.99,66.3,0.0,0.0,-393.8,0.837,0
2011-09-25 22:00:00.000,20.39,69.78,0.0,0.0,-395.4,0.724,0
2011-09-25 22:30:00.000,19.87,72.69,0.0,0.0,-406.2,0.633,0
2011-09-25 23:00:00.000,19.72,76.58,0.0,0.0,-399.7,0.538,0
2011-09-25 23:30:00.000,19.59,77.04,0.0,0.0,NAN,0.524,0
2011-09-26 00:00:00.000,18.51,80.2,0.0,0.0,NAN,0.423,0
2011-09-26 00:30:00.000,18.03,80.2,0.0,0.0,-413,0.41,0
2011-09-26 01:00:00.000,17.98,79.69,0.0,0.0,-409.9,0.419,0
2011-09-26 01:30:00.000,18.09,80.9,0.0,0.0,NAN,0.396,0
2011-09-26 02:00:00.000,17.55,81.3,0.0,0.0,NAN,0.376,0
2011-09-26 02:30:00.000,16.32,81.2,0.0,0.0,NAN,0.348,0
2011-09-26 03:00:00.000,16.31,80.4,0.0,0.0,NAN,0.363,0
2011-09-26 03:30:00.000,16.09,77.64,0.0,0.0,NAN,0.409,0
2011-09-26 04:00:00.000,15.56,75.36,0.0,0.0,NAN,0.435,0
2011-09-26 04:30:00.000,15.64,73.88,0.0,0.0,NAN,0.464,0
2011-09-26 05:00:00.000,15.64,74.0,0.0,0.0,NAN,0.462,0
2011-09-26 05:30:00.000,15.71,72.87,0.0,0.0,NAN,0.484,0
2011-09-26 06:00:00.000,15.28,72.62,0.108,0.11,NAN,0.475,0
2011-09-26 06:30:00.000,15.0,71.81,7.714,11.94,NAN,0.48,0
2011-09-26 07:00:00.000,15.81,66.33,58.6,86.8,NAN,0.606,0
2011-09-26 07:30:00.000,17.59,60.52,154.0,226.9,NAN,0.795,0
2011-09-26 08:00:00.000,19.33,56.13,261.1,385.7,NAN,0.984,0
2011-09-26 08:30:00.000,21.09,50.42,367.0,543.3,NAN,1.241,0
2011-09-26 09:00:00.000,22.8,46.1,469.6,693.7,NAN,1.497,0
2011-09-26 09:30:00.000,23.78,43.02,565.6,835.0,NAN,1.678,0
2011-09-26 10:00:00.000,24.77,41.27,650.7,958.0,NAN,1.835,0
2011-09-26 10:30:00.000,25.61,38.87,719.8,1057.0,NAN,2.009,0
2011-09-26 11:00:00.000,27.06,35.41,772.2,1129.0,NAN,2.314,0
2011-09-26 11:30:00.000,27.95,32.59,816.0,1191.0,NAN,2.541,0
2011-09-26 12:00:00.000,29.21,29.92,837.0,1221.0,NAN,2.842,0
2011-09-26 12:30:00.000,29.83,27.04,844.0,1228.0,NAN,3.067,0
2011-09-26 13:00:00.000,30.02,26.27,832.0,1209.0,NAN,3.132,0
2011-09-26 13:30:00.000,30.66,25.18,806.0,1168.0,NAN,3.298,0
2011-09-26 14:00:00.000,30.95,25.09,764.5,1103.0,NAN,3.357,0
2011-09-26 14:30:00.000,31.14,24.73,706.6,1015.0,NAN,3.408,0
2011-09-26 15:00:00.000,31.73,23.46,638.8,913.0,NAN,3.584,0
2011-09-26 15:30:00.000,31.8,24.23,552.5,783.9,NAN,3.562,0
2011-09-26 16:00:00.000,31.59,24.41,445.7,623.0,NAN,3.513,0
2011-09-26 16:30:00.000,31.52,24.81,346.4,478.8,NAN,3.48,0
2011-09-26 17:00:00.000,31.13,24.81,242.6,328.8,NAN,3.403,0
2011-09-26 17:30:00.000,30.52,26.21,140.4,187.0,NAN,3.226,0
2011-09-26 18:00:00.000,29.77,27.83,54.02,70.43,-463.9,3.024,0
2011-09-26 18:30:00.000,28.64,32.15,7.172,9.75,NAN,2.662,0
2011-09-26 19:00:00.000,27.19,37.87,0.092,0.188,-455.6,2.242,0
2011-09-26 19:30:00.000,25.64,55.54,0.0,0.034,-414.2,1.47,0
2011-09-26 20:00:00.000,24.37,64.4,0.0,0.015,-400.7,1.086,0
2011-09-26 20:30:00.000,23.75,67.06,0.0,0.004,-400.5,0.968,0
2011-09-26 21:00:00.000,23.34,68.26,0.0,0.0,-396,0.91,0
2011-09-26 21:30:00.000,22.9,69.83,0.0,0.002,NAN,0.842,0
2011-09-26 22:00:00.000,22.56,70.61,0.0,0.0,NAN,0.804,0
2011-09-26 22:30:00.000,22.2,72.09,0.0,0.0,NAN,0.747,0
2011-09-26 23:00:00.000,21.92,73.01,0.0,0.0,NAN,0.71,0
2011-09-26 23:30:00.000,21.72,73.7,0.0,0.0,NAN,0.683,0
2011-09-27 00:00:00.000,21.39,74.93,0.0,0.0,NAN,0.638,0
2011-09-27 00:30:00.000,20.95,76.04,0.0,0.0,0.212,0.594,0
2011-09-27 01:00:00.000,20.53,78.29,0.0,0.0,NAN,0.524,0
2011-09-27 01:30:00.000,20.3,78.87,0.0,0.0,NAN,0.504,0
2011-09-27 02:00:00.000,19.74,80.6,0.0,0.0,NAN,0.447,0
2011-09-27 02:30:00.000,19.1,80.7,0.0,0.0,-414.6,0.426,0
2011-09-27 03:00:00.000,17.93,81.9,0.0,0.0,NAN,0.372,0
2011-09-27 03:30:00.000,18.08,82.2,0.0,0.0,NAN,0.369,0
2011-09-27 04:00:00.000,17.85,82.8,0.0,0.0,NAN,0.352,0
2011-09-27 04:30:00.000,17.57,82.5,0.0,0.0,NAN,0.352,0
2011-09-27 05:00:00.000,17.18,79.52,0.0,0.0,NAN,0.401,0
2011-09-27 05:30:00.000,17.28,76.39,0.0,0.0,NAN,0.465,0
2011-09-27 06:00:00.000,17.52,75.01,0.079,0.082,NAN,0.5,0
2011-09-27 06:30:00.000,17.8,74.71,7.698,10.92,NAN,0.515,0
2011-09-27 07:00:00.000,18.23,73.31,56.58,80.4,NAN,0.559,0
2011-09-27 07:30:00.000,19.02,69.37,143.8,209.1,NAN,0.674,0
2011-09-27 08:00:00.000,20.33,65.98,247.2,363.7,-404.4,0.812,0
2011-09-27 08:30:00.000,22.17,63.15,354.2,524.2,-406.1,0.986,0
2011-09-27 09:00:00.000,24.02,58.57,457.3,677.9,-380.2,1.239,0
2011-09-27 09:30:00.000,25.46,52.84,551.0,817.0,-406.5,1.538,0
2011-09-27 10:00:00.000,26.75,43.62,635.6,941.0,NAN,1.983,0
