Fecha,P3 TDV Control (µm),P14 TDV Control (µm),P7 TDV 60RDI (µm),P9 TDV 60RDI (µm),P10 TDV 30RDI (µm),P11 TDV 30RDI (µm)
2011-10-27 16:45:00,1556.7,2861,207.4,1826.3,-431.6,170.1
2011-10-27 17:00:00,1571.8,2846,218.7,1841.4,-422.2,184.9
2011-10-27 17:15:00,1590.7,2874.2,233.8,1858.3,-403.4,201.5
2011-10-27 17:30:00,1598.2,2887.4,245.1,1877.2,-382.6,216.3
2011-10-27 17:45:00,1622.7,2887.4,256.4,1897.9,-361.9,238.5
2011-10-27 18:00:00,1658.5,2923.2,269.6,1918.6,-339.3,258.8
2011-10-27 18:15:00,1664.2,2915.7,282.8,1931.8,-316.7,275.5
2011-10-27 18:30:00,1679.2,2921.3,290.3,1946.9,-295.9,290.3
2011-10-27 18:45:00,1694.3,2934.5,299.7,1960.1,-280.9,303.2
2011-10-27 19:00:00,1701.9,2951.5,307.3,1973.3,-263.9,319.9
2011-10-27 19:15:00,1715.1,2957.2,312.9,1980.8,-246.9,325.4
2011-10-27 19:30:00,1730.1,2970.4,316.7,1988.4,-237.5,334.6
2011-10-27 19:45:00,1758.4,2974.1,320.5,1992.2,-222.4,342
2011-10-27 20:00:00,1756.5,2998.6,318.6,2001.6,-211.1,355
2011-10-27 20:15:00,1752.8,2983.5,324.2,2009.1,-199.8,358.7
2011-10-27 20:30:00,1756.5,2985.4,328,2011,-190.4,364.2
2011-10-27 20:45:00,1767.8,2994.9,329.9,2014.8,-179.1,371.6
2011-10-27 21:00:00,1781,3021.2,331.8,2020.4,-169.7,375.3
2011-10-27 21:15:00,1784.8,3013.7,337.4,2024.2,-160.2,379
2011-10-27 21:30:00,1775.4,3000.5,343.1,2026.1,-150.8,390.1
2011-10-27 21:45:00,1782.9,3000.5,345,2026.1,-145.2,390.1
2011-10-27 22:00:00,1813.1,3025,341.2,2026.1,-139.5,392
2011-10-27 22:15:00,1801.8,3013.7,341.2,2026.1,-137.6,392
2011-10-27 22:30:00,1781,3009.9,339.3,2026.1,-132,393.8
2011-10-27 22:45:00,1786.7,2996.7,337.4,2028,-126.3,395.7
2011-10-27 23:00:00,1811.2,3025,337.4,2028,-118.8,397.5
2011-10-27 23:15:00,1807.4,3025,341.2,2029.8,-111.2,401.2
2011-10-27 23:30:00,1811.2,3002.4,341.2,2033.6,-103.7,403
2011-10-27 23:45:00,1813.1,3023.1,339.3,2035.5,-96.2,408.6
2011-10-28 00:00:00,1813.1,3028.8,341.2,2041.2,-88.6,412.3
2011-10-28 00:15:00,1816.8,3019.4,343.1,2044.9,-83,416
2011-10-28 00:30:00,1813.1,3019.4,341.2,2046.8,-75.4,416
2011-10-28 00:45:00,1809.3,3019.4,343.1,2048.7,-69.8,421.5
2011-10-28 01:00:00,1814.9,3025,341.2,2052.5,-64.1,423.4
2011-10-28 01:15:00,1843.2,3021.2,341.2,2052.5,-60.3,423.4
2011-10-28 01:30:00,1845.1,3023.1,345,2054.3,-56.6,427.1
2011-10-28 01:45:00,1833.8,3023.1,345,2058.1,-49,432.6
2011-10-28 02:00:00,1828.1,3036.3,346.8,2060,-45.3,434.5
2011-10-28 02:15:00,1860.2,3045.7,346.8,2061.9,-41.5,436.3
2011-10-28 02:30:00,1867.7,3057,345,2063.8,-35.8,438.2
2011-10-28 02:45:00,1869.6,3057,345,2065.7,-30.2,440
2011-10-28 03:00:00,1852.6,3055.2,346.8,2065.7,-26.4,445.6
2011-10-28 03:15:00,1839.4,3049.5,350.6,2067.5,-24.5,443.7
2011-10-28 03:30:00,1875.3,3045.7,348.7,2071.3,-20.8,447.4
2011-10-28 03:45:00,1856.4,3070.2,348.7,2071.3,-17,449.3
2011-10-28 04:00:00,1862.1,3051.4,348.7,2073.2,-15.1,447.4
2011-10-28 04:15:00,1850.8,3038.2,350.6,2073.2,-9.5,453
2011-10-28 04:30:00,1843.2,3040.1,354.4,2077,-5.7,453
2011-10-28 04:45:00,1847,3047.6,356.3,2077,-3.8,451.1
2011-10-28 05:00:00,1867.7,3042,354.4,2078.8,0,453
2011-10-28 05:15:00,1856.4,3062.7,354.4,2078.8,1.9,460.4
2011-10-28 05:30:00,1879,3072.1,354.4,2080.7,5.6,458.5
2011-10-28 05:45:00,1873.4,3053.3,354.4,2082.6,9.4,462.2
2011-10-28 06:00:00,1877.1,3068.4,358.2,2086.4,13.2,462.2
2011-10-28 06:15:00,1882.8,3070.2,361.9,2086.4,16.9,465.9
2011-10-28 06:30:00,1869.6,3057,363.8,2086.4,20.7,465.9
2011-10-28 06:45:00,1873.4,3064.6,361.9,2088.3,22.6,467.8
2011-10-28 07:00:00,1899.8,3072.1,363.8,2093.9,26.4,467.8
2011-10-28 07:15:00,1897.9,3077.8,363.8,2093.9,28.2,471.5
2011-10-28 07:30:00,1890.3,3072.1,371.3,2095.8,33.9,475.2
2011-10-28 07:45:00,1918.6,3104.2,378.9,2101.5,39.5,480.7
2011-10-28 08:00:00,1899.8,3092.9,388.3,2105.2,45.2,488.1
2011-10-28 08:15:00,1905.4,3083.4,395.8,2103.4,47.1,488.1
2011-10-28 08:30:00,1880.9,3096.6,401.5,2095.8,49,489.9
2011-10-28 08:45:00,1884.7,3094.7,399.6,2084.5,45.2,489.9
2011-10-28 09:00:00,1888.5,3091,392.1,2073.2,37.7,480.7
2011-10-28 09:15:00,1850.8,3075.9,386.4,2063.8,24.5,467.8
2011-10-28 09:30:00,1862.1,3051.4,378.9,2054.3,7.5,456.7
