Fecha,TDV Control_1,TDV Control_2,TDV 60RDI_1,TDV 60RDI_2,TDV 30RDI_1,TDV 30RDI_2
2011-10-02 22:16,1091.2,1873.4,231.9,1260.9,-691.7,-937.4
2011-10-02 22:31,1096.9,1871.5,235.6,1270.3,-688,-939.2
2011-10-02 22:46,1111.9,1892.3,241.3,1279.7,-686.1,-935.5
2011-10-02 23:01,1121.4,1897.9,248.8,1289.1,-680.4,-930
2011-10-02 23:16,1125.1,1909.2,252.6,1296.7,-678.5,-930
2011-10-02 23:31,1140.2,1920.6,256.4,1302.3,-676.7,-928.1
2011-10-02 23:46,1142.1,1918.7,258.3,1309.9,-674.8,-928.1
2011-10-03 0:01,1159.1,1933.7,262,1313.6,-672.9,-928.1
2011-10-03 0:16,1159.1,1950.7,265.8,1319.3,-669.1,-924.4
2011-10-03 0:31,1168.5,1935.6,263.9,1325,-667.2,-922.6
2011-10-03 0:46,1176,1946.9,267.7,1328.7,-665.3,-922.6
2011-10-03 1:01,1183.6,1952.6,269.6,1332.5,-661.6,-920.7
2011-10-03 1:16,1187.3,1967.7,271.5,1340,-657.8,-920.7
2011-10-03 1:31,1194.9,1956.4,271.5,1343.8,-657.8,-918.9
2011-10-03 1:46,1191.1,1967.7,273.3,1349.5,-654,-913.3
2011-10-03 2:01,1200.5,1963.9,275.2,1353.2,-650.3,-915.2
2011-10-03 2:16,1204.3,1990.3,275.2,1358.9,-646.5,-911.5
2011-10-03 2:31,1208.1,1999.7,279,1362.6,-644.6,-907.8
2011-10-03 2:46,1215.6,1995.9,282.8,1368.3,-640.8,-907.8
2011-10-03 3:01,1215.6,2016.7,282.8,1370.2,-637.1,-905.9
2011-10-03 3:16,1219.4,2016.7,284.7,1372.1,-635.2,-905.9
2011-10-03 3:31,1226.9,2022.3,282.8,1374,-635.2,-905.9
2011-10-03 3:46,1228.8,2016.7,282.8,1377.7,-631.4,-905.9
2011-10-03 4:01,1232.6,2029.9,284.7,1379.6,-629.5,-902.2
2011-10-03 4:16,1238.2,2050.6,286.5,1385.3,-623.9,-898.5
2011-10-03 4:31,1238.2,2048.7,288.4,1387.2,-622,-898.5
2011-10-03 4:46,1240.1,2052.5,290.3,1389,-618.2,-898.5
2011-10-03 5:01,1245.8,2065.7,288.4,1394.7,-620.1,-896.7
2011-10-03 5:16,1249.5,2054.4,290.3,1396.6,-614.5,-891.1
2011-10-03 5:31,1260.8,2046.8,292.2,1402.2,-612.6,-889.3
2011-10-03 5:46,1264.6,2065.7,292.2,1407.9,-610.7,-887.4
2011-10-03 6:01,1277.8,2071.3,290.3,1407.9,-606.9,-883.7
2011-10-03 6:16,1268.4,2067.6,294.1,1409.8,-605,-881.9
2011-10-03 6:31,1277.8,2073.2,296,1411.7,-601.3,-880
2011-10-03 6:46,1287.2,2088.3,297.8,1415.4,-599.4,-876.3
2011-10-03 7:01,1292.9,2082.6,299.7,1415.4,-591.8,-876.3
2011-10-03 7:16,1289.1,2092.1,303.5,1411.7,-590,-872.7
2011-10-03 7:31,1272.1,2063.8,307.3,1407.9,-588.1,-870.8
2011-10-03 7:46,1279.7,2071.3,309.2,1400.3,-588.1,-869
2011-10-03 8:01,1285.3,2092.1,312.9,1387.2,-584.3,-870.8
2011-10-03 8:16,1272.1,2080.8,311,1377.7,-588.1,-867.1
2011-10-03 8:31,1262.7,2046.8,305.4,1357,-591.8,-874.5
2011-10-03 8:46,1253.3,2065.7,297.8,1341.9,-597.5,-885.6
2011-10-03 9:01,1243.9,2028,292.2,1326.8,-603.1,-889.3
2011-10-03 9:16,1225,1994.1,286.5,1315.5,-610.7,-894.8
2011-10-03 9:31,1219.4,1990.3,280.9,1306.1,-618.2,-900.4
2011-10-03 9:46,1215.6,1982.7,275.2,1298.6,-620.1,-902.2
2011-10-03 10:01,1202.4,1975.2,265.8,1283.5,-629.5,-905.9
2011-10-03 10:16,1198.6,1984.6,254.5,1266.5,-637.1,-902.2
2011-10-03 10:31,1172.3,1939.4,239.4,1249.6,-640.8,-907.8
2011-10-03 10:46,1153.4,1930,222.5,1228.8,-644.6,-911.5
2011-10-03 11:01,1138.3,1922.4,205.5,1206.2,-648.4,-909.6
2011-10-03 11:16,1115.7,1896.1,186.6,1185.5,-652.2,-909.6
2011-10-03 11:31,1079.9,1862.1,162.1,1161,-652.2,-913.3
2011-10-03 11:46,1064.8,1843.3,139.5,1134.6,-657.8,-918.9
2011-10-03 12:01,1040.3,1822.5,111.3,1108.2,-661.6,-922.6
2011-10-03 12:16,1012,1792.4,86.8,1083.7,-672.9,-928.1
2011-10-03 12:31,970.6,1750.9,58.5,1051.7,-686.1,-930
2011-10-03 12:46,946.1,1722.7,26.4,1023.4,-693.6,-937.4
2011-10-03 13:01,910.3,1701.9,0.1,993.2,-703,-935.5
2011-10-03 13:16,891.4,1668,-24.4,957.4,-706.8,-942.9
2011-10-03 13:31,833,1619,-52.7,923.5,-712.5,-942.9
2011-10-03 13:46,812.3,1588.8,-86.6,889.6,-720,-946.6
2011-10-03 14:01,772.7,1538,-122.5,857.5,-727.5,-946.6
2011-10-03 14:16,738.8,1522.9,-158.3,825.5,-733.2,-950.3
2011-10-03 14:31,706.7,1481.4,-180.9,795.3,-733.2,-954
2011-10-03 14:46,682.2,1468.2,-201.6,767.1,-729.4,-957.7
2011-10-03 15:01,642.6,1439.9,-214.8,738.8,-729.4,-965.1
2011-10-03 15:16,623.8,1402.2,-212.9,718.1,-727.5,-966.9
2011-10-03 15:31,601.2,1381.5,-211,701.1,-731.3,-976.2
2011-10-03 15:46,589.9,1377.7,-211,687.9,-738.8,-981.7
2011-10-03 16:01,576.7,1360.8,-209.2,686,-748.3,-983.6
2011-10-03 16:16,582.3,1349.5,-205.4,682.3,-757.7,-983.6
2011-10-03 16:31,582.3,1345.7,-196,684.1,-765.2,-985.4
2011-10-03 16:46,591.8,1349.5,-179,691.7,-767.1,-983.6
2011-10-03 17:01,595.5,1364.6,-162,703,-763.4,-981.7
2011-10-03 17:16,612.5,1372.1,-137.5,723.7,-759.6,-978
2011-10-03 17:31,642.6,1407.9,-107.4,761.4,-753.9,-972.5
2011-10-03 17:46,670.9,1451.3,-81,799.1,-744.5,-963.2
2011-10-03 18:01,719.9,1494.6,-47.1,840.6,-733.2,-952.2
2011-10-03 18:16,748.2,1530.4,-13.1,883.9,-720,-946.6
2011-10-03 18:31,797.2,1570,17,931,-708.7,-931.8
2011-10-03 18:46,838.7,1609.6,50.9,970.6,-693.6,-920.7
2011-10-03 19:01,868.8,1651,71.7,1006.4,-682.3,-909.6
2011-10-03 19:16,899,1679.3,90.5,1036.6,-672.9,-905.9
2011-10-03 19:31,915.9,1692.5,105.6,1068.6,-665.3,-896.7
2011-10-03 19:46,942.3,1722.7,122.6,1096.9,-655.9,-891.1
2011-10-03 20:01,970.6,1754.7,137.6,1123.3,-646.5,-881.9
2011-10-03 20:16,987.5,1777.3,150.8,1147.8,-635.2,-870.8
2011-10-03 20:31,1008.3,1798,165.9,1172.3,-629.5,-861.6
2011-10-03 20:46,1025.2,1824.4,175.3,1193,-622,-839.4
2011-10-03 21:01,1049.7,1835.7,190.4,1219.4,-610.7,-800.5
2011-10-03 21:16,1064.8,1852.7,199.8,1230.7,-603.1,-791.3
2011-10-03 21:31,1076.1,1875.3,207.4,1242,-593.7,-787.6
2011-10-03 21:46,1087.4,1894.2,216.8,1253.3,-586.2,-782.1
2011-10-03 22:01,1119.5,1905.5,220.6,1264.6,-580.5,-772.8
2011-10-03 22:16,1111.9,1899.8,226.2,1276,-573,-763.6
2011-10-03 22:31,1115.7,1909.2,231.9,1283.5,-569.2,-758
2011-10-03 22:46,1132.7,1928.1,233.8,1291,-559.8,-750.6
2011-10-03 23:01,1136.4,1939.4,241.3,1298.6,-552.3,-741.4
2011-10-03 23:16,1157.2,1954.5,247,1309.9,-544.7,-732.1
2011-10-03 23:31,1157.2,1958.2,250.7,1317.4,-537.2,-726.6
2011-10-03 23:46,1166.6,1969.6,254.5,1323.1,-533.4,-717.3
2011-10-04 0:01,1176,1967.7,256.4,1330.6,-525.9,-710
2011-10-04 0:16,1194.9,1994.1,262,1341.9,-514.6,-697
2011-10-04 0:31,1196.8,1997.8,267.7,1347.6,-507,-687.8
2011-10-04 0:46,1208.1,2009.1,271.5,1355.1,-497.6,-682.2
2011-10-04 1:01,1221.3,2020.4,279,1357,-490.1,-673
2011-10-04 1:16,1230.7,2033.6,280.9,1364.5,-484.4,-665.6
2011-10-04 1:31,1226.9,2028,282.8,1366.4,-478.8,-661.9
2011-10-04 1:46,1236.3,2037.4,282.8,1372.1,-473.1,-654.5
2011-10-04 2:01,1238.2,2028,280.9,1377.7,-465.6,-650.8
2011-10-04 2:16,1236.3,2050.6,282.8,1381.5,-459.9,-641.5
2011-10-04 2:31,1242,2048.7,282.8,1385.3,-452.4,-636
2011-10-04 2:46,1245.8,2058.1,288.4,1390.9,-446.7,-626.8
2011-10-04 3:01,1260.8,2069.4,288.4,1396.6,-439.2,-619.4
2011-10-04 3:16,1259,2084.5,288.4,1402.2,-433.5,-612
2011-10-04 3:31,1264.6,2097.7,290.3,1407.9,-426,-606.4
2011-10-04 3:46,1270.3,2099.6,290.3,1411.7,-418.4,-599
2011-10-04 4:01,1270.3,2080.8,292.2,1415.4,-412.8,-589.8
2011-10-04 4:16,1283.5,2105.3,294.1,1419.2,-405.3,-584.2
2011-10-04 4:31,1281.6,2105.3,296,1424.8,-401.5,-576.8
2011-10-04 4:46,1281.6,2093.9,299.7,1424.8,-393.9,-571.3
2011-10-04 5:01,1292.9,2139.2,296,1428.6,-386.4,-562
2011-10-04 5:16,1289.1,2107.1,297.8,1434.3,-382.6,-558.3
2011-10-04 5:31,1304.2,2122.2,296,1434.3,-377,-549.1
2011-10-04 5:46,1304.2,2105.3,297.8,1438,-373.2,-545.4
2011-10-04 6:01,1317.4,2112.8,297.8,1439.9,-367.6,-538
2011-10-04 6:16,1313.6,2141.1,299.7,1441.8,-363.8,-532.5
2011-10-04 6:31,1309.8,2120.3,305.4,1445.6,-356.2,-526.9
2011-10-04 6:46,1309.8,2112.8,307.3,1443.7,-350.6,-519.5
2011-10-04 7:01,1311.7,2105.3,307.3,1441.8,-348.7,-515.8
2011-10-04 7:16,1302.3,2141.1,305.4,1436.2,-344.9,-510.3
2011-10-04 7:31,1311.7,2124.1,311,1432.4,-343.1,-506.6
2011-10-04 7:46,1306.1,2110.9,314.8,1424.8,-343.1,-506.6
2011-10-04 8:01,1298.5,2105.3,312.9,1409.8,-341.2,-506.6
2011-10-04 8:16,1287.2,2080.8,312.9,1394.7,-346.8,-504.7
2011-10-04 8:31,1270.3,2073.2,305.4,1375.8,-354.4,-510.3
2011-10-04 8:46,1260.8,2046.8,299.7,1358.9,-360,-517.7
2011-10-04 9:01,1259,2054.4,292.2,1345.7,-369.4,-521.4
2011-10-04 9:16,1236.3,2031.8,282.8,1330.6,-378.9,-526.9
2011-10-04 9:31,1226.9,1986.5,273.3,1317.4,-388.3,-532.5
2011-10-04 9:46,1211.8,1997.8,262,1302.3,-395.8,-538
2011-10-04 10:01,1196.8,1973.3,247,1281.6,-403.4,-545.4
2011-10-04 10:16,1179.8,1967.7,231.9,1262.8,-412.8,-552.8
2011-10-04 10:31,1157.2,1941.3,213,1240.1,-424.1,-558.3
2011-10-04 10:46,1128.9,1916.8,198,1219.4,-429.8,-567.6
2011-10-04 11:01,1108.2,1911.1,177.2,1194.9,-435.4,-573.1
2011-10-04 11:16,1083.7,1896.1,156.5,1168.5,-442.9,-584.2
2011-10-04 11:31,1053.5,1847,132,1140.2,-452.4,-591.6
2011-10-04 11:46,1025.2,1822.5,109.4,1115.7,-461.8,-600.9
2011-10-04 12:01,998.9,1811.2,83,1089.4,-471.2,-610.1
2011-10-04 12:16,970.6,1777.3,54.7,1061.1,-490.1,-619.4
2011-10-04 12:31,942.3,1747.2,30.2,1029.1,-508.9,-632.3
2011-10-04 12:46,910.3,1707.6,3.8,997,-520.2,-643.4
2011-10-04 13:01,880.1,1683.1,-20.7,968.7,-531.5,-654.5
2011-10-04 13:16,844.3,1651,-39.5,934.8,-544.7,-663.7
2011-10-04 13:31,814.2,1624.6,-62.1,904.7,-556,-671.1
2011-10-04 13:46,780.2,1579.4,-94.2,872.6,-567.3,-682.2
2011-10-04 14:01,752,1547.4,-130,844.3,-576.8,-693.3
2011-10-04 14:16,716.1,1513.4,-154.5,818,-584.3,-700.7
2011-10-04 14:31,697.3,1488.9,-177.1,789.7,-590,-710
2011-10-04 14:46,669,1468.2,-192.2,769,-588.1,-715.5
2011-10-04 15:01,648.3,1451.3,-203.5,752,-584.3,-722.9
2011-10-04 15:16,631.3,1426.8,-199.7,736.9,-586.2,-732.1
2011-10-04 15:31,621.9,1409.8,-190.3,723.7,-591.8,-735.8
2011-10-04 15:46,604.9,1396.6,-182.8,723.7,-603.1,-741.4
2011-10-04 16:01,597.4,1394.7,-180.9,721.8,-618.2,-750.6
2011-10-04 16:16,608.7,1390.9,-173.3,721.8,-635.2,-752.5
2011-10-04 16:31,603.1,1377.7,-165.8,723.7,-648.4,-758
2011-10-04 16:46,608.7,1392.8,-150.7,729.4,-655.9,-761.7
2011-10-04 17:01,623.8,1404.1,-130,744.5,-657.8,-767.3
2011-10-04 17:16,640.8,1411.7,-109.3,767.1,-655.9,-771
2011-10-04 17:31,661.5,1439.9,-82.9,795.3,-654,-767.3
2011-10-04 17:46,691.6,1456.9,-54.6,831.2,-652.2,-769.1
2011-10-04 18:01,733.1,1521,-24.4,878.3,-644.6,-765.4
2011-10-04 18:16,778.3,1551.1,7.6,927.3,-637.1,-758
2011-10-04 18:31,814.2,1603.9,35.9,980,-629.5,-752.5
2011-10-04 18:46,853.7,1643.5,66,1025.3,-618.2,-745.1
2011-10-04 19:01,883.9,1677.4,88.6,1066.7,-608.8,-737.7
2011-10-04 19:16,927.2,1724.5,109.4,1100.7,-595.6,-734
2011-10-04 19:31,951.7,1750.9,128.2,1136.5,-588.1,-730.3
2011-10-04 19:46,985.7,1781.1,145.2,1166.6,-576.8,-722.9
2011-10-04 20:01,1004.5,1822.5,167.8,1189.3,-563.6,-715.5
2011-10-04 20:16,1017.7,1813.1,175.3,1200.6,-559.8,-715.5
2011-10-04 20:31,1034.7,1835.7,179.1,1210,-559.8,-719.2
2011-10-04 20:46,1049.7,1848.9,184.8,1221.3,-557.9,-721
2011-10-04 21:01,1066.7,1867.8,192.3,1234.5,-556,-721
2011-10-04 21:16,1078,1873.4,198,1247.7,-554.1,-721
2011-10-04 21:31,1079.9,1886.6,203.6,1259,-550.4,-719.2
2011-10-04 21:46,1091.2,1913,211.1,1270.3,-546.6,-719.2
2011-10-04 22:01,1108.2,1914.9,213,1276,-542.8,-719.2
2011-10-04 22:16,1117.6,1922.4,220.6,1285.4,-541,-719.2
2011-10-04 22:31,1127,1937.5,222.5,1296.7,-537.2,-719.2
2011-10-04 22:46,1134.6,1948.8,226.2,1306.1,-533.4,-719.2
2011-10-04 23:01,1147.8,1956.4,230,1317.4,-529.6,-713.7
2011-10-04 23:16,1159.1,1971.4,235.6,1330.6,-524,-711.8
2011-10-04 23:31,1168.5,1975.2,241.3,1340,-516.4,-711.8
2011-10-04 23:46,1185.4,2003.5,247,1347.6,-508.9,-708.1
2011-10-05 0:01,1187.3,1992.2,256.4,1355.1,-501.4,-704.4
2011-10-05 0:16,1193,2009.1,260.1,1360.8,-497.6,-702.6
2011-10-05 0:31,1202.4,2009.1,260.1,1362.6,-493.8,-700.7
2011-10-05 0:46,1206.2,2016.7,256.4,1368.3,-491.9,-700.7
2011-10-05 1:01,1217.5,2020.4,256.4,1372.1,-486.3,-700.7
2011-10-05 1:16,1221.3,2024.2,258.3,1379.6,-484.4,-698.9
2011-10-05 1:31,1230.7,2028,256.4,1385.3,-478.8,-695.2
2011-10-05 1:46,1240.1,2056.3,258.3,1392.8,-471.2,-691.5
2011-10-05 2:01,1257.1,2056.3,260.1,1404.1,-467.4,-687.8
2011-10-05 2:16,1247.6,2056.3,263.9,1406,-459.9,-682.2
2011-10-05 2:31,1245.8,2061.9,262,1409.8,-452.4,-676.7
2011-10-05 2:46,1251.4,2067.6,263.9,1417.3,-450.5,-673
2011-10-05 3:01,1260.8,2090.2,267.7,1421.1,-444.8,-671.1
2011-10-05 3:16,1270.3,2109,267.7,1423,-439.2,-669.3
2011-10-05 3:31,1268.4,2099.6,267.7,1426.7,-433.5,-663.7
2011-10-05 3:46,1279.7,2105.3,269.6,1430.5,-429.8,-661.9
2011-10-05 4:01,1281.6,2105.3,271.5,1434.3,-426,-660
2011-10-05 4:16,1283.5,2097.7,273.3,1439.9,-422.2,-654.5
2011-10-05 4:31,1292.9,2126,273.3,1441.8,-416.6,-654.5
2011-10-05 4:46,1298.5,2124.1,273.3,1445.6,-410.9,-652.6
2011-10-05 5:01,1298.5,2146.7,277.1,1447.5,-409,-647.1
2011-10-05 5:16,1298.5,2116.6,279,1451.2,-407.1,-645.2
2011-10-05 5:31,1304.2,2127.9,277.1,1451.2,-401.5,-645.2
2011-10-05 5:46,1315.5,2141.1,280.9,1456.9,-397.7,-639.7
2011-10-05 6:01,1324.9,2141.1,279,1460.7,-393.9,-639.7
2011-10-05 6:16,1317.4,2133.5,282.8,1460.7,-392.1,-639.7
2011-10-05 6:31,1338.1,2148.6,280.9,1464.4,-388.3,-639.7
2011-10-05 6:46,1324.9,2127.9,282.8,1466.3,-386.4,-634.2
2011-10-05 7:01,1345.6,2158,284.7,1464.4,-382.6,-636
2011-10-05 7:16,1332.5,2144.8,292.2,1462.5,-375.1,-628.6
2011-10-05 7:31,1324.9,2139.2,301.6,1458.8,-373.2,-630.5
2011-10-05 7:46,1328.7,2133.5,305.4,1453.1,-377,-628.6
2011-10-05 8:01,1326.8,2152.4,309.2,1441.8,-378.9,-636
2011-10-05 8:16,1321.1,2143,311,1424.8,-382.6,-636
2011-10-05 8:31,1304.2,2126,307.3,1407.9,-392.1,-643.4
2011-10-05 8:46,1285.3,2103.4,305.4,1389,-405.3,-654.5
2011-10-05 9:01,1285.3,2093.9,297.8,1377.7,-418.4,-661.9
2011-10-05 9:16,1272.1,2065.7,292.2,1364.5,-431.6,-673
2011-10-05 9:31,1262.7,2050.6,286.5,1351.3,-446.7,-684.1
2011-10-05 9:46,1251.4,2037.4,277.1,1340,-461.8,-695.2
2011-10-05 10:01,1242,2037.4,269.6,1323.1,-475,-698.9
2011-10-05 10:16,1221.3,2003.5,260.1,1308,-490.1,-708.1
2011-10-05 10:31,1217.5,2001.6,245.1,1292.9,-497.6,-717.3
2011-10-05 10:46,1191.1,1990.3,230,1272.2,-507,-724.7
2011-10-05 11:01,1174.1,1963.9,213,1255.2,-514.6,-732.1
2011-10-05 11:16,1149.6,1939.4,192.3,1234.5,-524,-739.5
2011-10-05 11:31,1119.5,1914.9,167.8,1206.2,-537.2,-746.9
2011-10-05 11:46,1098.7,1890.4,139.5,1181.7,-546.6,-758
2011-10-05 12:01,1070.5,1864,116.9,1161,-556,-763.6
2011-10-05 12:16,1046,1837.6,84.9,1136.5,-578.6,-774.7
2011-10-05 12:31,1017.7,1813.1,56.6,1110.1,-597.5,-782.1
2011-10-05 12:46,993.2,1777.3,28.3,1085.6,-610.7,-787.6
2011-10-05 13:01,959.3,1749,1.9,1057.3,-622,-796.8
2011-10-05 13:16,925.4,1707.6,-22.6,1030.9,-637.1,-802.4
2011-10-05 13:31,889.5,1683.1,-45.2,998.9,-648.4,-806.1
2011-10-05 13:46,868.8,1656.7,-75.3,974.4,-659.7,-813.5
2011-10-05 14:01,836.8,1620.9,-105.5,942.4,-674.8,-819
2011-10-05 14:16,812.3,1596.4,-139.4,912.2,-682.3,-824.6
2011-10-05 14:31,776.5,1562.5,-160.1,887.7,-693.6,-832
2011-10-05 14:46,750.1,1545.5,-177.1,863.2,-695.5,-833.8
2011-10-05 15:01,735,1517.2,-186.5,842.5,-699.3,-839.4
2011-10-05 15:16,712.4,1496.5,-184.6,823.6,-703,-846.8
2011-10-05 15:31,699.2,1481.4,-177.1,810.4,-712.5,-850.5
2011-10-05 15:46,686,1464.4,-175.2,802.9,-723.8,-856
2011-10-05 16:01,687.9,1460.7,-173.3,801,-737,-857.9
2011-10-05 16:16,682.2,1451.3,-167.7,797.2,-752,-857.9
2011-10-05 16:31,674.7,1443.7,-158.3,791.6,-761.5,-857.9
2011-10-05 16:46,684.1,1447.5,-145.1,793.5,-767.1,-861.6
2011-10-05 17:01,699.2,1460.7,-126.2,808.5,-769,-861.6
2011-10-05 17:16,712.4,1475.8,-103.6,829.3,-765.2,-861.6
2011-10-05 17:31,742.5,1504,-77.2,857.5,-761.5,-857.9
2011-10-05 17:46,774.6,1526.6,-48.9,891.5,-755.8,-854.2
2011-10-05 18:01,810.4,1566.2,-16.9,932.9,-750.2,-854.2
2011-10-05 18:16,848.1,1609.6,13.2,980,-738.8,-850.5
2011-10-05 18:31,887.7,1647.3,41.5,1023.4,-733.2,-844.9
2011-10-05 18:46,915.9,1690.6,71.7,1063,-727.5,-841.2
2011-10-05 19:01,951.7,1730.2,96.2,1102.6,-720,-835.7
2011-10-05 19:16,991.3,1762.2,118.8,1136.5,-714.3,-833.8
2011-10-05 19:31,1017.7,1790.5,137.6,1168.5,-708.7,-830.1
2011-10-05 19:46,1034.7,1826.3,152.7,1194.9,-703,-830.1
2011-10-05 20:01,1057.3,1847,165.9,1219.4,-701.2,-828.3
2011-10-05 20:16,1078,1864,179.1,1240.1,-693.6,-828.3
2011-10-05 20:31,1091.2,1890.4,186.6,1260.9,-689.8,-826.4
2011-10-05 20:46,1106.3,1903.6,198,1279.7,-688,-824.6
2011-10-05 21:01,1127,1924.3,205.5,1291,-684.2,-820.9
2011-10-05 21:16,1134.6,1941.3,213,1306.1,-680.4,-824.6
2011-10-05 21:31,1151.5,1962,220.6,1317.4,-676.7,-824.6
2011-10-05 21:46,1159.1,1965.8,228.1,1326.8,-672.9,-820.9
2011-10-05 22:01,1179.8,1984.6,233.8,1336.3,-671,-819
2011-10-05 22:16,1181.7,1980.9,237.5,1345.7,-667.2,-817.2
2011-10-05 22:31,1194.9,1994.1,243.2,1355.1,-663.5,-815.3
2011-10-05 22:46,1200.5,2007.3,250.7,1362.6,-659.7,-811.6
2011-10-05 23:01,1213.7,2016.7,254.5,1366.4,-655.9,-815.3
2011-10-05 23:16,1223.1,2018.6,258.3,1374,-652.2,-811.6
2011-10-05 23:31,1226.9,2031.8,262,1377.7,-646.5,-809.8
2011-10-05 23:46,1232.6,2043.1,263.9,1383.4,-646.5,-809.8
2011-10-06 0:01,1243.9,2048.7,265.8,1389,-644.6,-809.8
2011-10-06 0:16,1249.5,2061.9,267.7,1392.8,-642.7,-809.8
2011-10-06 0:31,1243.9,2050.6,269.6,1396.6,-639,-809.8
2011-10-06 0:46,1255.2,2060,273.3,1406,-633.3,-807.9
2011-10-06 1:01,1260.8,2073.2,279,1409.8,-629.5,-804.2
2011-10-06 1:16,1266.5,2077,279,1409.8,-627.6,-802.4
2011-10-06 1:31,1270.3,2075.1,279,1413.5,-623.9,-806.1
2011-10-06 1:46,1275.9,2075.1,282.8,1419.2,-622,-804.2
2011-10-06 2:01,1287.2,2088.3,284.7,1423,-618.2,-802.4
2011-10-06 2:16,1285.3,2099.6,284.7,1426.7,-612.6,-800.5
2011-10-06 2:31,1294.8,2103.4,282.8,1430.5,-612.6,-802.4
2011-10-06 2:46,1283.5,2093.9,282.8,1436.2,-606.9,-798.7
2011-10-06 3:01,1289.1,2118.5,286.5,1438,-606.9,-798.7
2011-10-06 3:16,1296.6,2124.1,284.7,1441.8,-601.3,-796.8
2011-10-06 3:31,1302.3,2120.3,286.5,1445.6,-597.5,-796.8
2011-10-06 3:46,1309.8,2120.3,288.4,1451.2,-593.7,-793.2
2011-10-06 4:01,1311.7,2141.1,290.3,1455,-588.1,-791.3
2011-10-06 4:16,1315.5,2124.1,292.2,1456.9,-582.4,-789.5
2011-10-06 4:31,1321.1,2148.6,294.1,1460.7,-578.6,-789.5
2011-10-06 4:46,1323,2158,294.1,1462.5,-574.9,-785.8
2011-10-06 5:01,1323,2161.8,296,1464.4,-573,-783.9
2011-10-06 5:16,1330.6,2146.7,294.1,1468.2,-571.1,-782.1
2011-10-06 5:31,1330.6,2146.7,292.2,1468.2,-569.2,-776.5
2011-10-06 5:46,1355.1,2175,292.2,1473.8,-563.6,-780.2
2011-10-06 6:01,1351.3,2184.4,294.1,1472,-559.8,-776.5
2011-10-06 6:16,1355.1,2165.6,296,1479.5,-556,-771
2011-10-06 6:31,1351.3,2154.3,297.8,1481.4,-552.3,-772.8
2011-10-06 6:46,1349.4,2161.8,296,1479.5,-550.4,-771
2011-10-06 7:01,1362.6,2161.8,297.8,1481.4,-544.7,-765.4
2011-10-06 7:16,1353.2,2163.7,305.4,1481.4,-539.1,-765.4
2011-10-06 7:31,1347.5,2163.7,309.2,1473.8,-535.3,-761.7
2011-10-06 7:46,1358.8,2171.2,309.2,1464.4,-537.2,-759.9
2011-10-06 8:01,1340,2167.5,311,1453.1,-539.1,-758
2011-10-06 8:16,1330.6,2146.7,311,1439.9,-541,-767.3
2011-10-06 8:31,1317.4,2137.3,303.5,1421.1,-544.7,-772.8
2011-10-06 8:46,1306.1,2112.8,301.6,1407.9,-554.1,-776.5
2011-10-06 9:01,1300.4,2107.1,294.1,1394.7,-559.8,-783.9
2011-10-06 9:16,1296.6,2092.1,288.4,1385.3,-567.3,-789.5
2011-10-06 9:31,1275.9,2073.2,282.8,1374,-573,-789.5
2011-10-06 9:46,1277.8,2065.7,277.1,1362.6,-580.5,-795
2011-10-06 10:01,1264.6,2078.9,267.7,1349.5,-590,-795
2011-10-06 10:16,1245.8,2048.7,258.3,1330.6,-597.5,-796.8
2011-10-06 10:31,1230.7,2033.6,247,1315.5,-603.1,-798.7
2011-10-06 10:46,1211.8,2022.3,231.9,1300.5,-606.9,-804.2
2011-10-06 11:01,1198.6,1995.9,213,1277.8,-612.6,-809.8
2011-10-06 11:16,1183.6,2009.1,192.3,1259,-620.1,-809.8
2011-10-06 11:31,1153.4,1960.1,175.3,1242,-623.9,-811.6
2011-10-06 11:46,1132.7,1946.9,152.7,1217.5,-627.6,-813.5
2011-10-06 12:01,1104.4,1914.9,126.3,1191.1,-633.3,-819
2011-10-06 12:16,1083.7,1892.3,98.1,1164.8,-648.4,-824.6
2011-10-06 12:31,1044.1,1852.7,66,1136.5,-661.6,-826.4
2011-10-06 12:46,1013.9,1826.3,35.9,1104.4,-671,-830.1
2011-10-06 13:01,987.5,1799.9,11.4,1072.4,-680.4,-835.7
2011-10-06 13:16,955.5,1769.8,-15,1038.5,-684.2,-835.7
2011-10-06 13:31,917.8,1726.4,-43.3,1004.5,-697.4,-843.1
2011-10-06 13:46,893.3,1711.3,-64,981.9,-708.7,-844.9
2011-10-06 14:01,876.3,1683.1,-81,961.2,-710.6,-850.5
2011-10-06 14:16,850,1669.9,-99.8,934.8,-721.9,-854.2
2011-10-06 14:31,819.8,1647.3,-120.6,908.4,-725.7,-859.7
2011-10-06 14:46,799.1,1615.2,-137.5,887.7,-731.3,-863.4
2011-10-06 15:01,778.3,1602,-145.1,876.4,-737,-870.8
2011-10-06 15:16,770.8,1594.5,-145.1,867,-738.8,-876.3
2011-10-06 15:31,763.3,1590.7,-137.5,868.8,-740.7,-876.3
2011-10-06 15:46,763.3,1577.5,-128.1,867,-735.1,-872.7
2011-10-06 16:01,759.5,1581.3,-126.2,868.8,-746.4,-872.7
2011-10-06 16:16,778.3,1598.3,-109.3,876.4,-744.5,-870.8
2011-10-06 16:31,772.7,1598.3,-99.8,882,-750.2,-870.8
2011-10-06 16:46,791.5,1605.8,-82.9,885.8,-750.2,-865.3
