,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP 45RDI-PB_2,2015-10-12,2.0,2.0,0.0,0.22564062022534717,0.7528433101466445,0.021516069628008273
LTP 45RDI-PB_2,2015-10-13,2.0,3.0,-1.0,1.2200811061505255e-05,0.009846689637301943,0.9901411095516366
LTP 45RDI-PB_2,2015-10-14,3.0,3.0,0.0,0.010164222350928783,0.28039474048851654,0.7094410371605547
LTP 45RDI-PB_2,2015-10-15,3.0,3.0,0.0,0.0047836482685225295,0.29721520174123456,0.698001149990243
LTP 45RDI-PB_2,2015-10-16,2.0,3.0,-1.0,0.0008469120195775782,0.17918565255984595,0.8199674354205765
LTP 45RDI-PB_2,2015-10-17,1.0,2.0,-1.0,0.12434383128708962,0.618367153722755,0.2572890149901553
LTP 45RDI-PB_2,2015-10-18,1.0,2.0,-1.0,0.38729885234025635,0.47621545737239307,0.1364856902873506
LTP 45RDI-PB_2,2015-10-19,1.0,1.0,0.0,0.7610831164356133,0.23705217200159837,0.0018647115627882377
LTP 45RDI-PB_2,2015-10-20,1.0,1.0,0.0,0.7980727508338132,0.20085081665447144,0.0010764325117154033
LTP 45RDI-PB_2,2015-10-21,1.0,1.0,0.0,0.9774757609215237,0.022480824558465572,4.341452001070019e-05
LTP 45RDI-PB_2,2015-10-22,1.0,1.0,0.0,0.9111917281978263,0.08860127284565647,0.00020699895651716125
LTP 45RDI-PB_2,2015-10-23,1.0,1.0,0.0,0.9336160654899581,0.0663082786802502,7.5655829791739e-05
LTP 45RDI-PB_2,2015-10-24,1.0,1.0,0.0,0.8650635278366272,0.13419564180364818,0.000740830359724448
LTP 45RDI-PB_2,2015-10-25,1.0,1.0,0.0,0.7316716719601251,0.2668666350088481,0.001461693031026893
LTP 45RDI-PB_2,2015-10-26,1.0,1.0,0.0,0.9441981907172148,0.05573125600406172,7.055327872357139e-05
LTP 45RDI-PB_2,2015-10-27,1.0,1.0,0.0,0.9370292088522262,0.06285962750417562,0.00011116364359830425
LTP 45RDI-PB_2,2015-10-28,1.0,1.0,0.0,0.9533356815844486,0.04662560298760159,3.871542794981349e-05
LTP 45RDI-PB_2,2015-10-29,1.0,1.0,0.0,0.8198338676398618,0.17981855497122448,0.00034757738891367206
LTP 45RDI-PB_2,2015-10-30,1.0,1.0,0.0,0.813517747904639,0.1857995773905267,0.0006826747048342621
LTP 45RDI-PB_2,2015-10-31,1.0,1.0,0.0,0.8936856900993215,0.10622928886947343,8.502103120524208e-05
LTP 45RDI-PB_2,2015-11-01,1.0,1.0,0.0,0.7417630599042558,0.25805837213834704,0.0001785679573971983
