Fecha,TDV Control1,TDV Control2,TDV 45RDI-PB1,TDV 45RDI-PB2,TDV 45RDI-CC1,TDV 45RDI-CC2
2015-08-22 1:14,-54.5,155.3,42238.1,-54.5,-947.4,-924.7
2015-08-22 1:29,-46.1,158,42238.1,-46.1,-943.8,-921.3
2015-08-22 1:44,-40.9,159.9,42238.1,-40.9,-938.3,-914.1
2015-08-22 1:59,-35.8,168.8,42238.1,-35.8,-933.6,-910.8
2015-08-22 2:14,-28.6,175.9,42238.1,-28.6,-931.1,-904.2
2015-08-22 2:29,-25.3,174.6,42238.1,-25.3,-925.1,-902.2
2015-08-22 2:44,-23.4,181.7,42238.1,-23.4,-917.2,-893.5
2015-08-22 2:59,-21.4,185.5,42238.1,-21.4,-912.9,-887.6
2015-08-22 3:14,-13,185.5,42238.1,-13,-908.7,-886.9
2015-08-22 3:29,-9.1,193.9,42238.1,-9.1,-903.2,-877.6
2015-08-22 3:44,-1.4,199.6,42238.2,-1.4,-898.3,-874.4
2015-08-22 3:59,0.6,200.4,42238.2,0.6,-894.7,-865.1
2015-08-22 4:14,5.1,208.1,42238.2,5.1,-889.9,-860.5
2015-08-22 4:29,12.2,216.4,42238.2,12.2,-882,-853.2
2015-08-22 4:44,14.8,216.4,42238.2,14.8,-877.8,-850.6
2015-08-22 4:59,16.7,218.3,42238.2,16.7,-876,-846.6
2015-08-22 5:14,28.4,220.2,42238.2,28.4,-869.3,-838.7
2015-08-22 5:29,31.1,228.5,42238.2,31.1,-860.8,-831.3
2015-08-22 5:44,33,233.7,42238.2,33,-858.3,-822
2015-08-22 5:59,38.1,241.4,42238.2,38.1,-851.7,-820
2015-08-22 6:14,38.1,250.4,42238.3,38.1,-845.6,-812.8
2015-08-22 6:29,42,255.5,42238.3,42,-840.2,-806.1
2015-08-22 6:44,49.2,268.4,42238.3,49.2,-829.9,-796.2
2015-08-22 6:59,50.5,272.8,42238.3,50.5,-826.9,-786.3
2015-08-22 7:14,51.7,273.5,42238.3,51.7,-822,-775.7
2015-08-22 7:29,49.8,268.4,42238.3,49.8,-820.2,-770.4
2015-08-22 7:44,52.5,262,42238.3,52.5,-816.5,-768.4
2015-08-22 7:59,48.6,265.1,42238.3,48.6,-814.1,-760.5
2015-08-22 8:14,38.1,263.2,42238.3,38.1,-812.9,-755.9
2015-08-22 8:29,37.5,261.3,42238.4,37.5,-812.9,-755.9
2015-08-22 8:44,34.2,268.4,42238.4,34.2,-813.6,-753.3
2015-08-22 8:59,26.5,267.8,42238.4,26.5,-813.6,-757.9
2015-08-22 9:14,29.7,274.7,42238.4,29.7,-812.3,-751.3
2015-08-22 9:29,33.6,273.5,42238.4,33.6,-814.7,-751.9
2015-08-22 9:44,38.1,282.5,42238.4,38.1,-811.1,-751.9
2015-08-22 9:59,42,290.9,42238.4,42,-802,-737.4
2015-08-22 10:14,47.8,303,42238.4,47.8,-798.3,-731.4
2015-08-22 10:29,49.2,309.4,42238.4,49.2,-793.6,-727.5
2015-08-22 10:44,55.6,314,42238.4,55.6,-788.7,-720.1
2015-08-22 10:59,60.2,319,42238.5,60.2,-782,-708.8
2015-08-22 11:14,68,316.5,42238.5,68,-780.2,-705.6
2015-08-22 11:29,56.3,319.8,42238.5,56.3,-782.7,-706.8
2015-08-22 11:44,54.4,317.1,42238.5,54.4,-785,-703.6
2015-08-22 11:59,49.8,317.8,42238.5,49.8,-791.7,-704.2
2015-08-22 12:14,41.4,306.9,42238.5,41.4,-800.2,-715.5
2015-08-22 12:29,27.8,305.6,42238.5,27.8,-808.1,-720.8
2015-08-22 12:44,24.5,313.3,42238.5,24.5,-810.5,-723.5
2015-08-22 12:59,14.2,299.8,42238.5,14.2,-816,-716.8
2015-08-22 13:14,-18.3,285.7,42238.6,-18.3,-828.1,-730.1
2015-08-22 13:29,-36.4,272.2,42238.6,-36.4,-843.2,-743.3
2015-08-22 13:44,-54.5,269,42238.6,-54.5,-855.4,-757.2
2015-08-22 13:59,-72,257.4,42238.6,-72,-862.7,-772.4
2015-08-22 14:14,-86.9,255.5,42238.6,-86.9,-873.6,-781.7
2015-08-22 14:29,-92.7,251.6,42238.6,-92.7,-882,-792.2
2015-08-22 14:44,-103.8,250.4,42238.6,-103.8,-889.3,-801.5
2015-08-22 14:59,-118.6,251.6,42238.6,-118.6,-899.6,-814.8
2015-08-22 15:14,-125.8,243.9,42238.6,-125.8,-906.9,-824.8
2015-08-22 15:29,-129.1,249.7,42238.6,-129.1,-911.1,-829.4
2015-08-22 15:44,-122.5,253,42238.7,-122.5,-920.2,-831.3
2015-08-22 15:59,-120,251.6,42238.7,-120,-926.9,-833.9
2015-08-22 16:14,-119.4,258.1,42238.7,-119.4,-929.3,-845.2
2015-08-22 16:29,-129.1,251.6,42238.7,-129.1,-931.1,-853.2
2015-08-22 16:44,-125.2,244.7,42238.7,-125.2,-937.2,-859.8
2015-08-22 16:59,-119.4,242,42238.7,-119.4,-937.2,-879.6
2015-08-22 17:14,-120,238.9,42238.7,-120,-942,-885
2015-08-22 17:29,-121.3,242.7,42238.7,-121.3,-946.3,-885.6
2015-08-22 17:44,-107.7,241.4,42238.7,-107.7,-949.3,-887.6
2015-08-22 17:59,-100.5,240.8,42238.7,-100.5,-947.4,-883.6
2015-08-22 18:14,-90.8,249.1,42238.8,-90.8,-947.4,-888.3
2015-08-22 18:29,-77.8,264.5,42238.8,-77.8,-949.3,-884.3
2015-08-22 18:44,-61.6,273.5,42238.8,-61.6,-949.9,-888.9
2015-08-22 18:59,-46.7,290.2,42238.8,-46.7,-950.5,-889.5
2015-08-22 19:14,-29.2,297.9,42238.8,-29.2,-949.9,-896.9
2015-08-22 19:29,-16.9,326.7,42238.8,-16.9,-951.8,-900.2
2015-08-22 19:44,0.6,339,42238.8,0.6,-949.9,-903.5
2015-08-22 19:59,6.4,335.8,42238.8,6.4,-949.3,-906.8
2015-08-22 20:14,20,342.2,42238.8,20,-948.7,-907.4
2015-08-22 20:29,25.2,341.6,42238.9,25.2,-946.9,-912.8
2015-08-22 20:44,35.6,356.4,42238.9,35.6,-946.9,-912.8
2015-08-22 20:59,37.5,355,42238.9,37.5,-944.5,-915.4
2015-08-22 21:14,46.6,355.6,42238.9,46.6,-946.9,-920.1
2015-08-22 21:29,51.1,361.4,42238.9,51.1,-947.4,-919.3
2015-08-22 21:44,57,360.2,42238.9,57,-948.1,-923.3
2015-08-22 21:59,60.8,364.7,42238.9,60.8,-944.5,-924.7
2015-08-22 22:14,64.7,369.8,42238.9,64.7,-947.4,-930.6
2015-08-22 22:29,72.5,369.8,42238.9,72.5,-948.7,-933.2
2015-08-22 22:44,73.1,373,42238.9,73.1,-952.3,-939.2
2015-08-22 22:59,74.4,373,42239,74.4,-948.7,-939.2
2015-08-22 23:14,84.2,381.4,42239,84.2,-951.1,-945.9
2015-08-22 23:29,84.8,380.1,42239,84.8,-951.1,-949.1
2015-08-22 23:44,86.1,382.6,42239,86.1,-951.8,-953.8
2015-08-22 23:59,92.6,383.9,42239,92.6,-954.1,-955.1
2015-08-23 0:14,91.3,383.3,42239,91.3,-951.8,-954.5
2015-08-23 0:29,101.7,387.8,42239,101.7,-952.3,-961.8
2015-08-23 0:44,101.1,390.3,42239,101.1,-951.1,-965
2015-08-23 0:59,102.3,388.4,42239,102.3,-954.7,-967.7
2015-08-23 1:14,108.8,394.9,42239.1,108.8,-955.4,-971.7
2015-08-23 1:29,111.4,393,42239.1,111.4,-959,-970.3
2015-08-23 1:44,113.3,396.8,42239.1,113.3,-958.4,-974.9
2015-08-23 1:59,117.2,399.3,42239.1,117.2,-959,-974.9
2015-08-23 2:14,117.8,408.4,42239.1,117.8,-958.4,-981.6
2015-08-23 2:29,126.3,410.9,42239.1,126.3,-957.8,-984.3
2015-08-23 2:44,123.1,405.1,42239.1,123.1,-960.2,-985.6
2015-08-23 2:59,126.3,408.4,42239.1,126.3,-957.2,-988.2
2015-08-23 3:14,125,408.4,42239.1,125,-959,-986.2
2015-08-23 3:29,129.5,413.4,42239.1,129.5,-960.2,-991.6
2015-08-23 3:44,134.7,412.8,42239.2,134.7,-960.2,-995.5
2015-08-23 3:59,137.3,417.3,42239.2,137.3,-959,-999.5
2015-08-23 4:14,136.1,416.7,42239.2,136.1,-960.2,-996.8
2015-08-23 4:29,138.6,418.6,42239.2,138.6,-962,-1001.5
2015-08-23 4:44,140.5,422.4,42239.2,140.5,-963.2,-1006.1
2015-08-23 4:59,147,423.1,42239.2,147,-960.2,-1005.5
2015-08-23 5:14,148.9,434.6,42239.2,148.9,-961.4,-1008.1
2015-08-23 5:29,150.9,434,42239.2,150.9,-962.7,-1004.7
2015-08-23 5:44,156.7,432.7,42239.2,156.7,-961.4,-1007.5
2015-08-23 5:59,154.8,433.4,42239.2,154.8,-958.4,-1006.7
2015-08-23 6:14,162.5,439.8,42239.3,162.5,-961.4,-1000.1
2015-08-23 6:29,160.6,442.3,42239.3,160.6,-956.5,-999.5
2015-08-23 6:44,156.7,437.9,42239.3,156.7,-956.5,-1004.7
2015-08-23 6:59,158.7,435.3,42239.3,158.7,-957.8,-1004.1
2015-08-23 7:14,156.7,439.2,42239.3,156.7,-957.8,-1003.5
2015-08-23 7:29,150.3,432.7,42239.3,150.3,-959.6,-1006.1
2015-08-23 7:44,145.8,429.6,42239.3,145.8,-964.5,-1000.8
2015-08-23 7:59,144.4,428.8,42239.3,144.4,-963.2,-1008.7
2015-08-23 8:14,136.1,425.7,42239.3,136.1,-963.8,-1009.4
2015-08-23 8:29,126.3,418,42239.4,126.3,-969.9,-1016.6
2015-08-23 8:44,123.1,413.4,42239.4,123.1,-977.2,-1018
2015-08-23 8:59,115.9,405.7,42239.4,115.9,-976.5,-1011.4
2015-08-23 9:14,88.7,390.3,42239.4,88.7,-983.2,-1024
2015-08-23 9:29,67.3,382.6,42239.4,67.3,-993.6,-1032.5
2015-08-23 9:44,51.7,369.8,42239.4,51.7,-1002.7,-1038.5
2015-08-23 9:59,31.1,351.2,42239.4,31.1,-1016.5,-1048.4
2015-08-23 10:14,13.6,335.8,42239.4,13.6,-1026.3,-1052.4
2015-08-23 10:29,-3.3,332.5,42239.4,-3.3,-1042.7,-1076.2
2015-08-23 10:44,-8.5,333.2,42239.4,-8.5,-1047.5,-1080.2
2015-08-23 10:59,-19.5,315.9,42239.5,-19.5,-1052.3,-1091.5
2015-08-23 11:14,-33.1,305.6,42239.5,-33.1,-1060.2,-1097.4
2015-08-23 11:29,-44.7,300.5,42239.5,-44.7,-1066.9,-1108
2015-08-23 11:44,-53.9,292.1,42239.5,-53.9,-1068.7,-1106
2015-08-23 11:59,-73.9,279.3,42239.5,-73.9,-1074.7,-1114
2015-08-23 12:14,-92.1,263.9,42239.5,-92.1,-1082.7,-1124.6
2015-08-23 12:29,-103.1,253,42239.5,-103.1,-1088.7,-1129.8
2015-08-23 12:44,-125.2,244.7,42239.5,-125.2,-1092.9,-1137.2
2015-08-23 12:59,-137.5,223.5,42239.5,-137.5,-1102,-1143.1
2015-08-23 13:14,-151.7,196.5,42239.6,-151.7,-1113.6,-1154.4
2015-08-23 13:29,-158.8,182.3,42239.6,-158.8,-1120.9,-1168.9
2015-08-23 13:44,-175.7,167.6,42239.6,-175.7,-1129.3,-1170.3
2015-08-23 13:59,-194.4,152.2,42239.6,-194.4,-1134.7,-1181.5
2015-08-23 14:14,-205.5,141.2,42239.6,-205.5,-1148.1,-1186.2
2015-08-23 14:29,-220.4,134.1,42239.6,-220.4,-1157.8,-1192.8
2015-08-23 14:44,-232.1,122.6,42239.6,-232.1,-1168.7,-1200.1
2015-08-23 14:59,-237.2,116.8,42239.6,-237.2,-1179.6,-1219.9
2015-08-23 15:14,-245.7,117.5,42239.6,-245.7,-1190,-1234.5
2015-08-23 15:29,-247.7,132.2,42239.6,-247.7,-1205.7,-1252.3
2015-08-23 15:44,-222.4,139.9,42239.7,-222.4,-1212.9,-1262.3
2015-08-23 15:59,-208.1,156.1,42239.7,-208.1,-1217.8,-1266.2
2015-08-23 16:14,-219.1,152.8,42239.7,-219.1,-1221.5,-1271.6
2015-08-23 16:29,-206.1,176.5,42239.7,-206.1,-1225.1,-1276.8
2015-08-23 16:44,-196.4,176.5,42239.7,-196.4,-1231.8,-1292.7
2015-08-23 16:59,-186.1,181.1,42239.7,-186.1,-1234.7,-1310.6
2015-08-23 17:14,-187.4,189.4,42239.7,-187.4,-1243.8,-1314.5
2015-08-23 17:29,-169.2,195.2,42239.7,-169.2,-1243.8,-1319.2
2015-08-23 17:44,-162.7,204.2,42239.7,-162.7,-1252.4,-1328.4
2015-08-23 17:59,-147.2,214.4,42239.7,-147.2,-1257.2,-1327.8
2015-08-23 18:14,-145.2,226.6,42239.8,-145.2,-1262,-1343.1
2015-08-23 18:29,-126.4,241.4,42239.8,-126.4,-1268.7,-1339.7
2015-08-23 18:44,-111.6,258.1,42239.8,-111.6,-1270,-1347.7
2015-08-23 18:59,-93.4,258.7,42239.8,-93.4,-1273.6,-1353.6
2015-08-23 19:14,-76.6,269,42239.8,-76.6,-1277.8,-1360.9
2015-08-23 19:29,-66.1,276.1,42239.8,-66.1,-1279.1,-1361.6
2015-08-23 19:44,-50.6,285.7,42239.8,-50.6,-1281.5,-1370.9
2015-08-23 19:59,-41.6,290.2,42239.8,-41.6,-1285.7,-1381.4
2015-08-23 20:14,-38.3,296.7,42239.8,-38.3,-1288.7,-1381.4
2015-08-23 20:29,-24.1,300.5,42239.9,-24.1,-1288.2,-1386
2015-08-23 20:44,-22.2,302.4,42239.9,-22.2,-1290.5,-1390
2015-08-23 20:59,-10.5,308.8,42239.9,-10.5,-1295.4,-1397.9
2015-08-23 21:14,-5.3,312.7,42239.9,-5.3,-1298.4,-1398.7
2015-08-23 21:29,3.9,311.3,42239.9,3.9,-1300.2,-1405.3
2015-08-23 21:44,7.7,317.1,42239.9,7.7,-1303.8,-1405.9
2015-08-23 21:59,7.7,317.8,42239.9,7.7,-1305.7,-1410.6
2015-08-23 22:14,16.7,321,42239.9,16.7,-1306.9,-1417.8
2015-08-23 22:29,22,321.7,42239.9,22,-1308.2,-1421.1
2015-08-23 22:44,23.9,324.8,42239.9,23.9,-1312.9,-1425.7
2015-08-23 22:59,29.1,322.3,42240,29.1,-1313.6,-1427.7
2015-08-23 23:14,33.6,322.9,42240,33.6,-1317.3,-1431.7
2015-08-23 23:29,33.6,327.5,42240,33.6,-1317.3,-1439
2015-08-23 23:44,38.8,331.3,42240,38.8,-1322,-1444.4
2015-08-23 23:59,44.7,333.9,42240,44.7,-1325.1,-1450.3
2015-08-24 0:14,46.6,335.2,42240,46.6,-1325.1,-1453.5
2015-08-24 0:29,53.1,342.9,42240,53.1,-1328.7,-1452.9
2015-08-24 0:44,58.3,346.7,42240,58.3,-1332.9,-1462.2
2015-08-24 0:59,58.9,346,42240,58.9,-1332.9,-1468.2
2015-08-24 1:14,66.1,355,42240.1,66.1,-1334.2,-1466.8
2015-08-24 1:29,70,351.2,42240.1,70,-1338.4,-1470.2
2015-08-24 1:44,76.4,351.8,42240.1,76.4,-1339.6,-1476.1
2015-08-24 1:59,75.1,354.4,42240.1,75.1,-1343.3,-1478.7
2015-08-24 2:14,77.7,354.4,42240.1,77.7,-1343.3,-1482.7
2015-08-24 2:29,80.9,359.5,42240.1,80.9,-1343.3,-1486.7
2015-08-24 2:44,84.8,360.2,42240.1,84.8,-1346.4,-1491.3
2015-08-24 2:59,84.2,362.7,42240.1,84.2,-1346.9,-1494
2015-08-24 3:14,88.1,369.1,42240.1,88.1,-1351.8,-1494.6
2015-08-24 3:29,91.9,367.9,42240.1,91.9,-1351.1,-1496.6
2015-08-24 3:44,94.5,369.1,42240.2,94.5,-1354.2,-1503.2
2015-08-24 3:59,97.2,373,42240.2,97.2,-1357.3,-1505.2
2015-08-24 4:14,101.7,371.8,42240.2,101.7,-1356,-1505.2
2015-08-24 4:29,101.7,376.2,42240.2,101.7,-1357.8,-1512.5
2015-08-24 4:44,106.2,376.8,42240.2,106.2,-1359.1,-1509.9
2015-08-24 4:59,105.6,380.7,42240.2,105.6,-1360.9,-1511.9
2015-08-24 5:14,113.3,382.6,42240.2,113.3,-1362.7,-1520.4
2015-08-24 5:29,112.7,383.9,42240.2,112.7,-1362,-1520.4
2015-08-24 5:44,123.7,385.9,42240.2,123.7,-1365.1,-1519.8
2015-08-24 5:59,121.1,394.9,42240.2,121.1,-1366.9,-1523
2015-08-24 6:14,126.3,394.9,42240.3,126.3,-1363.9,-1522.4
2015-08-24 6:29,126.3,394.2,42240.3,126.3,-1365.1,-1518.4
2015-08-24 6:44,124.4,396.8,42240.3,124.4,-1364.5,-1515.1
2015-08-24 6:59,130.2,394.2,42240.3,130.2,-1365.1,-1509.1
2015-08-24 7:14,121.7,382.6,42240.3,121.7,-1361.5,-1503.9
2015-08-24 7:29,112.7,376.2,42240.3,112.7,-1362.7,-1502.6
2015-08-24 7:44,104.9,373,42240.3,104.9,-1368.7,-1511.1
2015-08-24 7:59,101.7,376.8,42240.3,101.7,-1372.9,-1513.9
2015-08-24 8:14,100.3,364.1,42240.3,100.3,-1376.6,-1503.2
2015-08-24 8:29,77.7,356.4,42240.4,77.7,-1376.6,-1492
2015-08-24 8:44,57.6,347.3,42240.4,57.6,-1385.1,-1515.8
2015-08-24 8:59,44.7,344.8,42240.4,44.7,-1391.8,-1525
2015-08-24 9:14,35,345.4,42240.4,35,-1397.8,-1525.8
2015-08-24 9:29,24.5,331.9,42240.4,24.5,-1407.5,-1523.8
2015-08-24 9:44,10.3,326.7,42240.4,10.3,-1410,-1520.4
2015-08-24 9:59,-16.3,315.2,42240.4,-16.3,-1423.9,-1536.9
2015-08-24 10:14,-22.8,318.4,42240.4,-22.8,-1434.2,-1550.2
2015-08-24 10:29,-31.9,311.3,42240.4,-31.9,-1442,-1549.6
2015-08-24 10:44,-46.1,301.1,42240.4,-46.1,-1445.7,-1547.6
2015-08-24 10:59,-66.9,292.1,42240.5,-66.9,-1454.8,-1558.2
2015-08-24 11:14,-75.9,285.7,42240.5,-75.9,-1462.7,-1558.2
2015-08-24 11:29,-86.3,277.4,42240.5,-86.3,-1473.6,-1579.4
2015-08-24 11:44,-88.9,276.7,42240.5,-88.9,-1473.6,-1577.4
2015-08-24 11:59,-96,264.5,42240.5,-96,-1480.2,-1578
2015-08-24 12:14,-112.8,260.7,42240.5,-112.8,-1488.2,-1590.6
2015-08-24 12:29,-112.8,257.4,42240.5,-112.8,-1494.8,-1596.5
2015-08-24 12:44,-120,254.9,42240.5,-120,-1501.5,-1595.9
2015-08-24 12:59,-138.1,245.3,42240.5,-138.1,-1499.7,-1588.6
2015-08-24 13:14,-147.8,233.1,42240.6,-147.8,-1510.6,-1599.9
2015-08-24 13:29,-144.6,233.7,42240.6,-144.6,-1522.1,-1619.1
2015-08-24 13:44,-143.9,239.5,42240.6,-143.9,-1527.5,-1624.3
2015-08-24 13:59,-143.3,224.1,42240.6,-143.3,-1527.5,-1619.7
2015-08-24 14:14,-159.5,205.4,42240.6,-159.5,-1530.6,-1614.4
2015-08-24 14:29,-173.1,199.6,42240.6,-173.1,-1537.9,-1617.1
2015-08-24 14:44,-182.8,180.4,42240.6,-182.8,-1540.2,-1610.4
2015-08-24 14:59,-197.1,169.5,42240.6,-197.1,-1554.2,-1638.2
2015-08-24 15:14,-189.3,182.3,42240.6,-189.3,-1559.7,-1628.3
2015-08-24 15:29,-202.2,168.2,42240.6,-202.2,-1568.2,-1629
2015-08-24 15:44,-196.4,179.2,42240.7,-196.4,-1574.8,-1640.2
2015-08-24 15:59,-191.3,178.4,42240.7,-191.3,-1578.4,-1640.2
2015-08-24 16:14,-201.6,172.1,42240.7,-201.6,-1585.7,-1654.1
2015-08-24 16:29,-199.1,168.8,42240.7,-199.1,-1588.2,-1645.5
2015-08-24 16:44,-208.8,161.8,42240.7,-208.8,-1597.9,-1647.5
2015-08-24 16:59,-211.3,148.3,42240.7,-211.3,-1605.7,-1677.3
2015-08-24 17:14,-216.6,148.3,42240.7,-216.6,-1615.5,-1692.6
2015-08-24 17:29,-211.3,140.6,42240.7,-211.3,-1623.9,-1698.5
2015-08-24 17:44,-208.1,148.3,42240.7,-208.1,-1633,-1705.1
2015-08-24 17:59,-197.7,154.7,42240.7,-197.7,-1639.7,-1713.7
2015-08-24 18:14,-183.5,165,42240.8,-183.5,-1642.7,-1720.4
2015-08-24 18:29,-168,175.3,42240.8,-168,-1649.3,-1727
2015-08-24 18:44,-149.7,187.5,42240.8,-149.7,-1652.4,-1731.6
2015-08-24 18:59,-131.6,206.1,42240.8,-131.6,-1655.5,-1738.9
2015-08-24 19:14,-114.1,222.7,42240.8,-114.1,-1656,-1741.5
2015-08-24 19:29,-92.1,235,42240.8,-92.1,-1656.6,-1742.2
2015-08-24 19:44,-73.3,247.2,42240.8,-73.3,-1658.4,-1747.4
2015-08-24 19:59,-69.4,260.7,42240.8,-69.4,-1659.1,-1750.8
2015-08-24 20:14,-51.3,269,42240.8,-51.3,-1661.5,-1751.4
2015-08-24 20:29,-40.9,269,42240.9,-40.9,-1662.1,-1758.1
2015-08-24 20:44,-35,277.4,42240.9,-35,-1663.3,-1759.4
2015-08-24 20:59,-24.1,281.2,42240.9,-24.1,-1665.1,-1762.7
2015-08-24 21:14,-16.9,302.4,42240.9,-16.9,-1663.9,-1764.1
2015-08-24 21:29,-7.2,312.1,42240.9,-7.2,-1668.2,-1770.7
2015-08-24 21:44,0.6,315.9,42240.9,0.6,-1668.2,-1774
2015-08-24 21:59,9,320.4,42240.9,9,-1667.5,-1774.6
2015-08-24 22:14,12.8,322.3,42240.9,12.8,-1665.7,-1774.6
2015-08-24 22:29,17.5,323.6,42240.9,17.5,-1668.8,-1778.6
2015-08-24 22:44,27.8,326.1,42240.9,27.8,-1671.2,-1783.9
2015-08-24 22:59,27.8,331.9,42241,27.8,-1670,-1787.9
2015-08-24 23:14,35.6,336.4,42241,35.6,-1671.8,-1786.5
2015-08-24 23:29,42,341.6,42241,42,-1673,-1791.9
2015-08-24 23:44,47.2,346.7,42241,47.2,-1674.2,-1793.1
2015-08-24 23:59,54.4,351.2,42241,54.4,-1675.5,-1797.1
2015-08-25 0:14,58.9,352.5,42241,58.9,-1676,-1798.5
2015-08-25 0:29,64.7,353.1,42241,64.7,-1677.3,-1802.4
2015-08-25 0:44,67.3,358.3,42241,67.3,-1674.8,-1803
2015-08-25 0:59,70.6,358.9,42241,70.6,-1676.6,-1807.8
2015-08-25 1:14,81.6,366,42241.1,81.6,-1679.1,-1809.8
2015-08-25 1:29,83.6,365.3,42241.1,83.6,-1680.3,-1809.8
2015-08-25 1:44,86.7,366,42241.1,86.7,-1682.1,-1815
2015-08-25 1:59,89.4,372.4,42241.1,89.4,-1680.3,-1818.3
2015-08-25 2:14,90,375.6,42241.1,90,-1685.7,-1820.3
2015-08-25 2:29,95.8,376.2,42241.1,95.8,-1683.9,-1824.9
2015-08-25 2:44,103,376.8,42241.1,103,-1687,-1828.2
2015-08-25 2:59,103.6,381.4,42241.1,103.6,-1688.2,-1829.6
2015-08-25 3:14,109.4,387.8,42241.1,109.4,-1693,-1834.8
2015-08-25 3:29,112.7,386.5,42241.1,112.7,-1690,-1836.2
2015-08-25 3:44,115.3,389.7,42241.2,115.3,-1691.8,-1837.6
2015-08-25 3:59,119.8,391.6,42241.2,119.8,-1692.4,-1838.8
2015-08-25 4:14,125,398.7,42241.2,125,-1691.8,-1838.8
2015-08-25 4:29,130.8,398.7,42241.2,130.8,-1691.2,-1838.2
2015-08-25 4:44,128.3,403.2,42241.2,128.3,-1693,-1842.8
2015-08-25 4:59,135.3,405.1,42241.2,135.3,-1694.8,-1844.1
2015-08-25 5:14,138.6,407,42241.2,138.6,-1697.3,-1848.7
2015-08-25 5:29,143.1,412.8,42241.2,143.1,-1696.6,-1848.7
2015-08-25 5:44,152.2,418.6,42241.2,152.2,-1692.4,-1846.1
2015-08-25 5:59,152.2,421.8,42241.2,152.2,-1691.2,-1846.7
2015-08-25 6:14,151.6,423.8,42241.3,151.6,-1690,-1840.2
2015-08-25 6:29,155.5,428.2,42241.3,155.5,-1682.8,-1836.2
2015-08-25 6:44,164.5,429.6,42241.3,164.5,-1679.7,-1825.6
2015-08-25 6:59,164.5,427.6,42241.3,164.5,-1673.7,-1810.4
2015-08-25 7:14,153.6,420.5,42241.3,153.6,-1667.5,-1801.8
2015-08-25 7:29,141.2,410.9,42241.3,141.2,-1667.5,-1797.1
2015-08-25 7:44,131.4,406.4,42241.3,131.4,-1669.3,-1783.2
2015-08-25 7:59,114.7,394.2,42241.3,114.7,-1663.3,-1758.7
2015-08-25 8:14,93.9,385.3,42241.3,93.9,-1663.3,-1736.3
2015-08-25 8:29,68,368.5,42241.4,68,-1665.7,-1727.6
2015-08-25 8:44,31.1,343.5,42241.4,31.1,-1671.2,-1737.5
2015-08-25 8:59,1.2,331.9,42241.4,1.2,-1680.9,-1736.3
2015-08-25 9:14,-24.1,312.7,42241.4,-24.1,-1671.8,-1732.9
2015-08-25 9:29,-46.1,300.5,42241.4,-46.1,-1670.6,-1724.4
2015-08-25 9:44,-64.9,281.8,42241.4,-64.9,-1671.8,-1714.4
2015-08-25 9:59,-78.5,272.2,42241.4,-78.5,-1670.6,-1707.1
2015-08-25 10:14,-97.2,265.8,42241.4,-97.2,-1662.8,-1702.5
2015-08-25 10:29,-105,248.5,42241.4,-105,-1660.9,-1693.8
2015-08-25 10:44,-123.2,227.3,42241.4,-123.2,-1656,-1681.3
2015-08-25 10:59,-138.8,211.2,42241.5,-138.8,-1651.2,-1674.7
2015-08-25 11:14,-149.1,186.9,42241.5,-149.1,-1648.8,-1660.8
2015-08-25 11:29,-168.6,159.2,42241.5,-168.6,-1637.3,-1656.1
2015-08-25 11:44,-190.6,123.9,42241.5,-190.6,-1630,-1646.2
2015-08-25 11:59,-207.4,92.5,42241.5,-207.4,-1620.9,-1639
2015-08-25 12:14,-230.2,64.2,42241.5,-230.2,-1611.2,-1627.1
2015-08-25 12:29,-246.9,28.9,42241.5,-246.9,-1603.9,-1619.7
2015-08-25 12:44,-269.1,-2.6,42241.5,-269.1,-1594.2,-1615.8
2015-08-25 12:59,-293.6,-37.9,42241.5,-293.6,-1586.4,-1608.4
2015-08-25 13:14,-311.8,-66.2,42241.6,-311.8,-1578.4,-1597.9
2015-08-25 13:29,-332.5,-90.5,42241.6,-332.5,-1565.7,-1588
2015-08-25 13:44,-351.3,-111.7,42241.6,-351.3,-1559.1,-1578
2015-08-25 13:59,-370.8,-132.9,42241.6,-370.8,-1548.8,-1573.4
2015-08-25 14:14,-391.5,-163.1,42241.6,-391.5,-1536.6,-1562.1
2015-08-25 14:29,-411.6,-177.2,42241.6,-411.6,-1530,-1542.9
2015-08-25 14:44,-425.2,-197.1,42241.6,-425.2,-1513,-1524.4
2015-08-25 14:59,-436.9,-200.3,42241.6,-436.9,-1500.2,-1504.5
2015-08-25 15:14,-449.9,-204.8,42241.6,-449.9,-1484.5,-1482.1
2015-08-25 15:29,-455,-209.3,42241.6,-455,-1477.8,-1478.7
2015-08-25 15:44,-445.2,-202.9,42241.7,-445.2,-1468.2,-1456.9
2015-08-25 15:59,-439.4,-211.8,42241.7,-439.4,-1455.5,-1443.6
2015-08-25 16:14,-453,-230.5,42241.7,-453,-1442,-1437
2015-08-25 16:29,-482.2,-244.6,42241.7,-482.2,-1432.4,-1433.7
2015-08-25 16:44,-482.9,-261.3,42241.7,-482.9,-1426.9,-1443.6
2015-08-25 16:59,-482.9,-277.3,42241.7,-482.9,-1416,-1456.9
2015-08-25 17:14,-490,-286.3,42241.7,-490,-1401.5,-1458.3
2015-08-25 17:29,-490,-287.7,42241.7,-490,-1388.2,-1454.9
