,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
5.9,-0.7628748005363036,-0.3561229783801036,0.4839649500172729,0.32109248426788645,1.1473439493128668,1.3409202471816941,0.0037214427500955076,0.0006830690347066953,-0.00134586199396644,0.0013771472375455427,0.005212271861020531,0.005472150728561884
6.0,-0.7383594577750868,-0.35489129378059425,0.4807591454196272,0.32474081471899957,1.133503935476895,1.3147615967636062,0.0038987780917521036,0.0007694002303911415,-0.0014450322305025003,0.001422432789053736,0.005419570130453269,0.005729959135870769
6.1000000000000005,-0.7124621931632884,-0.35293749743474234,0.47675161510721425,0.32841657724268775,1.1184785789421634,1.287060349783213,0.004076919645927033,0.0008555631928771374,-0.0015474658426944514,0.0014694616099481966,0.005628894485196457,0.00598409879961789
6.2,-0.6852862391456103,-0.35023264635776197,0.47153609225729604,0.3317839493516797,1.1034375434733434,1.2579845726682017,0.004253861389923257,0.000940867003043386,-0.0016534137887368797,0.001520218192544121,0.005864666067082784,0.006240211026848472
6.300000000000001,-0.6569379148708611,-0.3468034615124636,0.4650140241281063,0.33515494239911553,1.0875287739688202,1.2276498550190527,0.0044281931153941235,0.0010274346654236606,-0.0017639093319610137,0.001573309206944965,0.006089834865003842,0.006491082957659948
6.4,-0.6273541281853888,-0.3420520298243002,0.4572524597434053,0.33864116104802383,1.0701820906569077,1.1961319730589173,0.0045967238394044275,0.001112358934749578,-0.0018787076909542674,0.001632138334364123,0.006287310125557583,0.0067317683390448494
6.5,-0.5964680149102982,-0.3362360094831251,0.4482534913121476,0.3432827357485761,1.05546386494827,1.1651639254870054,0.0047589786189672235,0.0011965827274591648,-0.0019927725162957343,0.0016943534230399492,0.0064547035138189475,0.006958690101275745
6.6000000000000005,-0.5644018311112167,-0.32929525291203443,0.43790052170086907,0.3487869334064589,1.0438655978203493,1.1369078955599972,0.004915259746506009,0.0012837512423858309,-0.002104583525927537,0.0017576426771732945,0.006604308346693263,0.007175268986309327
6.7,-0.5314448653058816,-0.3219464895904741,0.4261778457689472,0.3550570118566014,1.0343616538123115,1.1097541566600586,0.005066509103780412,0.0013713466931049825,-0.002217943709335555,0.0018270592571313416,0.00675472200960498,0.007382965222658524
6.800000000000001,-0.4977358858735174,-0.31386860770093494,0.41328760768963857,0.36163896412335406,1.0262705151852767,1.0823381376213352,0.005212460983482285,0.001459491896054585,-0.0023389187691577186,0.0019000107117588642,0.006910127743699048,0.007578288518258903
6.9,-0.46326327739472406,-0.30470457643565196,0.39916051210389397,0.3686291033909491,1.017689433619767,1.0540528003926406,0.005352661701884052,0.0015451195350994202,-0.00246712200628972,0.0019726488579614324,0.007046964719889587,0.007756765352083233
7.0,-0.42788879780357963,-0.29473155531567397,0.38370736296588104,0.37558762712902355,1.0081220531285353,1.0246060431123,0.005485804191092866,0.0016271689425057746,-0.002599168493911953,0.0020481570254705732,0.007148206980391519,0.007907351922678335
7.1000000000000005,-0.3914901795973936,-0.2842445386350473,0.3669809907151888,0.38258172366197163,1.0000002077970283,0.9956556751525877,0.005611950720046162,0.0017049876113855408,-0.0027329240710508755,0.002126135713429369,0.007219116526718346,0.008039682743458695
7.2,-0.3542975293762677,-0.27342162552718696,0.3492261512865483,0.39015950565895874,0.9976916166875318,0.9707136359827516,0.005730776998678405,0.0017783166743236408,-0.002868333316178207,0.0021968429926301184,0.007275713719182301,0.008169955222172344
7.300000000000001,-0.3161757417157113,-0.26168826030687314,0.33043110001323067,0.39808240780688287,0.995799688848686,0.9461427096190289,0.0058420419657848575,0.0018516218787766189,-0.0030070097554478546,0.0022594659760876933,0.007296507793581371,0.008268469954731518
7.4,-0.27711464342697684,-0.24933640129271492,0.31046466145505647,0.4055603874842291,0.9965121764477032,0.9234171202855258,0.005943915769506389,0.001926480297185805,-0.003148383672993784,0.0023131226699903947,0.007274596923168053,0.008329300085948685
7.5,-0.23727342156066297,-0.23658068468298124,0.2894379226504984,0.41248885061696305,0.9986215310156803,0.9045935534011579,0.006037751599945654,0.00200277302051467,-0.0032896668369145937,0.0023577331568664333,0.007218757256013259,0.008349618073243447
7.6000000000000005,-0.19667602679159102,-0.22305097853415584,0.26751343577960396,0.419711680307548,1.0042029134395816,0.8878215662663272,0.006120260072220192,0.0020806580678067203,-0.0034260800473267833,0.0023954231936833925,0.007140025885826557,0.008326996796598138
7.7,-0.1551946875775874,-0.2082704094638792,0.24455398563131447,0.42748392414726355,1.0122612787676188,0.8726613473719996,0.0061888521129926195,0.0021580672546968557,-0.003558207352081145,0.0024309050575410975,0.007023237003834712,0.008282813819133553
7.800000000000001,-0.11310763853865995,-0.19211497589918103,0.22030218298896978,0.4363615388072124,1.0219740567031612,0.8602518991980447,0.006245622673576786,0.002241965009044039,-0.0036869214257031573,0.0024660579025209376,0.006896038102514477,0.008250743083494721
