Fecha,TDV Control-2L_1,TDV Control-2L_2,TDV 45SDI-2L_1,TDV 45SDI-2L_2,
2016-07-06 3:45,187.3,956.2,263.2,435.6,
2016-07-06 4:00,192.2,962.6,267.6,440.9,
2016-07-06 4:15,197.7,966.5,268.4,444.9,
2016-07-06 4:30,202.1,973.6,271.5,446.9,
2016-07-06 4:45,202.7,977.4,270.9,450.3,
2016-07-06 5:00,205.8,981.3,272.8,457.6,
2016-07-06 5:15,210.7,986.3,278.5,460.9,
2016-07-06 5:30,216.3,990.2,278.5,468.3,
2016-07-06 5:45,221.8,995.4,285.5,470.3,
2016-07-06 6:00,228.1,1002.5,284.8,476.3,
2016-07-06 6:15,229.3,1006.3,282.3,478.3,
2016-07-06 6:30,230.0,1008.2,281.0,470.9,
2016-07-06 6:45,224.4,1006.3,273.4,465.7,
2016-07-06 7:00,217.6,1004.4,263.2,456.9,
2016-07-06 7:15,212.0,1002.5,250.5,445.6,
2016-07-06 7:30,195.9,999.8,235.2,429.6,
2016-07-06 7:45,187.9,994.0,221.3,412.9,
2016-07-06 8:00,176.8,981.9,202.8,392.9,
2016-07-06 8:15,163.8,978.0,186.9,372.8,
2016-07-06 8:30,152.7,973.6,163.4,354.8,
2016-07-06 8:45,139.7,973.6,143.1,339.6,
2016-07-06 9:00,123.0,969.0,130.3,325.6,
2016-07-06 9:15,108.2,954.9,120.2,314.8,
2016-07-06 9:30,101.3,947.2,122.1,310.2,
2016-07-06 9:45,94.6,939.5,127.2,310.8,
2016-07-06 10:00,103.2,943.3,138.7,320.2,
2016-07-06 10:15,105.7,942.0,146.9,327.6,
2016-07-06 10:30,107.6,940.1,158.3,334.8,
2016-07-06 10:45,104.4,935.0,162.1,332.8,
2016-07-06 11:00,100.2,927.9,162.7,328.8,
2016-07-06 11:15,92.0,920.8,158.9,324.8,
2016-07-06 11:30,83.5,913.1,157.0,316.2,
2016-07-06 11:45,69.2,902.9,145.0,305.6,
2016-07-06 12:00,56.2,891.3,137.3,286.8,
2016-07-06 12:15,43.3,877.9,129.1,268.8,
2016-07-06 12:30,35.8,867.6,122.1,258.8,
2016-07-06 12:45,25.3,858.0,111.2,238.1,
2016-07-06 13:00,11.1,843.8,97.9,215.5,
2016-07-06 13:15,-1.3,827.8,89.1,193.5,
2016-07-06 13:30,-19.2,813.0,70.0,163.5,
