Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,,
2011-06-19 10:00,26.37,43.1,842,1331,1,1.955,,
2011-06-19 10:30,27.5,39.27,913,1438,1,2.231,,
2011-06-19 11:00,28.94,33.1,970,1519,1,2.672,,
2011-06-19 11:30,30.03,29.92,1010,1574,1,2.98,,
2011-06-19 12:00,30.87,27.85,1035,1609,1,3.219,,
2011-06-19 12:30,31.52,24.43,1047,1625,1,3.499,,
2011-06-19 13:00,32.46,19.81,1045,1620,1,3.916,,
2011-06-19 13:30,33.12,16.75,1029,1595,1,4.217,,
2011-06-19 14:00,33.75,16.76,999,1548,1,4.367,,
2011-06-19 14:30,34.37,17.23,957,1485,1,4.495,,
2011-06-19 15:00,34.44,19.68,781.7,1221,1,4.379,,
2011-06-19 15:30,33.58,22.4,531.8,837,1,4.033,,
2011-06-19 16:00,33.7,21.59,619.6,960,1,4.102,,
2011-06-19 16:30,33.53,22.14,536.2,832,1,4.036,,
2011-06-19 17:00,33.07,23.37,338.1,531.7,1,3.871,,
2011-06-19 17:30,31.72,31.53,383.5,582.2,1,3.212,,
2011-06-19 18:00,31.24,33.77,350.4,531.8,1,3.016,,
2011-06-19 18:30,30.34,37.53,245.6,359.5,1,2.703,,
2011-06-19 19:00,29.32,42.92,103.3,154.8,1,2.331,,
2011-06-19 19:30,28.44,47.01,56.82,74.96,1,2.055,,
2011-06-19 20:00,27.34,48.64,10.96,14.26,1,1.869,,
2011-06-19 20:30,26.37,48.39,0.372,0.423,1,1.772,,
2011-06-19 21:00,25.34,50.18,0,0.038,1,1.611,,
2011-06-19 21:30,24.43,54.2,0,0.038,1,1.403,,
2011-06-19 22:00,23.62,59.63,0,0.011,-1,1.178,,
2011-06-19 22:30,22.93,63,0,0.005,1,1.035,,
2011-06-19 23:00,22.16,65.41,0,0,-1,0.924,,
2011-06-19 23:30,21.51,67.35,0,0.001,-1,0.838,,
2011-06-20 0:00,20.94,68.86,0,0,-1,0.771,,
2011-06-20 0:30,20.43,70.35,0,0,-1,0.712,,
2011-06-20 1:00,19.91,72.8,0,0,-1,0.632,,
2011-06-20 1:30,19.65,76.45,0,0,-1,0.539,,
2011-06-20 2:00,19.25,80.7,0,0,-1,0.431,,
2011-06-20 2:30,18.94,83.3,0,0,-1,0.365,,
2011-06-20 3:00,18.34,84.3,0,0,-1,0.33,,
2011-06-20 3:30,17.7,85.3,0,0,-1,0.298,,
2011-06-20 4:00,17.67,84,0,0,-1,0.323,,
2011-06-20 4:30,17.75,82.8,0,0,-1,0.349,,
2011-06-20 5:00,17.52,82.7,0.768,1.119,-1,0.347,,
2011-06-20 5:30,16.97,82.7,12.59,21.26,-1,0.335,,
2011-06-20 6:00,17.94,79.41,64.68,102.8,1,0.424,,
2011-06-20 6:30,19.4,74.68,147.7,237,1,0.57,,
2011-06-20 7:00,20.74,68.83,248.2,398.8,1,0.764,,
2011-06-20 7:30,22.17,62.73,364.8,586.1,1,0.997,,
2011-06-20 8:00,23.33,59.31,471.1,756.2,1,1.167,,
2011-06-20 8:30,24.61,54.92,573.3,917,1,1.397,,
2011-06-20 9:00,25.73,49.26,662.9,1058,1,1.679,,
2011-06-20 9:30,26.8,48.88,740.4,1176,1,1.801,,
2011-06-20 10:00,27.73,47.11,850,1343,1,1.968,,
2011-06-20 10:30,28.83,43.18,922,1453,1,2.256,,
2011-06-20 11:00,29.84,38.23,973,1528,1,2.598,,
2011-06-20 11:30,30.36,32.67,1003,1571,1,2.918,,
2011-06-20 12:00,31.09,30.51,1024,1600,1,3.139,,
2011-06-20 12:30,31.88,30.56,1032,1608,1,3.28,,
2011-06-20 13:00,32.48,29.83,1024,1592,1,3.43,,
2011-06-20 13:30,33.05,30.33,999,1551,1,3.515,,
2011-06-20 14:00,33.06,32.03,968,1501,1,3.431,,
2011-06-20 14:30,33.49,30.6,926,1435,1,3.589,,
2011-06-20 15:00,33.7,29.61,872,1351,1,3.683,,
2011-06-20 15:30,34.02,29.22,805,1245,1,3.77,,
2011-06-20 16:00,34.03,27.82,728.9,1125,1,3.848,,
2011-06-20 16:30,33.91,27.89,641,986,1,3.817,,
2011-06-20 17:00,34.07,27.38,548.5,841,1,3.878,,
2011-06-20 17:30,34.06,25.29,449.6,683.9,1,3.988,,
2011-06-20 18:00,34.35,22.24,343.5,514.4,1,4.219,,
2011-06-20 18:30,33.66,28.4,236.2,346.7,1,3.75,,
2011-06-20 19:00,31.92,38.47,134.7,193.9,1,2.915,,
2011-06-20 19:30,30.6,41.28,49.8,70.78,1,2.58,,
2011-06-20 20:00,29.37,44.72,7.37,12.03,1,2.264,,
2011-06-20 20:30,28.04,50.23,0.293,0.454,1,1.886,,
2011-06-20 21:00,27.15,55.34,0.003,0.156,1,1.607,,
2011-06-20 21:30,26.17,59.86,0.002,0.089,1,1.365,,
2011-06-20 22:00,24.86,68.11,0,0.036,1,1.003,,
2011-06-20 22:30,23.71,73.31,0,0.003,-1,0.783,,
2011-06-20 23:00,22.83,74.01,0,0.002,-1,0.723,,
2011-06-20 23:30,22.1,74.26,0,0,-1,0.684,,
2011-06-21 0:00,21.69,72.53,0,0,-1,0.712,,
2011-06-21 0:30,21.39,72.1,0,0,-1,0.711,,
2011-06-21 1:00,21.15,73.83,0,0,-1,0.657,,
2011-06-21 1:30,21.13,74.6,0,0,-1,0.636,,
2011-06-21 2:00,20.69,76.55,0,0,-1,0.572,,
2011-06-21 2:30,20.27,78.24,0,0,-1,0.517,,
2011-06-21 3:00,20.05,79.25,0,0,-1,0.486,,
2011-06-21 3:30,19.65,80.3,0,0,-1,0.452,,
2011-06-21 4:00,18.54,83.4,0,0,-1,0.354,,
2011-06-21 4:30,18.07,85.7,0,0,-1,0.295,,
2011-06-21 5:00,18.04,84.7,0.762,1.166,-1,0.316,,
2011-06-21 5:30,17.98,83.4,14.4,22.34,-1,0.343,,
2011-06-21 6:00,18.11,82.1,66.49,103.5,1,0.372,,
2011-06-21 6:30,20.69,77.06,150.2,237,1,0.562,,
2011-06-21 7:00,22.36,71.55,248.2,391.1,1,0.769,,
2011-06-21 7:30,23.38,67.89,351.8,557.6,1,0.924,,
2011-06-21 8:00,24.26,64.13,454.8,721.2,1,1.087,,
2011-06-21 8:30,25.35,60.48,558.8,886,1,1.279,,
2011-06-21 9:00,26.65,56.76,654,1034,1,1.511,,
2011-06-21 9:30,27.66,50.86,743.7,1173,1,1.822,,
2011-06-21 10:00,28.6,47.17,820,1288,1,2.069,,
2011-06-21 10:30,29.46,43.29,886,1390,1,2.334,,
2011-06-21 11:00,30.5,39.79,943,1472,1,2.63,,
2011-06-21 11:30,31.71,36.16,987,1534,1,2.987,,
2011-06-21 12:00,32.5,33.81,1012,1568,1,3.239,,
2011-06-21 12:30,33.11,32.29,1025,1586,1,3.429,,
2011-06-21 13:00,33.93,30.5,1024,1580,1,3.683,,
2011-06-21 13:30,34.26,29.86,1005,1549,1,3.786,,
2011-06-21 14:00,35.11,27.6,985,1514,1,4.098,,
2011-06-21 14:30,35.69,27.44,922,1413,1,4.238,,
2011-06-21 15:00,35.68,27.23,863,1322,1,4.249,,
2011-06-21 15:30,35.73,27.14,796.4,1219,1,4.266,,
2011-06-21 16:00,35.86,26.16,717.1,1095,1,4.355,,
2011-06-21 16:30,36.19,25.25,623.8,949,1,4.488,,
2011-06-21 17:00,35.56,29.02,527.8,801,1,4.12,,
2011-06-21 17:30,33.99,36.3,423.2,639,1,3.388,,
2011-06-21 18:00,32.94,33.99,317.1,471.8,1,3.311,,
2011-06-21 18:30,32.16,41.15,215.7,316.5,1,2.826,,
2011-06-21 19:00,31.02,42.39,126.2,182.8,1,2.592,,
2011-06-21 19:30,29.61,47.37,50.11,71.18,1,2.187,,
2011-06-21 20:00,28.53,53.11,7.527,11.9,1,1.829,,
2011-06-21 20:30,27.61,56.07,0.247,0.397,1,1.623,,
2011-06-21 21:00,26.76,57.04,0.001,0.081,1,1.51,,
2011-06-21 21:30,26.09,56.19,0,0.021,1,1.48,,
2011-06-21 22:00,25.23,58.39,0,0.016,-1,1.337,,
2011-06-21 22:30,24.37,61.66,0,0.022,-1,1.17,,
2011-06-21 23:00,23.59,64.48,0,0,-1,1.034,,
2011-06-21 23:30,23.11,66.95,0,0,-1,0.934,,
2011-06-22 0:00,22.98,66.48,0,0,-1,0.94,,
2011-06-22 0:30,22.56,66.69,0,0,-1,0.911,,
2011-06-22 1:00,22.36,66.09,0,0,-1,0.916,,
2011-06-22 1:30,22.19,66.08,0,0,-1,0.907,,
2011-06-22 2:00,21.14,70.82,0,0,-1,0.732,,
2011-06-22 2:30,21.11,71.88,0,0,-1,0.704,,
2011-06-22 3:00,20.97,73.55,0,0,-1,0.656,,
2011-06-22 3:30,20.11,76.47,0,0,-1,0.555,,
2011-06-22 4:00,19.36,78.2,0,0,-1,0.49,,
2011-06-22 4:30,19.1,78.8,0,0,-1,0.469,,
2011-06-22 5:00,18.7,80.5,0.736,1.141,-1,0.42,,
2011-06-22 5:30,18.51,81.1,14.8,23.02,-1,0.403,,
2011-06-22 6:00,18.93,80.1,70.84,106.9,1,0.436,,
2011-06-22 6:30,20.18,76.02,155.7,240.4,1,0.567,,
2011-06-22 7:00,21.98,71.31,255.4,398.3,1,0.759,,
2011-06-22 7:30,23.44,66.73,359.6,563.7,1,0.96,,
2011-06-22 8:00,24.43,63.67,463.8,728.1,1,1.113,,
2011-06-22 8:30,25.87,57.31,567.2,889,1,1.427,,
2011-06-22 9:00,27.12,50.9,667.2,1043,1,1.763,,
2011-06-22 9:30,28.59,41.91,754,1174,1,2.275,,
2011-06-22 10:00,29.8,37.46,834,1293,1,2.625,,
2011-06-22 10:30,30.67,35.56,899,1391,1,2.841,,
2011-06-22 11:00,31.67,30.49,955,1471,1,3.247,,
2011-06-22 11:30,32.78,26.9,998,1532,1,3.633,,
2011-06-22 12:00,33.57,24.13,1023,1568,1,3.944,,
2011-06-22 12:30,34.41,20.22,1038,1586,1,4.344,,
2011-06-22 13:00,35.22,18.39,1036,1581,1,4.646,,
2011-06-22 13:30,35.74,16.96,1005,1533,1,4.865,,
2011-06-22 14:00,36.19,19.99,972,1482,1,4.806,,
2011-06-22 14:30,35.99,23.74,925,1415,1,4.529,,
2011-06-22 15:00,36.11,20.36,873,1331,1,4.761,,
2011-06-22 15:30,36.5,18.15,821,1246,1,4.997,,
2011-06-22 16:00,36.79,19.1,740.4,1121,1,5.019,,
2011-06-22 16:30,36.2,22.21,639.1,966,1,4.674,,
2011-06-22 17:00,35.37,28.12,467.2,710.8,1,4.126,,
2011-06-22 17:30,35.06,26.93,434.3,652,1,4.123,,
2011-06-22 18:00,34.76,25.17,329.8,489.3,1,4.153,,
2011-06-22 18:30,34.01,27.16,224,327.6,1,3.878,,
2011-06-22 19:00,32.63,29.8,129.4,186.4,1,3.461,,
2011-06-22 19:30,30.83,32.78,53.08,73.47,1,2.993,,
2011-06-22 20:00,29.21,35.87,8.68,12.7,1,2.601,,
2011-06-22 20:30,28,38.88,0.282,0.375,1,2.312,,
2011-06-22 21:00,26.98,43.78,0.014,0.137,1,2.002,,
2011-06-22 21:30,26.25,46.13,0.009,0.136,1,1.838,,
2011-06-22 22:00,25.24,49.81,0.002,0.079,1,1.614,,
2011-06-22 22:30,24.47,52.93,0.004,0.042,1,1.444,,
2011-06-22 23:00,23.96,53.94,0,0.007,1,1.371,,
2011-06-22 23:30,23.81,54.36,0,0.001,1,1.347,,
2011-06-23 0:00,23.4,55.08,0,0.001,-1,1.293,,
2011-06-23 0:30,23.14,55.08,0,0.005,-1,1.272,,
2011-06-23 1:00,22.73,56.15,0,0,-1,1.212,,
2011-06-23 1:30,22.53,56.31,0,0,-1,1.193,,
2011-06-23 2:00,21.72,59.1,0,0,-1,1.065,,
2011-06-23 2:30,21.38,60.69,0,0,-1,1.001,,
2011-06-23 3:00,22.22,56.3,0,0,-1,1.174,,
2011-06-23 3:30,21.77,57.15,0,0,-1,1.119,,
2011-06-23 4:00,21.7,52.24,0,0,-1,1.24,,
2011-06-23 4:30,21.85,47.13,0,0,-1,1.384,,
2011-06-23 5:00,20.42,53.85,0.852,1.224,-1,1.112,,
2011-06-23 5:30,19.54,57.36,15.01,24.3,-1,0.97,,
2011-06-23 6:00,20.46,54.92,73.25,113.6,1,1.084,,
2011-06-23 6:30,21.6,53.04,162.9,254.3,1,1.212,,
2011-06-23 7:00,22.86,46.12,265.2,415.1,1,1.502,,
2011-06-23 7:30,23.67,44.11,370.6,581.8,1,1.634,,
2011-06-23 8:00,24.57,41.73,475.8,746,1,1.799,,
2011-06-23 8:30,25.51,38.11,580.6,908,1,2.021,,
2011-06-23 9:00,26.67,35.58,682.4,1060,1,2.254,,
2011-06-23 9:30,27.67,32.75,773,1195,1,2.494,,
2011-06-23 10:00,28.23,31.9,859,1323,1,2.609,,
2011-06-23 10:30,29.04,30.1,924,1419,1,2.806,,
2011-06-23 11:00,29.85,28.49,982,1502,1,3.009,,
2011-06-23 11:30,31.01,25.17,1023,1560,1,3.366,,
2011-06-23 12:00,31.95,23.33,1047,1596,1,3.636,,
2011-06-23 12:30,32.5,20.32,1061,1614,1,3.9,,
2011-06-23 13:00,33.34,17.27,1060,1607,1,4.241,,
2011-06-23 13:30,33.83,16.26,1042,1577,1,4.413,,
2011-06-23 14:00,34.25,16.35,1006,1522,1,4.515,,
2011-06-23 14:30,34.78,13.41,965,1455,1,4.81,,
2011-06-23 15:00,34.99,12.69,907,1363,1,4.906,,
2011-06-23 15:30,35.24,11.92,836,1253,1,5.019,,
2011-06-23 16:00,35.47,10.62,756.6,1129,1,5.159,,
2011-06-23 16:30,35.4,11.52,668.8,996,1,5.088,,
2011-06-23 17:00,35.44,12.35,568,843,1,5.052,,
2011-06-23 17:30,35.05,13.66,465.2,683.9,1,4.869,,
2011-06-23 18:00,33.95,19.29,348.9,508.4,1,4.285,,
2011-06-23 18:30,32.46,23.12,252.7,356.9,1,3.751,,
2011-06-23 19:00,31.66,21.97,151.4,207.7,1,3.639,,
2011-06-23 19:30,30.5,29.14,60.02,78.45,1,3.1,,
2011-06-23 20:00,28.47,39.73,7.846,12.4,1,2.345,,
2011-06-23 20:30,26.93,41.48,0.322,0.473,1,2.079,,
2011-06-23 21:00,25.25,45.22,0.005,0.091,1,1.762,,
2011-06-23 21:30,24.2,49.79,0.001,0.033,1,1.518,,
2011-06-23 22:00,23.06,53.78,0,0.006,-1,1.304,,
2011-06-23 22:30,22.08,56.03,0,0.001,-1,1.168,,
2011-06-23 23:00,21.91,51.09,0,0,-1,1.286,,
2011-06-23 23:30,21.63,48.95,0,0,-1,1.319,,
2011-06-24 0:00,21.14,50.27,0,0,-1,1.248,,
2011-06-24 0:30,20.21,56.02,0,0,-1,1.049,,
2011-06-24 1:00,18.95,61.44,0,0,-1,0.845,,
2011-06-24 1:30,19.96,55.71,0,0,-1,1.034,,
2011-06-24 2:00,18.53,61.83,0,0,-1,0.814,,
2011-06-24 2:30,18.5,60.39,0,0,-1,0.843,,
2011-06-24 3:00,18.32,60.16,0,0,-1,0.839,,
2011-06-24 3:30,17.68,62.94,0,0,-1,0.75,,
2011-06-24 4:00,17.42,62.39,0,0,-1,0.748,,
2011-06-24 4:30,17.45,61.61,0,0,-1,0.765,,
2011-06-24 5:00,17.62,63.35,0.811,1.159,-1,0.739,,
2011-06-24 5:30,18.47,64.67,14.79,23.93,-1,0.751,,
2011-06-24 6:00,18.96,64.8,73.5,112.6,1,0.772,,
2011-06-24 6:30,19.79,60.87,161.3,250.6,1,0.904,,
2011-06-24 7:00,21.47,52.69,263.1,410.6,1,1.212,,
2011-06-24 7:30,22.93,51.96,366.1,573.1,1,1.343,,
2011-06-24 8:00,23.86,51.91,470.5,736.1,1,1.423,,
2011-06-24 8:30,25,47.27,572.2,893,1,1.672,,
2011-06-24 9:00,26.36,43.28,670,1044,1,1.947,,
2011-06-24 9:30,27.35,40.66,758,1178,1,2.161,,
2011-06-24 10:00,28.2,37.87,835,1297,1,2.377,,
2011-06-24 10:30,29.22,37.26,898,1393,1,2.546,,
2011-06-24 11:00,30.18,33.99,956,1475,1,2.831,,
2011-06-24 11:30,31.11,30.34,997,1533,1,3.151,,
2011-06-24 12:00,32.11,29.29,1019,1566,1,3.384,,
2011-06-24 12:30,32.87,29.11,1030,1580,1,3.54,,
2011-06-24 13:00,33.18,28.8,1028,1577,1,3.619,,
2011-06-24 13:30,33.82,28.24,1012,1553,1,3.779,,
2011-06-24 14:00,34.22,27.98,986,1512,1,3.88,,
2011-06-24 14:30,34.76,26.29,942,1441,1,4.092,,
2011-06-24 15:00,35.08,24.97,882,1348,1,4.238,,
2011-06-24 15:30,35.7,24.45,813,1241,1,4.415,,
2011-06-24 16:00,36.15,23.76,730.2,1113,1,4.57,,
2011-06-24 16:30,35.99,23.95,637.4,969,1,4.518,,
2011-06-24 17:00,36.16,23.97,538.1,814,1,4.558,,
2011-06-24 17:30,35.73,27.7,436.5,656.3,1,4.236,,
2011-06-24 18:00,34.82,33.01,327.8,487.7,1,3.732,,
2011-06-24 18:30,33.85,36.57,225.2,328.8,1,3.346,,
2011-06-24 19:00,32.95,38.7,130.4,187.3,1,3.075,,
2011-06-24 19:30,31.45,43.55,51.66,73.09,1,2.605,,
2011-06-24 20:00,29.97,47.68,8.69,13.06,1,2.219,,
2011-06-24 20:30,28.67,51.29,0.371,0.45,1,1.915,,
2011-06-24 21:00,27.67,53.29,0.012,0.064,1,1.732,,
2011-06-24 21:30,27,55.53,0.008,0.149,1,1.585,,
2011-06-24 22:00,26.38,57.71,0.003,0.15,1,1.453,,
2011-06-24 22:30,25.79,59.12,0.001,0.105,1,1.357,,
2011-06-24 23:00,25.31,61.89,0,0.069,1,1.229,,
2011-06-24 23:30,25.04,63.08,0.001,0.063,1,1.172,,
2011-06-25 0:00,24.71,64.17,0.001,0.091,1,1.115,,
2011-06-25 0:30,24.19,67.76,0,0.013,1,0.973,,
2011-06-25 1:00,23.79,69.06,0,0.003,1,0.911,,
2011-06-25 1:30,23.02,70.52,0,0.002,-1,0.83,,
2011-06-25 2:00,22.38,72.87,0,0.002,-1,0.734,,
2011-06-25 2:30,22.08,74.28,0,0,-1,0.683,,
2011-06-25 3:00,21.85,71.94,0,0,-1,0.735,,
2011-06-25 3:30,21.96,67.27,0,0,-1,0.863,,
2011-06-25 4:00,21.8,67.87,0,0,-1,0.839,,
2011-06-25 4:30,21.63,69.86,0,0,-1,0.779,,
2011-06-25 5:00,21.76,70.19,0.772,1.155,-1,0.776,,
2011-06-25 5:30,21.99,70.29,13.96,21.92,-1,0.785,,
2011-06-25 6:00,22.25,69.89,62.31,96.5,1,0.808,,
2011-06-25 6:30,22.58,69.36,141,221.6,1,0.839,,
2011-06-25 7:00,23.6,66.59,236.2,373.4,1,0.973,,
2011-06-25 7:30,24.35,65.02,338.3,536.9,1,1.066,,
2011-06-25 8:00,25.65,61.47,441.8,701.1,1,1.27,,
2011-06-25 8:30,26.55,58.02,542.5,860,1,1.458,,
2011-06-25 9:00,27.62,53.01,637.9,1008,1,1.739,,
2011-06-25 9:30,28.59,48.58,727.1,1145,1,2.013,,
2011-06-25 10:00,29.4,45.75,805,1265,1,2.224,,
2011-06-25 10:30,30.34,42.59,873,1366,1,2.485,,
2011-06-25 11:00,31.72,36.34,928,1447,1,2.981,,
2011-06-25 11:30,32.52,33.91,969,1506,1,3.236,,
2011-06-25 12:00,33.18,33.11,994,1541,1,3.399,,
2011-06-25 12:30,34.07,31.82,1006,1557,1,3.642,,
2011-06-25 13:00,34.58,30.05,1003,1549,1,3.843,,
2011-06-25 13:30,35.4,29.1,985,1520,1,4.076,,
2011-06-25 14:00,35.99,28.3,956,1475,1,4.259,,
2011-06-25 14:30,36.21,27.52,913,1406,1,4.356,,
2011-06-25 15:00,36.57,27.41,853,1314,1,4.451,,
2011-06-25 15:30,36.78,27.74,783.7,1204,1,4.481,,
2011-06-25 16:00,36.83,27.97,702.1,1076,1,4.48,,
2011-06-25 16:30,36.8,29.52,609.9,933,1,4.376,,
2011-06-25 17:00,36.4,31.5,511.3,778.7,1,4.161,,
2011-06-25 17:30,36.13,32.4,407.9,617.6,1,4.047,,
2011-06-25 18:00,35.36,33.47,303.7,455.7,1,3.818,,
2011-06-25 18:30,34.4,34.41,197.3,293.6,1,3.568,,
2011-06-25 19:00,33.2,37.01,108.3,160.5,1,3.208,,
2011-06-25 19:30,31.93,40.76,42.62,63.75,1,2.807,,
2011-06-25 20:00,30.69,42.9,7.196,11.73,1,2.521,,
2011-06-25 20:30,29.45,45.87,0.241,0.338,1,2.226,,
2011-06-25 21:00,28.37,49.16,0.002,0.008,1,1.965,,
2011-06-25 21:30,27.41,51.48,0.006,0.044,1,1.773,,
2011-06-25 22:00,26.58,53.47,0.001,0.15,1,1.618,,
2011-06-25 22:30,26.05,55.04,0.002,0.134,1,1.516,,
2011-06-25 23:00,25.63,56.14,0.001,0.045,1,1.442,,
2011-06-25 23:30,25.18,57.83,0.022,0.085,1,1.351,,
2011-06-26 0:00,24.72,60,0.011,0.051,1,1.246,,
2011-06-26 0:30,24.24,62.14,0.003,0.052,1,1.146,,
2011-06-26 1:00,24.28,61.43,0.001,0.006,1,1.171,,
2011-06-26 1:30,24.26,58.05,0,0.007,1,1.271,,
2011-06-26 2:00,23.59,60.88,0,0.006,1,1.14,,
2011-06-26 2:30,23.4,61.45,0,0.003,1,1.109,,
2011-06-26 3:00,23.68,60.75,0,0.001,1,1.148,,
2011-06-26 3:30,22.3,66.78,0,0.001,1,0.897,,
2011-06-26 4:00,21.65,64.47,0,0.001,1,0.919,,
2011-06-26 4:30,21.42,62.39,0,0.005,1,0.96,,
2011-06-26 5:00,20.99,63.43,1.117,1.187,1,0.909,,
2011-06-26 5:30,20.87,63.27,14.74,21.27,1,0.906,,
2011-06-26 6:00,21.13,62.66,57.35,87,1,0.936,,
2011-06-26 6:30,21.96,60.09,129.3,200.4,1,1.053,,
2011-06-26 7:00,23.1,57.6,233.7,363.1,1,1.199,,
2011-06-26 7:30,24.42,53.32,360.1,559.5,1,1.429,,
2011-06-26 8:00,25.47,50.52,394.9,625.7,1,1.612,,
2011-06-26 8:30,26.7,46.17,533.7,839,1,1.887,,
2011-06-26 9:00,27.96,43.33,631.9,990,1,2.14,,
2011-06-26 9:30,29.33,38.69,713.4,1116,1,2.506,,
2011-06-26 10:00,30.75,32.17,766.1,1200,1,3.006,,
2011-06-26 10:30,31.7,27.35,856,1334,1,3.397,,
2011-06-26 11:00,32.52,27.24,880,1371,1,3.564,,
2011-06-26 11:30,33.34,26.08,959,1486,1,3.791,,
2011-06-26 12:00,34.01,25.42,982,1519,1,3.97,,
2011-06-26 12:30,34.51,23.91,995,1535,1,4.165,,
2011-06-26 13:00,35.39,22.83,996,1534,1,4.435,,
2011-06-26 13:30,35.92,24.34,977,1504,1,4.476,,
2011-06-26 14:00,36.18,23.88,945,1453,1,4.569,,
2011-06-26 14:30,36.27,22.93,887,1364,1,4.647,,
2011-06-26 15:00,36.47,22.23,837,1285,1,4.741,,
2011-06-26 15:30,36.81,22.72,767.2,1176,1,4.8,,
2011-06-26 16:00,37.22,24.08,705,1077,1,4.823,,
2011-06-26 16:30,37.02,24.06,607.3,925,1,4.772,,
2011-06-26 17:00,37.04,24.05,472.6,722.1,1,4.776,,
2011-06-26 17:30,36.6,24.42,376.4,570.7,1,4.641,,
2011-06-26 18:00,36.77,23.82,318.9,475.7,1,4.721,,
2011-06-26 18:30,36.25,23.54,209.4,309.6,1,4.607,,
2011-06-26 19:00,35.07,23.69,100.2,153.1,1,4.31,,
2011-06-26 19:30,33.69,26.18,32.21,55.12,1,3.862,,
2011-06-26 20:00,32.3,29.29,7.564,12.41,1,3.422,,
2011-06-26 20:30,30.97,34.31,0.371,0.431,1,2.949,,
2011-06-26 21:00,29.86,36.16,0.004,0.005,1,2.688,,
2011-06-26 21:30,28.82,39.44,0.007,0.011,1,2.402,,
2011-06-26 22:00,27.95,38.72,0.021,0.054,1,2.309,,
2011-06-26 22:30,27.35,37.15,0.014,0.131,1,2.287,,
2011-06-26 23:00,26.53,39.25,0.023,0.127,1,2.107,,
2011-06-26 23:30,25.71,41.84,0.002,0.05,1,1.922,,
2011-06-27 0:00,25.25,43.48,0,0.093,1,1.819,,
2011-06-27 0:30,24.13,47.4,0,0.051,1,1.581,,
2011-06-27 1:00,23.63,48.86,0,0.025,1,1.492,,
2011-06-27 1:30,23.51,48.96,0,0.001,-1,1.478,,
2011-06-27 2:00,23.63,48.17,0,0.003,-1,1.512,,
2011-06-27 2:30,22.98,51,0,0,-1,1.375,,
2011-06-27 3:00,23.49,50.86,0,0,1,1.421,,
2011-06-27 3:30,22.92,53.59,0,0,-1,1.299,,
2011-06-27 4:00,22.55,54.44,0,0.001,-1,1.245,,
2011-06-27 4:30,23.02,52.01,0,0,-1,1.349,,
2011-06-27 5:00,23.19,52.81,0.82,0.848,1,1.341,,
2011-06-27 5:30,23,55.05,12.79,19.24,-1,1.263,,
2011-06-27 6:00,23.08,50.96,57.65,89.3,1,1.385,,
2011-06-27 6:30,23.92,46.4,140.8,218.8,1,1.592,,
2011-06-27 7:00,25.15,43.11,234.5,368,1,1.819,,
2011-06-27 7:30,26.24,41.46,336.9,529.9,1,1.996,,
2011-06-27 8:00,26.94,40.45,436,687.7,1,2.116,,
2011-06-27 8:30,27.93,37.29,538.5,848,1,2.361,,
2011-06-27 9:00,28.84,34.78,636.5,1001,1,2.59,,
2011-06-27 9:30,29.46,33.79,724.3,1136,1,2.724,,
2011-06-27 10:00,30.15,31.77,806,1262,1,2.921,,
2011-06-27 10:30,31.13,29.1,878,1370,1,3.211,,
2011-06-27 11:00,31.84,26.76,936,1456,1,3.452,,
2011-06-27 11:30,32.69,26.57,981,1522,1,3.631,,
2011-06-27 12:00,33.88,24.71,1008,1561,1,3.981,,
2011-06-27 12:30,34.88,23.46,1019,1574,1,4.277,,
2011-06-27 13:00,35.6,22.39,1017,1570,1,4.513,,
2011-06-27 13:30,36.07,23.12,998,1542,1,4.586,,
2011-06-27 14:00,36.22,23.58,970,1496,1,4.596,,
2011-06-27 14:30,36.67,21.38,930,1431,1,4.847,,
2011-06-27 15:00,37.02,22.03,868,1337,1,4.899,,
2011-06-27 15:30,36.65,23.58,800,1231,1,4.707,,
2011-06-27 16:00,36.21,26.29,722.1,1108,1,4.434,,
2011-06-27 16:30,35.7,27.21,630.4,964,1,4.255,,
2011-06-27 17:00,35.26,28.28,531.6,809,1,4.093,,
2011-06-27 17:30,34.68,30.41,431.6,651.3,1,3.846,,
2011-06-27 18:00,33.3,36.69,325.6,487.1,1,3.241,,
2011-06-27 18:30,32.07,37.96,225,330.8,1,2.962,,
2011-06-27 19:00,30.93,43.01,128.8,186.3,1,2.552,,
2011-06-27 19:30,29.53,47.7,51.98,73.3,1,2.161,,
2011-06-27 20:00,28.2,51.09,9.13,12.73,1,1.871,,
2011-06-27 20:30,26.98,55.12,0.304,0.405,1,1.599,,
2011-06-27 21:00,25.91,59.21,0.009,0.075,1,1.364,,
2011-06-27 21:30,24.99,63.14,0.013,0.122,1,1.168,,
2011-06-27 22:00,24.4,65.11,0.005,0.116,1,1.066,,
2011-06-27 22:30,23.83,66.83,0.004,0.064,1,0.98,,
2011-06-27 23:00,23.16,69.23,0.002,0.038,1,0.873,,
2011-06-27 23:30,22.55,71.98,0,0.019,1,0.766,,
2011-06-28 0:00,22.06,75.03,0,0.019,-1,0.662,,
2011-06-28 0:30,21.74,76.9,0,0.001,-1,0.601,,
2011-06-28 1:00,21.27,78.36,0,0,-1,0.547,,
2011-06-28 1:30,20.81,80.3,0,0,-1,0.484,,
