Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,Precipitaciones
2014-12-03 11:30,-7.309,81.4,212.7,363,88.8,0.066,0
2014-12-03 12:00,-11.12,74.23,348.7,547.9,204.8,0.066,0
2014-12-03 12:30,-14.58,68.97,273.3,461.2,145.9,0.061,0
2014-12-03 13:00,-15.71,67.91,217.3,380.4,126.6,0.058,0
2014-12-03 13:30,-16.04,67.99,253.2,418.5,144.3,0.056,0
2014-12-03 14:00,-16.6,67.91,187.9,323.5,95.5,0.054,0
2014-12-03 14:30,-16.82,67.71,199.8,327,95.4,0.053,0
2014-12-03 15:00,-19.17,62.49,392.3,599.4,122.5,0.05,0
2014-12-03 15:30,-18.71,64.36,195.1,330.6,77.23,0.05,0
2014-12-03 16:00,-18.06,66.48,100.1,170.9,28,0.05,0
2014-12-03 16:30,-17.22,68.35,105.4,148.5,-1.702,0.05,0
2014-12-03 17:00,-16.03,71.24,107.2,124.4,-40.76,0.048,0
2014-12-03 17:30,-8.34,89.6,5.456,6.755,-52.47,0.033,0
2014-12-03 18:00,-7.173,90.2,0,0.06,-51.08,0.034,0
2014-12-03 18:30,-8.58,85,0,0,-47.67,0.048,0
2014-12-03 19:00,-7.116,87.4,0,0,-53.39,0.045,0
2014-12-03 19:30,-6.54,87.5,0,0,-61.4,0.047,0
2014-12-03 20:00,-5.398,89.3,0,0,-61.13,0.044,0
2014-12-03 20:30,-3.773,92.1,0,0,-60.04,0.036,0
2014-12-03 21:00,-0.662,97.6,0,0,-62.46,0.013,0
2014-12-03 21:30,1.297,99.9,0,0,-56.86,0.001,0
2014-12-03 22:00,1.746,100,0,0,-19.53,0,0
2014-12-03 22:30,1.188,100,0,0,-15.91,0,0
2014-12-03 23:00,0.77,100,0,0,-13.95,0,0
2014-12-03 23:30,0.493,100,0,0,-18.75,0,0
2014-12-04 0:00,0.566,100,0,0,-30.83,0,0
2014-12-04 0:30,0.895,100,0,0,-42.46,0,0
2014-12-04 1:00,1.561,100,0,0,-42.29,0,0
2014-12-04 1:30,2.078,100,0,0,-38.82,0,0
2014-12-04 2:00,2.514,100,0,0,-43.06,0,0
2014-12-04 2:30,4.947,100,0,0,-47.6,0,0
2014-12-04 3:00,3.12,100,0,0,-39.51,0,0
2014-12-04 3:30,3.332,100,0,0,-49.24,0,0
2014-12-04 4:00,3.871,100,0,0,-50.51,0,0
2014-12-04 4:30,4.221,100,0,0,-47.67,0,0
2014-12-04 5:00,4.151,100,0,0,-56.01,0,0
2014-12-04 5:30,4.088,100,0,0,-45.15,0,0
2014-12-04 6:00,4.086,100,0,0,-43.77,0,0
2014-12-04 6:30,4.227,100,0,0,-13.2,0,0
2014-12-04 7:00,3.7,100,0,0,-13.7,0,0
2014-12-04 7:30,4.839,100,1.701,3.247,-8.82,0,0
2014-12-04 8:00,5.57,100,13.23,24.91,0.041,0,0.198
2014-12-04 8:30,5.734,100,44.53,76.6,16.72,0,0
2014-12-04 9:00,5.96,100,86.4,138.6,46.36,0,0
2014-12-04 9:30,5.986,100,160.1,238.3,93.6,0,0
2014-12-04 10:00,5.625,100,197.9,301,115.7,0,0
2014-12-04 10:30,5.246,100,368.3,531.2,207.4,0,0
2014-12-04 11:00,4.753,100,424.4,626.6,232.8,0,0
2014-12-04 11:30,0.462,91.6,510.4,762.7,272,0.046,0
2014-12-04 12:00,-5.709,79.91,540.8,835,280.9,0.08,0
2014-12-04 12:30,-10.25,73.14,553.6,866,270.3,0.075,0
2014-12-04 13:00,-14.16,66.22,548.8,867,251.2,0.069,0
2014-12-04 13:30,-16.43,62.86,530.1,844,221,0.063,0
2014-12-04 14:00,-20.09,60.32,491.8,786.6,177.7,0.049,0
2014-12-04 14:30,-20.47,59.19,440.3,706.6,132.1,0.049,0
2014-12-04 15:00,-20.07,59.27,377.7,608.6,79.34,0.051,0
2014-12-04 15:30,-21.42,57.87,304.7,490.1,28.18,0.047,0
2014-12-04 16:00,-21.9,56.98,222.7,355.3,-14.6,0.046,0
2014-12-04 16:30,-21.23,58.46,132.2,204.2,-54.38,0.047,0
2014-12-04 17:00,-18.11,66.07,47.57,69.58,-70.79,0.05,0
2014-12-04 17:30,-12.83,77.92,3.289,6.366,-60.37,0.05,0
2014-12-04 18:00,-8.09,87.7,0.001,0.048,-59.34,0.04,0
2014-12-04 18:30,-6.619,90,0,0,-58.41,0.037,0
2014-12-04 19:00,-4.831,93.9,0,0,-39.02,0.026,0
2014-12-04 19:30,-3.511,96.2,0,0,-59.54,0.018,0
2014-12-04 20:00,-1.709,98.8,0,0,-63.57,0.006,0
2014-12-04 20:30,-0.652,100,0,0,-63.57,0,0
2014-12-04 21:00,-0.147,100,0,0,-63.08,0,0
2014-12-04 21:30,0.728,100,0,0,-61.14,0,0
2014-12-04 22:00,1.516,100,0,0,-59.45,0,0
2014-12-04 22:30,2.293,100,0,0,-60.48,0,0
2014-12-04 23:00,2.597,100,0,0,-59.11,0,0
2014-12-04 23:30,3.133,100,0,0,-58.96,0,0
2014-12-05 0:00,3.678,100,0,0,-60.69,0,0
2014-12-05 0:30,3.833,100,0,0,-61,0,0
2014-12-05 1:00,4.135,100,0,0,-60.21,0,0
2014-12-05 1:30,4.378,100,0,0,-62.01,0,0
2014-12-05 2:00,4.532,100,0,0,-61.49,0,0
2014-12-05 2:30,5.296,100,0,0,-60.53,0,0
2014-12-05 3:00,5.428,100,0,0,-61.35,0,0
2014-12-05 3:30,5.555,100,0,0,-61.26,0,0
2014-12-05 4:00,5.808,100,0,0,-61.79,0,0
2014-12-05 4:30,6.334,100,0,0,-62.03,0,0
2014-12-05 5:00,6.894,100,0,0,-62.7,0,0
2014-12-05 5:30,7.049,100,0,0,-62.52,0,0
2014-12-05 6:00,7.81,100,0,0,-62.7,0,0
2014-12-05 6:30,7.744,100,0,0,-62.43,0,0.198
2014-12-05 7:00,7.598,100,0,0,-61.55,0,0
2014-12-05 7:30,7.937,100,2.687,4.562,-60.91,0,0
2014-12-05 8:00,7.639,100,25.58,37.5,-38.52,0,0
2014-12-05 8:30,7.542,100,100.2,107.2,21.3,0,0
2014-12-05 9:00,6.816,100,184.9,212.3,86.1,0,0
2014-12-05 9:30,5.664,100,211.8,281,103.9,0,0
2014-12-05 10:00,5.032,100,263,354.6,128.7,0,0
2014-12-05 10:30,4.752,100,399.6,539.8,212.6,0,0
2014-12-05 11:00,2.177,94.7,470.6,649.9,220,0.031,0
2014-12-05 11:30,-6.621,76.77,517.1,731,314.1,0.086,0
2014-12-05 12:00,-10.34,70.73,541.9,783.6,278.8,0.081,0
2014-12-05 12:30,-13.42,67.04,557.6,815,278.5,0.072,0
2014-12-05 13:00,-16.09,63.31,552.6,814,254.2,0.064,0
2014-12-05 13:30,-17.3,62.32,529,782.4,220.3,0.059,0
2014-12-05 14:00,-18.07,61.05,491.4,727.3,177.1,0.058,0
2014-12-05 14:30,-18.85,59.89,437.2,645.2,130.7,0.055,0
2014-12-05 15:00,-20.2,57.11,380.3,559.9,79.59,0.053,0
2014-12-05 15:30,-20.37,57.01,312.5,455.1,30.55,0.052,0
2014-12-05 16:00,-20.12,57.22,226.7,326.1,-17.35,0.053,0
2014-12-05 16:30,-18.92,59.4,136.3,191.2,-57.21,0.056,0
2014-12-05 17:00,-15.33,68.09,50.44,68.3,-72.19,0.059,0
2014-12-05 17:30,-9.94,79.63,3.621,6.233,-62.54,0.056,0
2014-12-05 18:00,-4.235,91.5,0,0.035,-60.72,0.038,0
2014-12-05 18:30,-1.279,97,0,0,-59.07,0.016,0
2014-12-05 19:00,0.326,99,0,0,-60.22,0.006,0
2014-12-05 19:30,1.665,100,0,0,-61.96,0,0
2014-12-05 20:00,2.567,100,0,0,-61.08,0,0
2014-12-05 20:30,3.375,100,0,0,-65.54,0,0
2014-12-05 21:00,3.919,100,0,0,-64.79,0,0
2014-12-05 21:30,4.603,100,0,0,-64.62,0,0
2014-12-05 22:00,4.981,100,0,0,-67.45,0,0
2014-12-05 22:30,5.124,100,0,0,-67.05,0,0
2014-12-05 23:00,5.542,100,0,0,-65.83,0,0
2014-12-05 23:30,6.201,100,0,0,-64.74,0,0
2014-12-06 0:00,6.456,100,0,0,-64.51,0,0
2014-12-06 0:30,6.703,100,0,0,-65.14,0,0
2014-12-06 1:00,6.94,100,0,0,-64.19,0,0
2014-12-06 1:30,7.055,100,0,0,-62.54,0,0
2014-12-06 2:00,7.414,100,0,0,-65.25,0,0
2014-12-06 2:30,7.511,100,0,0,-64.67,0,0
2014-12-06 3:00,7.57,100,0,0,-64.53,0,0
2014-12-06 3:30,7.757,100,0,0,-66.11,0,0
2014-12-06 4:00,7.752,100,0,0,-65.33,0,0
2014-12-06 4:30,7.762,100,0,0,-67.13,0,0.198
2014-12-06 5:00,7.548,100,0,0,-67.43,0,0
2014-12-06 5:30,7.537,100,0,0,-68.39,0,0
2014-12-06 6:00,7.659,100,0,0,-67.71,0,0
2014-12-06 6:30,7.738,100,0,0,-68.01,0,0
2014-12-06 7:00,7.896,100,0,0,-50.98,0,0
2014-12-06 7:30,7.954,100,1.672,2.862,-23.2,0,0
2014-12-06 8:00,8.11,100,13.58,24.42,-12.07,0,0
2014-12-06 8:30,7.941,100,43.35,68.96,11.39,0,0
2014-12-06 9:00,7.657,100,80.7,122.9,43.83,0,0
2014-12-06 9:30,7.067,100,113.2,166.5,74.51,0,0
2014-12-06 10:00,6.252,100,128.3,187,88.5,0,0
2014-12-06 10:30,5.416,100,180.5,261.4,123.9,0,0
2014-12-06 11:00,4.618,100,279,390.8,188.4,0,0
2014-12-06 11:30,3.462,100,225.3,324.8,148.7,0,0
2014-12-06 12:00,2.633,100,311.2,415.7,187.1,0,0
2014-12-06 12:30,1.257,98.6,433.8,549.1,213.7,0.008,0
2014-12-06 13:00,-4.792,87.4,531.6,694.5,265.6,0.054,0
2014-12-06 13:30,-7.492,83.3,503.6,717.3,229.4,0.058,0
2014-12-06 14:00,-10.32,77.68,487.9,700.7,198,0.062,0
2014-12-06 14:30,-12.87,72.75,438.4,627.5,144.7,0.062,0
2014-12-06 15:00,-14.65,69.11,378,538.2,91,0.061,0
2014-12-06 15:30,-16.14,66.25,308,433.7,34.4,0.059,0
2014-12-06 16:00,-17.11,64.23,226.2,313.3,-13.5,0.057,0
2014-12-06 16:30,-16.12,66.38,135.1,181.6,-55.44,0.059,0
2014-12-06 17:00,-14.26,70.58,49.83,63.56,-72.14,0.06,0
2014-12-06 17:30,-10.21,78.08,3.629,5.968,-63.62,0.06,0
2014-12-06 18:00,-3.913,90.1,0,0.02,-64.03,0.044,0
2014-12-06 18:30,0.025,97.2,0,0,-58.22,0.017,0
2014-12-06 19:00,1.992,99.9,0,0,-59.38,0.001,0
2014-12-06 19:30,2.585,100,0,0,-63.14,0,0
2014-12-06 20:00,2.985,100,0,0,-59.85,0,0
2014-12-06 20:30,3.578,100,0,0,-62.51,0,0
2014-12-06 21:00,4.036,100,0,0,-60.12,0,0
2014-12-06 21:30,4.428,100,0,0,-61.04,0,0
2014-12-06 22:00,4.83,100,0,0,-64.05,0,0
2014-12-06 22:30,5.181,100,0,0,-65.28,0,0
2014-12-06 23:00,5.624,100,0,0,-65.84,0,0
2014-12-06 23:30,5.748,100,0,0,-66.06,0,0
2014-12-07 0:00,5.806,100,0,0,-66.31,0,0
2014-12-07 0:30,5.755,100,0,0,-67.58,0,0
2014-12-07 1:00,5.749,100,0,0,-64.19,0,0
2014-12-07 1:30,6.27,100,0,0,-64.77,0,0
2014-12-07 2:00,7.043,100,0,0,-62.92,0,0
2014-12-07 2:30,7.913,100,0,0,-60.04,0,0
2014-12-07 3:00,8.41,100,0,0,-60,0,0
2014-12-07 3:30,8.61,100,0,0,-64,0,0.198
2014-12-07 4:00,8.61,100,0,0,-63.02,0,0
2014-12-07 4:30,8.79,100,0,0,-62.5,0,0
2014-12-07 5:00,9.01,100,0,0,-62.19,0,0
2014-12-07 5:30,9.06,100,0,0,-51.1,0,0
2014-12-07 6:00,9.17,100,0,0,-61.39,0,0
2014-12-07 6:30,9.49,100,0,0,-63.26,0,0
2014-12-07 7:00,9.67,100,0,0,-64.48,0,0
2014-12-07 7:30,9.58,100,2.215,3.698,-65.78,0,0
2014-12-07 8:00,9.21,100,29.98,31.78,-30.08,0,0
2014-12-07 8:30,8.75,100,97.7,100.8,27.95,0,0
2014-12-07 9:00,7.968,100,174.8,205.2,88.9,0,0
2014-12-07 9:30,6.929,100,255,312.4,135.3,0,0
2014-12-07 10:00,4.261,95.4,331.5,424.6,184.9,0.036,0
2014-12-07 10:30,-1.194,85.3,395.8,547.9,245.6,0.081,0
2014-12-07 11:00,-6.511,74.79,448.1,642.8,271,0.094,0
2014-12-07 11:30,-14.5,59.92,487.8,716.9,289.9,0.08,0
2014-12-07 12:00,-16.28,58.37,514.7,768.3,298.2,0.072,0
2014-12-07 12:30,-18.76,55.12,527.8,796.7,294.2,0.063,0
2014-12-07 13:00,-22.18,48.97,525.8,799.9,274.6,0.053,0
2014-12-07 13:30,-23.83,46.13,509,779.7,246.5,0.048,0
2014-12-07 14:00,-24.14,45.74,475.1,731.5,205.2,0.047,0
2014-12-07 14:30,-24.99,43.92,429.7,662,151.9,0.045,0
2014-12-07 15:00,-24.97,44.23,372.1,571.2,94,0.045,0
2014-12-07 15:30,-25.61,42.66,304.8,462.5,36.58,0.044,0
2014-12-07 16:00,-24.93,44.14,225.9,336.4,-12.45,0.045,0
2014-12-07 16:30,-22.74,49.01,141.4,201.9,-60.23,0.05,0
2014-12-07 17:00,-19.16,57.21,56.84,74.13,-84.3,0.058,0
2014-12-07 17:30,-13.12,70.57,3.566,6.366,-70,0.065,0
2014-12-07 18:00,-7.974,81.4,0.002,0.026,-67.89,0.062,0
2014-12-07 18:30,-7.646,81.2,0,0,-69.15,0.065,0
2014-12-07 19:00,-6.082,84.2,0,0,-68.72,0.061,0
2014-12-07 19:30,-3.606,88.7,0,0,-67.13,0.052,0
2014-12-07 20:00,-1.836,91.2,0,0,-68.05,0.047,0
2014-12-07 20:30,-1.875,89.7,0,0,-69.1,0.055,0
2014-12-07 21:00,-4.265,83.6,0,0,-71.74,0.073,0
2014-12-07 21:30,-5.006,81.8,0.001,0,-71.36,0.077,0
2014-12-07 22:00,-2.174,87.9,0,0,-68.59,0.062,0
2014-12-07 22:30,0.886,93.3,0,0,-67.49,0.043,0
2014-12-07 23:00,3.757,97.8,0,0,-68.56,0.018,0
2014-12-07 23:30,4.702,98.4,0,0,-67.61,0.014,0
2014-12-08 0:00,3.336,94.8,0,0,-64.89,0.04,0
2014-12-08 0:30,3.63,95.2,0,0,-67.67,0.037,0
2014-12-08 1:00,5.392,98,0.001,0,-66.77,0.017,0
2014-12-08 1:30,3.272,93.2,0,0,-67.49,0.052,0
2014-12-08 2:00,3.967,94.7,0,0,-67.96,0.042,0
2014-12-08 2:30,5.914,98.3,0,0,-67.98,0.016,0
2014-12-08 3:00,5.914,97.4,0,0,-65.14,0.024,0
2014-12-08 3:30,4.354,93.8,0,0,-65.43,0.052,0
2014-12-08 4:00,3.591,92.4,0,0,-67.16,0.06,0
2014-12-08 4:30,4.337,94.2,0.001,0,-67.91,0.048,0
2014-12-08 5:00,3.382,92.3,0.026,0,-65.97,0.059,0
2014-12-08 5:30,1.529,89.3,0.004,0,-66.66,0.073,0
2014-12-08 6:00,2.715,92.3,0.002,0,-66.64,0.057,0
2014-12-08 6:30,5.088,96.6,0,0,-69.16,0.029,0
2014-12-08 7:00,6.611,98.6,0,0,-68.27,0.013,0
2014-12-08 7:30,7.793,99.9,2.211,3.66,-66.33,0.001,0
2014-12-08 8:00,8.35,100,34.47,31.75,-28.25,0,0
2014-12-08 8:30,5.168,92.9,110.3,104.8,34.14,0.056,0
2014-12-08 9:00,-0.143,83,186.3,217.7,89.1,0.103,0
2014-12-08 9:30,-3.742,79.27,264.1,334.6,147.2,0.096,0
2014-12-08 10:00,-6.471,75.56,335,449.1,197.9,0.092,0
2014-12-08 10:30,-9.18,71.34,397.6,556,246.1,0.087,0
2014-12-08 11:00,-12.04,67.25,449.5,646.7,270.5,0.08,0
2014-12-08 11:30,-14.78,63.14,491.3,721.6,289.4,0.072,0
2014-12-08 12:00,-16.93,60.07,516.9,771.4,297.6,0.065,0
2014-12-08 12:30,-18.73,57.24,529,799.9,293.6,0.06,0
2014-12-08 13:00,-20.59,54.55,525.9,803,277.5,0.054,0
2014-12-08 13:30,-21.76,52.41,507.8,780.9,245.5,0.051,0
2014-12-08 14:00,-22.25,50.69,474.8,734,202.9,0.051,0
2014-12-08 14:30,-22.82,49.6,428.6,663.8,153.6,0.049,0
2014-12-08 15:00,-22.81,49.3,371.6,573.8,95.4,0.05,0
2014-12-08 15:30,-22.42,50,303.2,463.9,37.48,0.051,0
2014-12-08 16:00,-22.1,50.5,224.2,337.1,-10.8,0.052,0
2014-12-08 16:30,-20.69,54.13,140.8,203.1,-57.53,0.054,0
2014-12-08 17:00,-18.35,59.48,57.28,75.77,-79.12,0.058,0
2014-12-08 17:30,-15.03,66.89,3.404,6.498,-60.54,0.062,0
2014-12-08 18:00,-5.825,90.9,0,0.107,-60.72,0.036,0
2014-12-08 18:30,-5.711,93,0,0,-54.87,0.028,0
2014-12-08 19:00,-4.748,95.7,0,0,-54.95,0.018,0
2014-12-08 19:30,-2.954,99.7,0,0,-55.99,0.002,0
2014-12-08 20:00,-2.536,99.9,0,0,-56.04,0,0
2014-12-08 20:30,-1.965,100,0,0,-59.49,0,0
2014-12-08 21:00,-1.712,100,0,0,-60.16,0,0
2014-12-08 21:30,-0.991,100,0,0,-57.59,0,0
2014-12-08 22:00,0.399,100,0,0,-55.78,0,0
2014-12-08 22:30,1.337,100,0,0,-60.76,0,0
2014-12-08 23:00,1.34,100,0,0,-61.56,0,0
2014-12-08 23:30,1.327,100,0,0,-55.07,0,0
2014-12-09 0:00,2.289,100,0,0,-53.26,0,0
2014-12-09 0:30,2.989,100,0,0,-59.87,0,0
2014-12-09 1:00,3.486,100,0,0,-56.33,0,0
2014-12-09 1:30,4.102,100,0,0,-57.56,0,0
2014-12-09 2:00,4.635,100,0,0,-57.47,0,0
2014-12-09 2:30,5.415,100,0,0,-54.44,0,0
2014-12-09 3:00,5.831,100,0,0,-57.52,0,0
2014-12-09 3:30,5.825,100,0,0,-55.84,0,0
2014-12-09 4:00,5.972,100,0,0,-56.08,0,0
2014-12-09 4:30,6.255,100,0,0,-57.64,0,0
2014-12-09 5:00,6.464,100,0,0,-58.57,0,0
2014-12-09 5:30,6.608,100,0,0,-59.46,0,0
2014-12-09 6:00,6.64,100,0,0,-60.49,0,0
2014-12-09 6:30,6.501,100,0,0,-59.31,0,0
2014-12-09 7:00,6.62,100,0,0,-58.04,0,0
2014-12-09 7:30,6.854,100,2.11,3.032,-56.24,0,0
2014-12-09 8:00,7.114,100,29.84,32.94,-21.98,0,0
2014-12-09 8:30,6.971,100,93.8,114.7,34.25,0,0
2014-12-09 9:00,6.034,100,133.5,192.8,62.1,0,0
2014-12-09 9:30,4.451,99.2,191.5,279.4,94.7,0.006,0
2014-12-09 10:00,-1.236,88.6,278.9,412.3,176.6,0.062,0.198
2014-12-09 10:30,-2.149,82.6,322,487.2,196.8,0.09,0
2014-12-09 11:00,-5.606,76.83,350.2,544.8,206.2,0.093,0
2014-12-09 11:30,-9.07,74.71,389.7,614,225.2,0.079,0
2014-12-09 12:00,-12.46,70.86,456,723.9,266.5,0.069,0
2014-12-09 12:30,-14.3,68.32,441.4,719.6,258.4,0.064,0
2014-12-09 13:00,-14.49,69.78,366.5,606.9,198.5,0.06,0
2014-12-09 13:30,-16.1,66.65,360.8,599.1,192.3,0.058,0
2014-12-09 14:00,-16.97,65,298,502.2,148.7,0.057,0
2014-12-09 14:30,-16.87,65.64,197.3,338.3,79.53,0.056,0
2014-12-09 15:00,-17.27,64.08,222.1,373.7,85.5,0.057,0
2014-12-09 15:30,-15.61,67.53,134.1,230.5,29.08,0.059,0
2014-12-09 16:00,-14.94,69.03,117.3,197.1,6.48,0.06,0
2014-12-09 16:30,-14.57,69.69,67.11,112.4,-23.78,0.06,0
2014-12-09 17:00,-13.06,73.83,17.14,30.71,-60.25,0.058,0
2014-12-09 17:30,-10.94,78.45,2.091,4.116,-70.57,0.057,0
2014-12-09 18:00,-9.99,80.9,0,0.03,-67.53,0.054,0
2014-12-09 18:30,-7.436,87,0,0,-61.43,0.045,0
2014-12-09 19:00,-3.421,95.6,0,0,-61.44,0.02,0
2014-12-09 19:30,-2.231,97.5,0,0,-63.83,0.013,0
2014-12-09 20:00,-2.289,96.4,0,0,-65.03,0.019,0
2014-12-09 20:30,-1.506,98.4,0,0,-62.39,0.009,0
2014-12-09 21:00,-0.247,100,0,0,-62.55,0,0
2014-12-09 21:30,0.236,100,0,0,-59.84,0,0
2014-12-09 22:00,0.816,100,0,0,-61.67,0,0
2014-12-09 22:30,1.148,100,0,0,-59.86,0,0
2014-12-09 23:00,1.334,100,0,0,-62.31,0,0
2014-12-09 23:30,1.469,100,0,0,-63.66,0,0
2014-12-10 0:00,1.414,99.8,0,0,-65.87,0.002,0
2014-12-10 0:30,1.753,99.8,0,0,-67.44,0.001,0
2014-12-10 1:00,1.895,99.3,0.001,0,-68.52,0.005,0
2014-12-10 1:30,2.495,99.9,0,0,-67.96,0.001,0
2014-12-10 2:00,3.103,100,0.004,0,-68.72,0,0
2014-12-10 2:30,3.232,99.8,0.008,0,-69.56,0.002,0
2014-12-10 3:00,3.032,99.1,0.002,0,-70.27,0.007,0
2014-12-10 3:30,3.708,99.9,0.003,0,-68.78,0.001,0
2014-12-10 4:00,4.277,100,0,0,-68.13,0,0
2014-12-10 4:30,4.684,100,0.004,0,-69.09,0,0
2014-12-10 5:00,4.927,100,0.004,0,-68.44,0,0
2014-12-10 5:30,5.085,100,0.005,0,-68.79,0,0
2014-12-10 6:00,4.986,99.8,0.003,0,-68,0.001,0
2014-12-10 6:30,4.829,99.3,0.001,0,-68.25,0.006,0
2014-12-10 7:00,4.14,97.6,0.002,0,-72.28,0.02,0
2014-12-10 7:30,3.435,96.3,1.699,2.94,-71.81,0.029,0
2014-12-10 8:00,3.402,96.1,27.79,29.12,-30.6,0.031,0
2014-12-10 8:30,0.859,91.1,94.9,104.3,24.05,0.056,0
2014-12-10 9:00,-3.083,83.9,168.1,213.1,85.7,0.078,0
2014-12-10 9:30,-5.642,80.4,249.8,334.9,143.6,0.078,0
2014-12-10 10:00,-7.574,77.81,323.8,453.2,193.2,0.076,0
2014-12-10 10:30,-11.6,70.12,386.8,562.1,237.7,0.075,0
2014-12-10 11:00,-15.49,62.92,440,656.2,261.6,0.068,0
2014-12-10 11:30,-17.3,55.18,483.3,735,282.8,0.071,0
2014-12-10 12:00,-22.18,49.57,511.1,788.2,289.7,0.052,0
2014-12-10 12:30,-22.62,47.94,522.9,816,287.4,0.052,0
2014-12-10 13:00,-23.56,45.6,521.7,821,269.4,0.05,0
2014-12-10 13:30,-24.88,44.01,504.4,799.6,240.1,0.046,0
2014-12-10 14:00,-25.6,42.22,468.1,744.8,196,0.044,0
2014-12-10 14:30,-26.59,39.7,420.5,669.4,144.3,0.042,0
2014-12-10 15:00,-26.85,38.92,367.9,581.5,91,0.042,0
2014-12-10 15:30,-26.31,39.98,294.9,461.2,34.5,0.043,0
2014-12-10 16:00,-25.35,42.51,214.2,328.2,-13.58,0.045,0
2014-12-10 16:30,-23.89,46.92,135.1,197.7,-57.77,0.047,0
2014-12-10 17:00,-21.69,52.3,58.53,77.86,-80,0.052,0
2014-12-10 17:30,-18.72,59.12,3.562,6.548,-71,0.057,0
2014-12-10 18:00,-18.99,59.09,0.012,0.157,-72.22,0.056,0
2014-12-10 18:30,-16.67,66.36,0,0,-68.09,0.056,0
2014-12-10 19:00,-14.06,73.51,0,0,-64.65,0.054,0
2014-12-10 19:30,-10.57,82.4,0,0,-62.32,0.048,0
2014-12-10 20:00,-10.57,82,0,0,-66.06,0.049,0
2014-12-10 20:30,-13.38,74.5,0,0,-67.64,0.056,0
2014-12-10 21:00,-15.84,68.46,0,0,-68.39,0.056,0
2014-12-10 21:30,-13.57,74.33,0,0,-63.65,0.055,0
2014-12-10 22:00,-10.77,79.84,0,0,-60.17,0.054,0
2014-12-10 22:30,-9.95,80.3,0,0,-62.52,0.057,0
2014-12-10 23:00,-9.69,79.1,0,0,-64.57,0.061,0
2014-12-10 23:30,-7.669,82.8,0,0,-64.88,0.059,0
2014-12-11 0:00,-5.341,87,0,0,-65.21,0.053,0
2014-12-11 0:30,-4.503,87.8,0,0,-65.22,0.054,0
2014-12-11 1:00,-4.934,86.2,0,0,-65.59,0.059,0
2014-12-11 1:30,-4.781,86.1,0,0,-64.85,0.06,0
2014-12-11 2:00,-4.926,85.3,0,0,-64.72,0.062,0
2014-12-11 2:30,-6.251,82.4,0.007,0,-62.18,0.067,0
2014-12-11 3:00,-5.134,85,0.003,0,-63.58,0.062,0
2014-12-11 3:30,-4.819,85.4,0,0,-62.55,0.062,0
2014-12-11 4:00,-2.335,90,0,0,-61.76,0.051,0
2014-12-11 4:30,-2.859,88.1,0.003,0,-61.52,0.059,0
2014-12-11 5:00,-2.145,89.8,0.004,0,-57.27,0.053,0
2014-12-11 5:30,-1.217,91.9,0.001,0,-53.46,0.045,0
2014-12-11 6:00,-0.513,93.1,0.001,0,-51.49,0.041,0
2014-12-11 6:30,-0.119,93.3,0.001,0,-55.39,0.04,0
2014-12-11 7:00,-0.53,91.3,0.021,0,-55.59,0.051,0
2014-12-11 7:30,-1.163,89.4,3.085,2.561,-49.86,0.059,0
2014-12-11 8:00,-2.079,87.4,17.52,25.71,-38.57,0.066,0
2014-12-11 8:30,-2.445,87.2,49.11,78.58,-17.61,0.065,0
2014-12-11 9:00,-3.689,85.2,116.5,165.7,31.98,0.068,0
2014-12-11 9:30,-6.892,80.2,223.8,311.5,113.4,0.072,0
2014-12-11 10:00,-9.93,75.66,256,373.5,133.3,0.07,0
2014-12-11 10:30,-12.42,72.02,288.7,435.4,155.6,0.066,0
2014-12-11 11:00,-14.94,67.65,396.6,596.1,227.4,0.062,0
2014-12-11 11:30,-18.07,61.69,475.1,719.4,272.6,0.057,0
2014-12-11 12:00,-20.96,55.96,501.4,770.3,283.2,0.051,0
2014-12-11 12:30,-21.95,54.45,529.2,816,290.3,0.048,0
2014-12-11 13:00,-22.72,53.47,425.4,669.2,210.2,0.046,0
2014-12-11 13:30,-22.56,54.05,373,593.8,169,0.046,0
2014-12-11 14:00,-22.62,53.73,336.2,536.3,129.9,0.046,0
2014-12-11 14:30,-23.24,51.73,414.7,644.4,143.3,0.046,0
2014-12-11 15:00,-24.15,49.85,310.5,488.5,73.93,0.044,0
2014-12-11 15:30,-23.81,50.16,242.3,382.1,32.91,0.045,0
2014-12-11 16:00,-23.03,51.52,165.2,261.4,-1.451,0.047,0
2014-12-11 16:30,-20.35,57.72,109.4,163.9,-33.3,0.051,0
2014-12-11 17:00,-19.07,59.63,43.67,61.65,-47.83,0.055,0
2014-12-11 17:30,-14.22,72.08,2.921,4.622,-50.74,0.057,0
2014-12-11 18:00,-10.64,82.3,0,0.295,-48.64,0.046,0
2014-12-11 18:30,-8.3,90.8,0,0.009,-50.67,0.03,0
2014-12-11 19:00,-6.661,96,0,0,-50.65,0.015,0
2014-12-11 19:30,-6.429,96.2,0,0,-49.35,0.014,0
2014-12-11 20:00,-4.829,99.4,0,0,-44.21,0.002,0
2014-12-11 20:30,-4.31,100,0,0,-45.01,0,0
2014-12-11 21:00,-3.89,100,0,0,-59.08,0,0
2014-12-11 21:30,-2.949,100,0,0,-57.44,0,0
2014-12-11 22:00,-1.907,100,0,0,-53.9,0,0
