Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,Precipitaciones
2015-05-09 2:30,11.93,88.8,0,0,-56,0.171,0
2015-05-09 3:00,11.46,89.1,0,0,-57.05,0.156,0
2015-05-09 3:30,11.38,90,0,0,-59.06,0.147,0
2015-05-09 4:00,11.57,90.6,0,0,-61.27,0.135,0
2015-05-09 4:30,12.2,91,0,0,-61.97,0.129,0
2015-05-09 5:00,12.33,91.2,0,0.015,-60.6,0.127,0
2015-05-09 5:30,12.59,91.4,2.971,5.593,-23.03,0.125,0
2015-05-09 6:00,12.53,91.5,31.4,50.76,54.11,0.125,0
2015-05-09 6:30,13.59,91.6,106.3,162.2,128.6,0.123,0
2015-05-09 7:00,15.79,86.7,201.1,317.1,223.2,0.132,0
2015-05-09 7:30,18.25,72.15,317.2,510.6,307.1,0.24,0
2015-05-09 8:00,20.45,58.72,427.8,709.7,382.8,0.59,0
2015-05-09 8:30,21.91,53.74,534.7,914,455.3,0.994,0
2015-05-09 9:00,22.92,49.67,634.4,1111,507.2,1.217,0
2015-05-09 9:30,24.63,44.68,726.4,1297,551,1.408,0
2015-05-09 10:00,25.98,39.04,809,1467,584.4,1.717,0
2015-05-09 10:30,27.16,34.19,881,1617,610.8,2.047,0
2015-05-09 11:00,27.7,32.6,931,1729,623.8,2.369,0
2015-05-09 11:30,28.26,31.55,985,1841,618.5,2.504,0
2015-05-09 12:00,29.07,30.16,988,1864,614.4,2.627,0
2015-05-09 12:30,29.44,28.81,993,1884,568.4,2.809,0
2015-05-09 13:00,30.54,27.22,956,1826,571.3,2.925,0
2015-05-09 13:30,31.01,25.89,995,1910,536.5,3.186,0
2015-05-09 14:00,31.77,24.67,958,1852,472.4,3.333,0
2015-05-09 14:30,33.15,23.37,902,1753,410.5,3.536,0
2015-05-09 15:00,33.97,21.73,839,1637,356.2,3.889,0
2015-05-09 15:30,33.94,21.26,761.7,1493,281.2,4.159,0
2015-05-09 16:00,34.64,20.18,660.7,1304,224.4,4.177,0
2015-05-09 16:30,34.41,20.18,600.5,1189,124.4,4.401,0
2015-05-09 17:00,34.02,20.4,443.4,886,58.5,4.345,0
2015-05-09 17:30,33.15,21.42,353.1,706.1,-7.925,4.24,0
2015-05-09 18:00,32.4,22.69,223.1,448.2,-36.49,3.986,0
2015-05-09 18:30,30.63,25.7,111.2,221.5,-48.63,3.763,0
2015-05-09 19:00,28.89,29.71,71.88,134,-61.1,3.272,0
2015-05-09 19:30,26.27,35.05,11.82,21.77,-65.02,2.8,0
2015-05-09 20:00,24.4,34.68,0.384,0.576,-62.34,2.221,0
2015-05-09 20:30,23.46,37.81,0,0.034,-70.25,1.996,0
2015-05-09 21:00,22.79,42.84,0.005,0.063,-69.79,1.797,0
2015-05-09 21:30,23.67,45.64,0.008,0.097,-64.66,1.586,0
2015-05-09 22:00,22.65,49.97,0.004,0.128,-58.64,1.59,0
2015-05-09 22:30,21.12,54.88,0.003,0.145,-53.2,1.377,0
2015-05-09 23:00,20.04,58.84,0.001,0.087,-52.99,1.131,0
2015-05-09 23:30,18.3,65.92,0,0.054,-55.64,0.965,0
2015-05-10 0:00,16.64,73.59,0,0.006,-55.3,0.72,0
2015-05-10 0:30,16.59,70.41,0,0,-56.25,0.5,0
2015-05-10 1:00,15.93,67.62,0,0,-54.1,0.558,0
2015-05-10 1:30,14.79,72.73,0,0,-52.52,0.586,0
2015-05-10 2:00,14.07,75.28,0,0,-54.19,0.459,0
2015-05-10 2:30,13.89,76.05,0,0,-56.11,0.397,0
2015-05-10 3:00,13.8,72.82,0,0,-59.19,0.38,0
2015-05-10 3:30,13.69,70.62,0,0,-62.08,0.429,0
2015-05-10 4:00,13.05,74.26,0,0,-64.59,0.46,0
2015-05-10 4:30,13.39,70.1,0,0,-64.7,0.387,0
2015-05-10 5:00,12.96,68.38,0,0.023,-67.42,0.459,0
2015-05-10 5:30,13.65,63.29,4.225,6.96,-19.35,0.472,0
2015-05-10 6:00,15.73,55.39,52.52,79.81,72.52,0.575,0
2015-05-10 6:30,16.18,57.14,155.3,239,96,0.797,0
2015-05-10 7:00,18.13,51.58,193.6,318,180.7,0.789,0
2015-05-10 7:30,20.74,45.32,302.9,506.5,264.4,1.008,0
2015-05-10 8:00,23.27,38.61,404.8,686.5,374.2,1.344,0
2015-05-10 8:30,25.25,35.69,545.1,941,408.3,1.754,0
2015-05-10 9:00,27.52,27.12,602,1063,458.2,2.077,0
2015-05-10 9:30,28.51,24.47,682.9,1225,481.1,2.68,0
2015-05-10 10:00,29.59,22.55,738.8,1337,532.4,2.942,0
2015-05-10 10:30,30.5,20.67,839,1533,550.9,3.21,0
2015-05-10 11:00,31.02,19.63,899,1655,585.6,3.464,0
2015-05-10 11:30,31.73,17.67,956,1778,598.7,3.617,0
2015-05-10 12:00,32.43,16.9,1014,1897,571.2,3.856,0
2015-05-10 12:30,32.55,16.45,988,1861,522.2,4.049,0
2015-05-10 13:00,33.08,16.57,949,1799,510.3,4.098,0
2015-05-10 13:30,33.62,16.15,952,1813,462.3,4.217,0
2015-05-10 14:00,33.83,15.96,890,1701,425.6,4.369,0
2015-05-10 14:30,33.97,16.28,868,1668,402.6,4.431,0
2015-05-10 15:00,33.99,14.95,851,1645,351.2,4.447,0
2015-05-10 15:30,34.17,14.5,796,1547,279.6,4.522,0
2015-05-10 16:00,34.86,14.47,692.6,1358,203.6,4.592,0
2015-05-10 16:30,34.68,14.74,585,1154,122.1,4.777,0
2015-05-10 17:00,33.99,15.7,465.1,925,57.02,4.711,0
2015-05-10 17:30,33.55,16.87,395.6,786.6,-12.55,4.482,0
2015-05-10 18:00,31.8,23.37,289.6,582.1,-59.58,4.313,0
2015-05-10 18:30,30.07,25.67,152,313.2,-73.01,3.606,0
2015-05-10 19:00,28.6,26.91,68.3,140.6,-75.3,3.169,0
2015-05-10 19:30,26.77,29.4,12.41,26.2,-76.89,2.862,0
2015-05-10 20:00,25.05,32.5,0.32,0.714,-73.83,2.485,0
2015-05-10 20:30,23.33,37.93,0,0.003,-70.23,2.146,0
2015-05-10 21:00,21.59,43.08,0,0.045,-68.54,1.779,0
2015-05-10 21:30,20.54,44.31,0,0.138,-69.65,1.469,0
2015-05-10 22:00,20.36,41.77,0.001,0.23,-67.84,1.346,0
2015-05-10 22:30,19.66,44.22,0,0.104,-63.09,1.391,0
2015-05-10 23:00,18.2,50.79,0,0.041,-56.56,1.279,0
2015-05-10 23:30,17.06,56.59,0,0.004,-58.35,1.028,0
2015-05-11 0:00,16.39,63.71,0,0.01,-58.81,0.845,0
2015-05-11 0:30,16.97,64.91,0,0.002,-57.4,0.676,0
2015-05-11 1:00,16.19,68.96,0,0.002,-60.53,0.678,0
2015-05-11 1:30,15.83,70.62,0,0.001,-57.5,0.571,0
2015-05-11 2:00,15.04,73.91,0,0,-55.14,0.528,0
2015-05-11 2:30,14.31,76.83,0,0,-56.52,0.446,0
2015-05-11 3:00,13.79,79.33,0,0,-55.85,0.378,0
2015-05-11 3:30,13.45,79.24,0,0,-55.55,0.326,0
2015-05-11 4:00,12.65,81,0,0,-54.55,0.32,0
2015-05-11 4:30,11.92,82.6,0,0,-56.34,0.278,0
2015-05-11 5:00,11.4,83.9,0.007,0.049,-57.04,0.242,0
2015-05-11 5:30,11.29,82.6,3.073,6.082,-20.96,0.216,0
2015-05-11 6:00,11.87,79.6,35.67,57.22,48.58,0.232,0
2015-05-11 6:30,14.21,71.77,117.1,184.3,143.2,0.284,0
2015-05-11 7:00,17.73,57.35,230.5,367.2,219.3,0.463,0
2015-05-11 7:30,19.43,51.35,325.3,539.5,307,0.867,0
2015-05-11 8:00,22.23,44.44,450,766.3,382.2,1.099,0
2015-05-11 8:30,24.77,39.52,555.8,968,445.3,1.495,0
2015-05-11 9:00,26.14,37.18,651.9,1155,513.5,1.891,0
2015-05-11 9:30,26.37,34.92,743,1335,559.8,2.13,0
2015-05-11 10:00,27.18,31.79,825,1500,589.4,2.237,0
2015-05-11 10:30,28.86,28.92,899,1649,606.9,2.459,0
2015-05-11 11:00,29.89,26.39,956,1769,609.5,2.827,0
2015-05-11 11:30,31.09,24.72,995,1853,599.4,3.103,0
2015-05-11 12:00,31.13,23.6,1017,1909,591.9,3.399,0
2015-05-11 12:30,31.6,22.29,1027,1939,569,3.459,0
2015-05-11 13:00,32.75,20.9,1022,1941,536.8,3.616,0
2015-05-11 13:30,33.12,20.05,1001,1913,503.4,3.925,0
2015-05-11 14:00,33.91,19.25,967,1857,452.4,4.05,0
2015-05-11 14:30,33.81,18.89,921,1778,405.3,4.274,0
2015-05-11 15:00,33.81,18.92,859,1668,345.6,4.271,0
2015-05-11 15:30,34.33,18.85,782.7,1531,281.9,4.268,0
2015-05-11 16:00,34.63,18.78,699.6,1373,216.6,4.399,0
2015-05-11 16:30,34.48,17.48,606.4,1195,133.1,4.475,0
2015-05-11 17:00,34.15,18.02,500,992,45.39,4.509,0
2015-05-11 17:30,33.5,20.92,388.4,778.8,-25.32,4.399,0
2015-05-11 18:00,31.87,25.36,282.4,569.9,-64.09,4.097,0
2015-05-11 18:30,30.87,26.97,176.8,360.4,-73.27,3.524,0
2015-05-11 19:00,29.39,29.57,76.44,158.6,-73.45,3.257,0
2015-05-11 19:30,27.26,33.43,11.9,27.67,-74.9,2.888,0
2015-05-11 20:00,25.34,38.73,0.329,0.831,-74.61,2.412,0
2015-05-11 20:30,24.19,42.85,0,0.004,-72.17,1.982,0
2015-05-11 21:00,22.87,48.24,0.001,0.061,-68.53,1.726,0
2015-05-11 21:30,21.43,53.25,0.001,0.18,-68.18,1.446,0
2015-05-11 22:00,20.83,54.33,0.001,0.193,-68.15,1.193,0
2015-05-11 22:30,19.91,58.09,0,0.148,-67.18,1.124,0
2015-05-11 23:00,18.81,62.43,0,0.132,-66.75,0.975,0
2015-05-11 23:30,17.97,65.5,0,0.055,-65.2,0.816,0
2015-05-12 0:00,17.19,69.91,0,0.021,-64.29,0.71,0
2015-05-12 0:30,16.43,73.79,0,0.005,-64.14,0.59,0
2015-05-12 1:00,16.05,75.92,0,0.001,-63.27,0.49,0
2015-05-12 1:30,15.58,78.46,0,0,-62.41,0.439,0
2015-05-12 2:00,14.89,81.2,0,0,-61.93,0.381,0
2015-05-12 2:30,14.45,83.4,0,0,-60.08,0.319,0
2015-05-12 3:00,13.72,84.9,0,0,-54.74,0.272,0
2015-05-12 3:30,13.23,86.4,0,0,-55.99,0.238,0
2015-05-12 4:00,12.99,87.1,0,0,-58.99,0.207,0
2015-05-12 4:30,12.41,87.8,0,0,-56.02,0.193,0
2015-05-12 5:00,11.81,88.1,0.03,0.064,-54.1,0.176,0
2015-05-12 5:30,11.68,88.9,4.113,7.379,-23.91,0.165,0
2015-05-12 6:00,12,89.4,36.36,58.88,37.9,0.152,0
2015-05-12 6:30,13.29,88.2,101.8,164.5,111,0.148,0
2015-05-12 7:00,15.85,79.47,195.8,311.8,191.3,0.181,0
2015-05-12 7:30,18.48,67.46,302.8,492.9,265.3,0.374,0
2015-05-12 8:00,20.69,59.39,400.2,669.9,341.2,0.695,0
2015-05-12 8:30,22.16,53.84,497.8,852,406.5,0.993,0
2015-05-12 9:00,24.16,47.65,594.6,1038,466.5,1.234,0
2015-05-12 9:30,26,42.12,684.6,1218,513.3,1.58,0
2015-05-12 10:00,27.62,35.88,767.4,1382,552.3,1.948,0
2015-05-12 10:30,28.92,30.52,840,1524,576.5,2.372,0
2015-05-12 11:00,30.02,28.91,902,1647,580.3,2.772,0
2015-05-12 11:30,31.08,25.65,947,1741,583.5,3.022,0
2015-05-12 12:00,32.72,21.45,977,1806,563.8,3.357,0
2015-05-12 12:30,33.67,20.3,989,1841,555,3.891,0
2015-05-12 13:00,34.2,18.91,984,1842,527.3,4.165,0
2015-05-12 13:30,34.68,16.06,969,1822,485,4.361,0
2015-05-12 14:00,35.97,16.13,931,1760,435.4,4.639,0
2015-05-12 14:30,36.09,15.36,880,1672,385.4,4.976,0
2015-05-12 15:00,37.48,14.7,810,1545,322.1,5.058,0
2015-05-12 15:30,37.48,14.98,726.6,1391,258.1,5.497,0
2015-05-12 16:00,37.37,15.57,645.3,1241,186.1,5.477,0
2015-05-12 16:30,37.52,14.87,545.7,1054,117.1,5.407,0
2015-05-12 17:00,36.66,15.02,445.7,864,46.45,5.498,0
2015-05-12 17:30,36.03,15.11,338.3,657,-5.725,5.235,0
2015-05-12 18:00,35.26,17.59,231.7,450.2,-33.88,5.054,0
2015-05-12 18:30,34.48,26.68,134.1,258.9,-47.95,4.702,0
2015-05-12 19:00,32.38,36.28,54.49,104.3,-61.84,4.006,0
2015-05-12 19:30,28.54,39.42,10.17,21.12,-67.69,3.112,0
2015-05-12 20:00,27.32,45.9,0.276,0.733,-67.34,2.362,0
2015-05-12 20:30,26.17,50.22,0,0.001,-64.62,1.967,0
2015-05-12 21:00,24.74,54.44,0,0.003,-64.61,1.691,0
2015-05-12 21:30,24.16,53.65,0.001,0.043,-62.33,1.421,0
2015-05-12 22:00,23.27,54.69,0.002,0.087,-59.34,1.396,0
2015-05-12 22:30,22.13,57.46,0.003,0.157,-56.14,1.294,0
2015-05-12 23:00,21.02,61.89,0.001,0.153,-56.13,1.134,0
2015-05-12 23:30,20.11,66.67,0,0.146,-54.84,0.949,0
2015-05-13 0:00,19.64,69.98,0,0.062,-54.93,0.785,0
2015-05-13 0:30,19.2,71.54,0,0.089,-53.79,0.686,0
2015-05-13 1:00,18.65,73.38,0,0.019,-51.9,0.633,0
2015-05-13 1:30,17.96,75.89,0,0.007,-49.28,0.572,0
2015-05-13 2:00,16.99,78.91,0,0.001,-52.74,0.496,0
2015-05-13 2:30,16.14,81.6,0,0.003,-53.2,0.408,0
2015-05-13 3:00,15.54,81.2,0,0.002,-54.98,0.337,0
2015-05-13 3:30,15.46,79.87,0,0,-53.99,0.332,0
2015-05-13 4:00,15.01,80.5,0,0,-54.06,0.353,0
2015-05-13 4:30,15.02,80.7,0,0,-51.85,0.333,0
2015-05-13 5:00,14.71,80.8,0.035,0.088,-47.49,0.33,0
2015-05-13 5:30,14.19,82,3.249,6.973,-26.35,0.321,0
2015-05-13 6:00,14.22,83.5,31.67,56.68,17.21,0.291,0
2015-05-13 6:30,16.01,80.4,93.8,161.5,90.6,0.267,0
2015-05-13 7:00,19.24,59.84,184.7,313.6,172.1,0.36,0
2015-05-13 7:30,20.95,46.23,282.9,483.4,254.4,0.907,0
2015-05-13 8:00,22.39,41.61,389.8,673.3,336,1.333,0
2015-05-13 8:30,24.38,36.23,496.7,870,421.3,1.583,0
2015-05-13 9:00,26.17,32.34,616.8,1092,482.6,1.948,0
2015-05-13 9:30,28.32,28.67,716.7,1290,531.9,2.301,0
2015-05-13 10:00,31,24.29,819,1488,452.1,2.752,0
2015-05-13 10:30,32.3,23.63,736.9,1346,482.7,3.405,0
2015-05-13 11:00,33.24,22.39,800,1465,524.9,3.695,0
2015-05-13 11:30,33.94,20.91,887,1637,566.1,3.957,0
2015-05-13 12:00,34.9,19.11,978,1814,562.5,4.194,0
2015-05-13 12:30,35.52,19.03,990,1848,538.9,4.523,0
2015-05-13 13:00,37.02,16.87,981,1837,482.4,4.687,0
2015-05-13 13:30,38.69,13.89,902,1697,451.7,5.226,0
2015-05-13 14:00,38.9,13.3,885,1669,443.6,5.924,0
2015-05-13 14:30,39.39,11.5,900,1703,374.8,6.033,0
2015-05-13 15:00,39.59,11.87,818,1559,318.9,6.321,0
2015-05-13 15:30,40.44,11.94,732.4,1401,257.2,6.361,0
2015-05-13 16:00,40.29,11.62,650.7,1249,173.8,6.653,0
2015-05-13 16:30,40.35,11.63,525.6,1014,133.5,6.622,0
2015-05-13 17:00,39.96,11.28,475.4,915,61.21,6.644,0
2015-05-13 17:30,39.58,12.57,353.2,679.1,3.706,6.532,0
2015-05-13 18:00,38.53,17.81,228.2,439,-26.65,6.309,0
2015-05-13 18:30,35.98,23.02,135,257.8,-47.53,5.614,0
2015-05-13 19:00,33.33,29.97,50.41,97.2,-58.22,4.579,0
2015-05-13 19:30,30.02,34.59,11.05,21.62,-58.79,3.598,0
2015-05-13 20:00,27.3,37.41,0.382,0.933,-62.04,2.785,0
2015-05-13 20:30,25.29,43.93,0,0,-56.25,2.272,0
2015-05-13 21:00,23.94,47.55,0,0.002,-53.44,1.807,0
2015-05-13 21:30,23.85,43.99,0.001,0.03,-52.28,1.559,0
2015-05-13 22:00,22.62,53.62,0.003,0.09,-46.72,1.657,0
2015-05-13 22:30,21.52,56.82,0.003,0.112,-56,1.275,0
2015-05-13 23:00,21.13,55.65,0.008,0.059,-52.49,1.109,0
2015-05-13 23:30,21.4,51.64,0.002,0.077,-52.93,1.113,0
2015-05-14 0:00,20.06,58.24,0,0.113,-56.27,1.234,0
2015-05-14 0:30,20.44,56.58,0.001,0.074,-53,0.98,0
2015-05-14 1:00,18.6,64.47,0.001,0.057,-54.46,1.044,0
2015-05-14 1:30,18.04,66.64,0,0.054,-52.2,0.763,0
2015-05-14 2:00,18.08,67.12,0,0.018,-51.7,0.69,0
2015-05-14 2:30,17.05,71.63,0,0.024,-51.78,0.682,0
2015-05-14 3:00,16.03,72.25,0,0.004,-48.09,0.552,0
2015-05-14 3:30,15.63,68.81,0,0.003,-46.3,0.505,0
2015-05-14 4:00,15.27,73.02,0,0,-43,0.554,0
2015-05-14 4:30,15.13,74.17,0,0,-39.95,0.468,0
2015-05-14 5:00,15.14,76.01,0.031,0.087,-43.01,0.444,0
2015-05-14 5:30,15.66,72.59,3.182,6.589,-30.46,0.413,0
2015-05-14 6:00,15.53,74.22,27.35,50.96,6.522,0.487,0
2015-05-14 6:30,15.64,74.18,82.7,151.4,95.6,0.455,0
2015-05-14 7:00,18.71,61.92,193.5,334.3,165.6,0.459,0
2015-05-14 7:30,21.6,48.38,282.7,490.2,257.1,0.833,0
2015-05-14 8:00,23.55,37.49,393,687.4,332.8,1.334,0
2015-05-14 8:30,25.31,32.1,493.4,877,393.6,1.818,0
2015-05-14 9:00,27.55,32.91,590.4,1064,447.2,2.191,0
2015-05-14 9:30,28.45,31.95,678,1240,494.4,2.472,0
2015-05-14 10:00,30.63,27.73,763.4,1406,535.5,2.642,0
2015-05-14 10:30,32.35,23.79,843,1561,556.7,3.182,0
2015-05-14 11:00,33.59,21.36,899,1675,575.6,3.699,0
2015-05-14 11:30,34.46,17.77,945,1772,563.2,4.09,0
2015-05-14 12:00,35.41,15.33,970,1829,550.5,4.49,0
2015-05-14 12:30,36.28,14.26,986,1864,534.4,4.871,0
2015-05-14 13:00,36.56,14.04,981,1867,502.9,5.175,0
2015-05-14 13:30,37.45,13.32,957,1827,460.4,5.269,0
2015-05-14 14:00,37.13,14.51,914,1755,411.5,5.575,0
2015-05-14 14:30,37.39,13.59,864,1669,362.2,5.404,0
2015-05-14 15:00,37.26,14.33,800,1555,306.3,5.54,0
2015-05-14 15:30,37.72,11.69,738,1438,245.2,5.455,0
2015-05-14 16:00,37.72,10.35,662.4,1297,179.8,5.765,0
2015-05-14 16:30,37.27,10.1,571.1,1124,109,5.852,0
2015-05-14 17:00,36.76,9.63,470.2,929,36.57,5.726,0
2015-05-14 17:30,36.12,10.28,371.5,740.3,-25.24,5.599,0
2015-05-14 18:00,35.14,11.77,270,544,-62.53,5.366,0
2015-05-14 18:30,33.79,14.48,167.4,340,-78.84,5.001,0
2015-05-14 19:00,32.3,17.58,86.5,173.1,-85.7,4.498,0
2015-05-14 19:30,30.36,20.54,23.31,47.5,-90.4,3.988,0
2015-05-14 20:00,28.54,24.7,0.805,1.495,-91.1,3.446,0
2015-05-14 20:30,27.19,27.14,0,0,-87.6,2.938,0
2015-05-14 21:00,25.68,30.49,0,0,-88.7,2.628,0
2015-05-14 21:30,25.41,31.97,0,0.001,-89.7,2.292,0
2015-05-14 22:00,24.13,30.78,0,0.001,-87.1,2.209,0
2015-05-14 22:30,23.27,27.5,0,0.007,-80.4,2.08,0
2015-05-14 23:00,21.31,31.36,0,0.056,-78.98,2.07,0
2015-05-14 23:30,20.47,31.69,0.001,0.202,-76.1,1.741,0
2015-05-15 0:00,19.8,32.42,0.001,0.217,-75.99,1.644,0
2015-05-15 0:30,19.65,32.99,0.003,0.209,-75.73,1.56,0
2015-05-15 1:00,19.05,36.87,0,0.14,-77.86,1.532,0
2015-05-15 1:30,18.9,40.5,0.001,0.126,-78.83,1.391,0
2015-05-15 2:00,18.41,40.67,0,0.144,-79.23,1.299,0
2015-05-15 2:30,18.08,40.93,0,0.061,-82.8,1.256,0
2015-05-15 3:00,17.67,40.34,0,0.01,-81.4,1.224,0
2015-05-15 3:30,16.84,42.67,0,0.018,-79.87,1.205,0
2015-05-15 4:00,16.08,45.57,0,0.01,-76.95,1.099,0
2015-05-15 4:30,15.47,47.65,0,0,-72.94,0.994,0
2015-05-15 5:00,14.42,51.09,0.096,0.139,-73.04,0.92,0
2015-05-15 5:30,15.05,47.08,5.909,10.56,-49.45,0.804,0
2015-05-15 6:00,16.08,42.95,27.19,51.14,-11.11,0.907,0
2015-05-15 6:30,15.97,43.89,73.98,139.7,124.6,1.042,0
2015-05-15 7:00,17.65,39.13,227.1,386.5,206.7,1.018,0
2015-05-15 7:30,18.55,37.84,332.5,581.9,298.6,1.228,0
2015-05-15 8:00,19.76,34.29,450.4,804,364.4,1.328,0
2015-05-15 8:30,20.45,31.01,547.7,994,422.1,1.514,0
2015-05-15 9:00,21.27,30.4,637.8,1172,485.2,1.658,0
2015-05-15 9:30,22.34,28.63,728.1,1370,527,1.759,0
2015-05-15 10:00,23.01,27.46,736.4,1541,561.1,1.926,0
2015-05-15 10:30,23.65,26.46,885,1671,584.3,2.038,0
2015-05-15 11:00,24.4,24.48,938,1780,567.6,2.148,0
2015-05-15 11:30,25.01,24.39,940,1801,598.5,2.308,0
2015-05-15 12:00,25.65,23.45,990,1908,596.7,2.396,0
2015-05-15 12:30,26.12,23.85,1007,1951,585,2.52,0
2015-05-15 13:00,27.13,22.97,1017,1981,567,2.578,0
2015-05-15 13:30,28.37,21.41,1000,1960,518.7,2.769,0
2015-05-15 14:00,29.34,20.58,968,1906,473.7,3.036,0
2015-05-15 14:30,29.62,20.6,921,1824,436.4,3.245,0
2015-05-15 15:00,29.4,20.72,859,1716,359.2,3.297,0
2015-05-15 15:30,30.48,19.65,785,1576,290.5,3.249,0
2015-05-15 16:00,31.48,18.87,699.8,1413,218.2,3.507,0
2015-05-15 16:30,30.82,19.15,604.1,1230,144,3.747,0
2015-05-15 17:00,30.9,18.26,502,1030,59.07,3.596,0
2015-05-15 17:30,30.28,19.19,394,813,-17.34,3.651,0
2015-05-15 18:00,29.9,19.79,286.9,595.8,-58.71,3.484,0
2015-05-15 18:30,28.12,26.07,179.6,377,-72.28,3.384,0
2015-05-15 19:00,25.69,34.45,85,178.2,-74.24,2.831,0
2015-05-15 19:30,23.95,41.26,17.58,39.93,-76.12,2.164,0
2015-05-15 20:00,22.42,45.73,0.98,1.884,-75.47,1.749,0
2015-05-15 20:30,21.32,51.45,0.002,0.033,-74.15,1.473,0
2015-05-15 21:00,20.11,57.74,0.004,0.177,-74.71,1.232,0
2015-05-15 21:30,19.38,60.56,0.005,0.165,-73.73,0.996,0
2015-05-15 22:00,18.67,60.72,0.002,0.142,-73.29,0.887,0
2015-05-15 22:30,18.22,59.34,0.001,0.113,-72.4,0.845,0
2015-05-15 23:00,17.61,59.17,0,0.091,-70.3,0.85,0
2015-05-15 23:30,16.6,61.77,0,0.012,-67.25,0.822,0
2015-05-16 0:00,14.94,67.61,0,0.006,-68.01,0.722,0
2015-05-16 0:30,13.73,73.62,0,0.002,-68.29,0.552,0
2015-05-16 1:00,13.28,75.4,0,0,-66.85,0.414,0
2015-05-16 1:30,12.77,76.66,0,0,-69.51,0.375,0
2015-05-16 2:00,12.77,77.25,0,0,-71.87,0.344,0
2015-05-16 2:30,13.49,74.57,0,0,-70.32,0.335,0
2015-05-16 3:00,13.12,74.57,0,0,-74.78,0.393,0
2015-05-16 3:30,13.65,72.49,0,0,-77.29,0.384,0
2015-05-16 4:00,14.55,60.4,0,0,-79.31,0.431,0
2015-05-16 4:30,14.73,54.2,0,0,-84.7,0.656,0
2015-05-16 5:00,16.16,43.99,0.111,0.185,-76.71,0.768,0
2015-05-16 5:30,16.98,40.04,5.712,11.99,-16.09,1.03,0
2015-05-16 6:00,16.52,41.97,49.2,78.39,60.63,1.16,0
2015-05-16 6:30,17.9,39.08,141.4,230.9,146.9,1.09,0
2015-05-16 7:00,19.57,35.57,242.1,410.6,230.4,1.251,0
2015-05-16 7:30,20.95,32.14,348.7,611.3,312.5,1.468,0
2015-05-16 8:00,21.8,30.91,455.9,817,389.2,1.682,0
2015-05-16 8:30,23.15,28.68,559.1,1020,458.3,1.804,0
2015-05-16 9:00,24.16,25.81,656.1,1215,512,2.022,0
2015-05-16 9:30,25.03,24.37,746.6,1397,562.6,2.234,0
2015-05-16 10:00,25.66,22.36,595.2,1559,591.6,2.4,0
2015-05-16 10:30,26.31,21.24,897,1700,618.4,2.557,0
2015-05-16 11:00,27.04,20.11,953,1815,621.9,2.696,0
2015-05-16 11:30,27.62,18.81,998,1907,631.2,2.855,0
2015-05-16 12:00,28.33,17.51,1027,1971,622.9,3.001,0
2015-05-16 12:30,28.89,16.92,1040,2004,619.1,3.179,0
2015-05-16 13:00,29.14,15.08,1042,2012,585.4,3.307,0
2015-05-16 13:30,29.81,14.32,1026,1989,554,3.429,0
2015-05-16 14:00,30.48,13.26,999,1939,508.5,3.595,0
2015-05-16 14:30,30.96,12.31,955,1859,453.9,3.784,0
2015-05-16 15:00,31.37,11.63,899,1754,388.5,3.931,0
2015-05-16 15:30,31.75,10.69,827,1620,316.6,4.055,0
2015-05-16 16:00,32.21,10.34,744.8,1462,241.1,4.188,0
2015-05-16 16:30,32.12,10.09,650.4,1283,157.3,4.315,0
2015-05-16 17:00,32.15,9.83,546.7,1086,69.78,4.305,0
2015-05-16 17:30,31.98,9.28,437.7,875,-13.89,4.324,0
2015-05-16 18:00,31.7,9.37,327.7,657.8,-71.81,4.31,0
2015-05-16 18:30,30.98,10.22,214.4,432.9,-101.2,4.237,0
2015-05-16 19:00,29.51,12.63,112.6,222.5,-96.2,4.03,0
2015-05-16 19:30,26.63,16.5,24.34,54.46,-86.5,3.608,0
2015-05-16 20:00,24,20.68,1.198,2.304,-83,2.918,0
2015-05-16 20:30,21.54,31.06,0.009,0.078,-83.3,2.371,0
2015-05-16 21:00,22.18,45.6,0.008,0.161,-77.89,1.769,0
2015-05-16 21:30,20.66,51.54,0.003,0.192,-76.6,1.455,0
2015-05-16 22:00,20.17,52.47,0,0.065,-74.05,1.181,0
2015-05-16 22:30,19.44,62.41,0,0.063,-73.24,1.123,0
2015-05-16 23:00,18.38,71.91,0,0.023,-72.27,0.851,0
2015-05-16 23:30,17.46,75.36,0,0.008,-67.71,0.594,0
2015-05-17 0:00,16.33,76.51,0,0.011,-66.7,0.491,0
2015-05-17 0:30,15.35,80.1,0,0.002,-64.8,0.436,0
2015-05-17 1:00,14.62,82.2,0,0,-67.48,0.347,0
2015-05-17 1:30,14.07,83.8,0,0,-67.21,0.296,0
2015-05-17 2:00,14.11,82,0,0,-69.16,0.261,0
2015-05-17 2:30,14.81,73.03,0,0,-69.2,0.289,0
2015-05-17 3:00,15.05,66.1,0,0,-68.81,0.456,0
2015-05-17 3:30,15.16,66.16,0,0,-73.25,0.579,0
2015-05-17 4:00,15.2,61.91,0,0,-73.97,0.582,0
2015-05-17 4:30,15.01,54.8,0,0,-72,0.659,0
2015-05-17 5:00,13.98,55.78,0.127,0.212,-64.83,0.771,0
2015-05-17 5:30,13.71,54.4,5.884,12.78,-11.17,0.706,0
