Fecha,TDV Control (µm) P1,TDV Control (µm) P12,TDV 45RDI-PB (µm) P6,TDV 45RDI-PB (µm) P8,TDV 45RDI-CC (µm) P3,TDV 45RDI-CC (µm) P5
2015-06-08 22:44:57.145,58.90000000000009,,42163.947883622684,58.90000000000009,38.799999999999955,67.5
2015-06-08 22:59:57.140,63.40000000000009,55.899999999999864,42163.95830023148,63.40000000000009,40,67.5
2015-06-08 23:14:57.135,66.70000000000005,,42163.968716840274,66.70000000000005,43.700000000000045,76.20000000000005
2015-06-08 23:29:57.130,71.90000000000009,63.59999999999991,42163.97913344907,71.90000000000009,50.90000000000009,77.40000000000009
2015-06-08 23:44:57.125,78.29999999999995,,42163.98955005787,78.29999999999995,56.40000000000009,74.20000000000005
2015-06-08 23:59:57.120,80.29999999999995,69.39999999999986,42163.99996666667,80.29999999999995,55.799999999999955,78.80000000000018
2015-06-09 00:14:57.115,86.70000000000005,,42164.01038327546,86.70000000000005,63.100000000000136,83.40000000000009
2015-06-09 00:29:57.110,87.40000000000009,77.09999999999991,42164.02079988426,87.40000000000009,64.90000000000009,84.10000000000014
2015-06-09 00:44:57.105,95.20000000000005,,42164.03121649306,95.20000000000005,66.70000000000005,86.80000000000018
2015-06-09 00:59:57.100,95.20000000000005,82.89999999999986,42164.04163310185,95.20000000000005,69.70000000000005,86.80000000000018
2015-06-09 01:14:57.095,101.09999999999991,,42164.05204971065,101.09999999999991,70.40000000000009,94.70000000000005
2015-06-09 01:29:57.090,101.70000000000005,94.39999999999986,42164.06246631945,101.70000000000005,75.79999999999995,96.70000000000005
2015-06-09 01:44:57.085,99.09999999999991,,42164.07288292824,99.09999999999991,78.79999999999995,90.10000000000014
2015-06-09 01:59:57.080,104.90000000000009,86.70000000000005,42164.08329953704,104.90000000000009,81.29999999999995,92.10000000000014
2015-06-09 02:14:57.075,108.79999999999995,,42164.093716145835,108.79999999999995,80,93.30000000000018
2015-06-09 02:29:57.070,109.40000000000009,96.29999999999995,42164.104132754626,109.40000000000009,84.90000000000009,88.70000000000005
2015-06-09 02:44:57.065,112,,42164.114549363425,112,86,87.40000000000009
2015-06-09 02:59:57.060,113.29999999999995,100.20000000000005,42164.12496597222,113.29999999999995,89.10000000000014,93.30000000000018
2015-06-09 03:14:57.055,118.59999999999991,,42164.13538258102,118.59999999999991,93.29999999999995,93.30000000000018
2015-06-09 03:29:57.050,124.40000000000009,107.89999999999986,42164.14579918981,124.40000000000009,97,93.30000000000018
2015-06-09 03:44:57.045,128.29999999999995,,42164.15621579861,128.29999999999995,99.5,93.30000000000018
2015-06-09 03:59:57.040,132.20000000000005,115.59999999999991,42164.16663240741,132.20000000000005,103.70000000000005,97.30000000000018
2015-06-09 04:14:57.035,134.70000000000005,,42164.1770490162,134.70000000000005,107.90000000000009,100.70000000000005
2015-06-09 04:29:57.030,139.20000000000005,125.20000000000005,42164.187465625,139.20000000000005,109.10000000000014,100
2015-06-09 04:44:57.025,144.4000000000001,,42164.1978822338,144.4000000000001,110.40000000000009,106.60000000000014
2015-06-09 04:59:57.020,145.79999999999995,132.89999999999986,42164.20829884259,145.79999999999995,112.79999999999995,104.60000000000014
2015-06-09 05:14:57.015,152.20000000000005,,42164.21871545139,152.20000000000005,115.79999999999995,110
2015-06-09 05:29:57.010,154.20000000000005,138.70000000000005,42164.22913206019,154.20000000000005,118.79999999999995,113.20000000000005
2015-06-09 05:44:57.005,160.5999999999999,,42164.23954866898,160.5999999999999,119.5,117.90000000000009
2015-06-09 05:59:57.000,160.5999999999999,150.29999999999995,42164.24996527778,160.5999999999999,121.79999999999995,117.90000000000009
2015-06-09 06:14:56.995,159.4000000000001,,42164.260381886575,159.4000000000001,118.79999999999995,123.90000000000009
2015-06-09 06:29:56.990,157.4000000000001,140.5999999999999,42164.27079849537,157.4000000000001,116.40000000000009,121.90000000000009
2015-06-09 06:44:56.985,159.4000000000001,,42164.281215104165,159.4000000000001,113.29999999999995,123.90000000000009
2015-06-09 06:59:56.980,154.79999999999995,134.89999999999986,42164.291631712964,154.79999999999995,107.29999999999995,127.80000000000018
2015-06-09 07:14:56.975,136.70000000000005,,42164.30204832176,136.70000000000005,98.79999999999995,127.10000000000014
2015-06-09 07:29:56.970,123.09999999999991,119.5,42164.312464930554,123.09999999999991,73.29999999999995,121.10000000000014
2015-06-09 07:44:56.965,99.70000000000005,,42164.32288153935,99.70000000000005,42.40000000000009,118.5
2015-06-09 07:59:56.960,91.29999999999995,102.09999999999991,42164.33329814815,91.29999999999995,25.5,113.90000000000009
2015-06-09 08:14:56.955,77,,42164.34371475694,77,3.7000000000000455,81.40000000000009
2015-06-09 08:29:56.950,66.70000000000005,79,42164.35413136574,66.70000000000005,-7.2999999999999545,60.30000000000018
2015-06-09 08:44:56.945,45.299999999999955,,42164.36454797454,45.299999999999955,-14,45
2015-06-09 08:59:56.940,18.700000000000045,59.700000000000045,42164.37496458333,18.700000000000045,-24.200000000000045,28.5
2015-06-09 09:14:56.935,1.900000000000091,,42164.38538119213,1.900000000000091,-22.399999999999864,24.600000000000136
2015-06-09 09:29:56.930,-10.5,54,42164.39579780093,-10.5,-20.59999999999991,21.200000000000045
2015-06-09 09:44:56.925,-18.299999999999955,,42164.40621440972,-18.299999999999955,-23.09999999999991,17.200000000000045
2015-06-09 09:59:56.920,-20.799999999999955,42.399999999999864,42164.41663101852,-20.799999999999955,-37.59999999999991,18.600000000000136
2015-06-09 10:14:56.915,-26.59999999999991,,42164.427047627316,-26.59999999999991,-52.09999999999991,13.900000000000091
2015-06-09 10:29:56.910,-34.40000000000009,17.399999999999864,42164.437464236114,-34.40000000000009,-58.700000000000045,7.300000000000182
2015-06-09 10:44:56.905,-40.90000000000009,,42164.447880844906,-40.90000000000009,-69.70000000000005,6.7000000000000455
2015-06-09 10:59:56.900,-46.09999999999991,-1.900000000000091,42164.458297453704,-46.09999999999991,-78.20000000000005,-2.599999999999909
2015-06-09 11:14:56.895,-51.90000000000009,,42164.4687140625,-51.90000000000009,-90.29999999999995,-0.599999999999909
2015-06-09 11:29:56.890,-56.40000000000009,-23.100000000000136,42164.479130671294,-56.40000000000009,-105.5,-7.199999999999818
2015-06-09 11:44:56.885,-69.40000000000009,,42164.48954728009,-69.40000000000009,-115.79999999999995,-7.899999999999864
2015-06-09 11:59:56.880,-76.59999999999991,-40.40000000000009,42164.49996388889,-76.59999999999991,-129.0999999999999,-16.5
2015-06-09 12:14:56.875,-89.5,,42164.51038049768,-89.5,-140,-31
2015-06-09 12:29:56.870,-95.29999999999995,-69.29999999999995,42164.52079710648,-95.29999999999995,-154.5,-31.799999999999955
2015-06-09 12:44:56.865,-111.59999999999991,,42164.53121371528,-111.59999999999991,-161.29999999999995,-41.69999999999982
2015-06-09 12:59:56.860,-126.40000000000009,-100.10000000000014,42164.54163032407,-126.40000000000009,-175.0999999999999,-45.69999999999982
2015-06-09 13:14:56.855,-140.70000000000005,,42164.55204693287,-140.70000000000005,-189.70000000000005,-57.59999999999991
2015-06-09 13:29:56.850,-153.5999999999999,-125.20000000000005,42164.56246354167,-153.5999999999999,-204.89999999999986,-53.59999999999991
2015-06-09 13:44:56.845,-162.70000000000005,,42164.57288015047,-162.70000000000005,-217.5999999999999,-61.59999999999991
2015-06-09 13:59:56.840,-178.29999999999995,-152.10000000000014,42164.58329675926,-178.29999999999995,-230.89999999999986,-60.19999999999982
2015-06-09 14:14:56.835,-191.29999999999995,,42164.593713368056,-191.29999999999995,-247.29999999999995,-64.79999999999995
2015-06-09 14:29:56.830,-195.79999999999995,-181,42164.604129976855,-195.79999999999995,-255.0999999999999,-66.19999999999982
2015-06-09 14:44:56.825,-210.70000000000005,,42164.614546585646,-210.70000000000005,-275.0999999999999,-62.799999999999955
2015-06-09 14:59:56.820,-213.29999999999995,-192.60000000000014,42164.624963194445,-213.29999999999995,-282.39999999999986,-64.19999999999982
2015-06-09 15:14:56.815,-206.79999999999995,,42164.63537980324,-206.79999999999995,-286,-67.5
2015-06-09 15:29:56.810,-197.70000000000005,-186.79999999999995,42164.645796412035,-197.70000000000005,-290.39999999999986,-62.799999999999955
2015-06-09 15:44:56.805,-196.4000000000001,,42164.65621302083,-196.4000000000001,-291.5,-58.19999999999982
2015-06-09 15:59:56.800,-189.29999999999995,-163.70000000000005,42164.66662962963,-189.29999999999995,-287.89999999999986,-54.19999999999982
2015-06-09 16:14:56.795,-175,,42164.67704623842,-175,-273.29999999999995,-44.899999999999864
2015-06-09 16:29:56.790,-163.29999999999995,-115.5,42164.68746284722,-163.29999999999995,-264.20000000000005,-18.5
2015-06-09 16:44:56.785,-145.20000000000005,,42164.69787945602,-145.20000000000005,-249.70000000000005,9.300000000000182
2015-06-09 16:59:56.780,-140.70000000000005,-69.29999999999995,42164.70829606481,-140.70000000000005,-229.70000000000005,24.600000000000136
2015-06-09 17:14:56.775,-128.29999999999995,,42164.71871267361,-128.29999999999995,-216.39999999999986,21.800000000000182
2015-06-09 17:29:56.770,-116.70000000000005,-69.29999999999995,42164.72912928241,-116.70000000000005,-196.39999999999986,36.5
2015-06-09 17:44:56.765,-105,,42164.73954589121,-105,-184.20000000000005,31.800000000000182
2015-06-09 17:59:56.760,-92.70000000000005,-32.700000000000045,42164.7499625,-92.70000000000005,-162.39999999999986,17.90000000000009
2015-06-09 18:14:56.755,-77.79999999999995,,42164.7603791088,-77.79999999999995,-138.70000000000005,26.600000000000136
2015-06-09 18:29:56.750,-66.09999999999991,-38.5,42164.770795717595,-66.09999999999991,-120,31.100000000000136
2015-06-09 18:44:56.745,-52.5,,42164.78121232639,-52.5,-104.20000000000005,37.700000000000045
2015-06-09 18:59:56.740,-39.59999999999991,9.700000000000045,42164.791628935185,-39.59999999999991,-85.39999999999986,32.5
2015-06-09 19:14:56.735,-26,,42164.802045543984,-26,-66.70000000000005,34.5
2015-06-09 19:29:56.730,-11.099999999999909,27,42164.812462152775,-11.099999999999909,-54.5,47
2015-06-09 19:44:56.725,0,,42164.82287876157,0,-38.700000000000045,40.5
2015-06-09 19:59:56.720,7.7000000000000455,38.59999999999991,42164.83329537037,7.7000000000000455,-27.799999999999955,42.40000000000009
2015-06-09 20:14:56.715,18.09999999999991,,42164.84371197916,18.09999999999991,-18.200000000000045,45.700000000000045
2015-06-09 20:29:56.710,26.5,50.09999999999991,42164.85412858796,26.5,-9.099999999999909,49
2015-06-09 20:44:56.705,35,,42164.86454519676,35,-4.899999999999864,49
2015-06-09 20:59:56.700,40.799999999999955,55.899999999999864,42164.87496180556,40.799999999999955,2.400000000000091,49
2015-06-09 21:14:56.695,45.299999999999955,,42164.88537841435,45.299999999999955,6.7000000000000455,51.600000000000136
2015-06-09 21:29:56.690,49.200000000000045,55.899999999999864,42164.89579502315,49.200000000000045,10.900000000000091,49
2015-06-09 21:44:56.685,52.5,,42164.90621163195,52.5,16.40000000000009,53
2015-06-09 21:59:56.680,57.59999999999991,73.20000000000005,42164.91662824074,57.59999999999991,20,53
2015-06-09 22:14:56.675,64.70000000000005,,42164.92704484954,64.70000000000005,27.90000000000009,52.40000000000009
2015-06-09 22:29:56.670,64.70000000000005,73.20000000000005,42164.937461458336,64.70000000000005,27.90000000000009,55
2015-06-09 22:44:56.665,73.09999999999991,,42164.94787806713,73.09999999999991,31.5,56.30000000000018
2015-06-09 22:59:56.660,75.79999999999995,77.09999999999991,42164.958294675926,75.79999999999995,37.600000000000136,61.600000000000136
2015-06-09 23:14:56.655,77,,42164.968711284724,77,40,56.30000000000018
2015-06-09 23:29:56.650,82.79999999999995,80.89999999999986,42164.979127893515,82.79999999999995,43.700000000000045,59
2015-06-09 23:44:56.645,88.09999999999991,,42164.989544502314,88.09999999999991,51.5,61.600000000000136
2015-06-09 23:59:56.640,91.29999999999995,88.59999999999991,42164.99996111111,91.29999999999995,52.200000000000045,62.30000000000018
2015-06-10 00:14:56.635,95.79999999999995,,42165.010377719904,95.79999999999995,53.299999999999955,62.90000000000009
2015-06-10 00:29:56.630,97.79999999999995,90.59999999999991,42165.0207943287,97.79999999999995,57.600000000000136,64.30000000000018
2015-06-10 00:44:56.625,103.59999999999991,,42165.0312109375,103.59999999999991,60,65.5
2015-06-10 00:59:56.620,106.20000000000005,98.29999999999995,42165.0416275463,106.20000000000005,68.5,68.30000000000018
2015-06-10 01:14:56.615,109.40000000000009,,42165.05204415509,109.40000000000009,71.5,71.5
2015-06-10 01:29:56.610,113.29999999999995,102.09999999999991,42165.06246076389,113.29999999999995,71.5,68.30000000000018
2015-06-10 01:44:56.605,116.59999999999991,,42165.07287737269,116.59999999999991,75.79999999999995,70.20000000000005
2015-06-10 01:59:56.600,119.79999999999995,117.5,42165.08329398148,119.79999999999995,78.79999999999995,68.90000000000009
2015-06-10 02:14:56.595,122.40000000000009,,42165.09371059028,122.40000000000009,82.40000000000009,75.5
2015-06-10 02:29:56.590,128.29999999999995,121.39999999999986,42165.104127199076,128.29999999999995,84.20000000000005,77.40000000000009
2015-06-10 02:44:56.585,130.20000000000005,,42165.11454380787,130.20000000000005,88.5,78.20000000000005
2015-06-10 02:59:56.580,132.79999999999995,125.20000000000005,42165.124960416666,132.79999999999995,91.5,78.20000000000005
2015-06-10 03:14:56.575,134.70000000000005,,42165.135377025465,134.70000000000005,92.20000000000005,84.10000000000014
2015-06-10 03:29:56.570,139.9000000000001,131,42165.145793634256,139.9000000000001,90.90000000000009,84.80000000000018
2015-06-10 03:44:56.565,143.0999999999999,,42165.156210243054,143.0999999999999,96.40000000000009,90.10000000000014
2015-06-10 03:59:56.560,145.79999999999995,140.5999999999999,42165.16662685185,145.79999999999995,97.60000000000014,93.30000000000018
2015-06-10 04:14:56.555,146.4000000000001,,42165.17704346065,146.4000000000001,99.5,88.10000000000014
2015-06-10 04:29:56.550,148.29999999999995,138.70000000000005,42165.18746006944,148.29999999999995,103.70000000000005,89.40000000000009
2015-06-10 04:44:56.545,152.20000000000005,,42165.19787667824,152.20000000000005,103.10000000000014,89.40000000000009
2015-06-10 04:59:56.540,154.20000000000005,144.5,42165.20829328704,154.20000000000005,106.10000000000014,94.70000000000005
2015-06-10 05:14:56.535,157.4000000000001,,42165.21870989583,157.4000000000001,109.10000000000014,93.30000000000018
2015-06-10 05:29:56.530,160.5999999999999,154.0999999999999,42165.22912650463,160.5999999999999,110.40000000000009,100
2015-06-10 05:44:56.525,163.9000000000001,,42165.23954311343,163.9000000000001,114,97.30000000000018
2015-06-10 05:59:56.520,170.29999999999995,158,42165.24995972222,170.29999999999995,118.79999999999995,99.30000000000018
2015-06-10 06:14:56.515,169.70000000000005,,42165.26037633102,169.70000000000005,116.40000000000009,107.20000000000005
2015-06-10 06:29:56.510,172.29999999999995,173.39999999999986,42165.27079293982,172.29999999999995,115.79999999999995,111.90000000000009
2015-06-10 06:44:56.505,173.5999999999999,,42165.28120954861,173.5999999999999,112.79999999999995,106
2015-06-10 06:59:56.500,169.0999999999999,154.0999999999999,42165.29162615741,169.0999999999999,106.70000000000005,107.20000000000005
2015-06-10 07:14:56.495,164.5,,42165.302042766205,164.5,100,106
2015-06-10 07:29:56.490,161.9000000000001,158,42165.312459375,161.9000000000001,92.20000000000005,104
2015-06-10 07:44:56.485,150.29999999999995,,42165.322875983795,150.29999999999995,74,96.10000000000014
2015-06-10 07:59:56.480,141.20000000000005,131,42165.33329259259,141.20000000000005,58.200000000000045,92.70000000000005
2015-06-10 08:14:56.475,134.0999999999999,,42165.34370920139,134.0999999999999,44.90000000000009,84.10000000000014
2015-06-10 08:29:56.470,118.59999999999991,119.5,42165.35412581018,118.59999999999991,30.40000000000009,75.5
2015-06-10 08:44:56.465,100.29999999999995,,42165.36454241898,100.29999999999995,26,71.5
2015-06-10 08:59:56.460,82.20000000000005,100.20000000000005,42165.37495902778,82.20000000000005,23.700000000000045,61.600000000000136
2015-06-10 09:14:56.455,73.09999999999991,,42165.38537563657,73.09999999999991,23.100000000000136,61.600000000000136
2015-06-10 09:29:56.450,58.90000000000009,88.59999999999991,42165.39579224537,58.90000000000009,26,64.30000000000018
2015-06-10 09:44:56.445,49.200000000000045,,42165.40620885417,49.200000000000045,24.200000000000045,57.600000000000136
2015-06-10 09:59:56.440,48.59999999999991,84.79999999999995,42165.41662546296,48.59999999999991,18.799999999999955,61.600000000000136
2015-06-10 10:14:56.435,47.200000000000045,,42165.42704207176,47.200000000000045,11.5,59
2015-06-10 10:29:56.430,35,69.39999999999986,42165.43745868056,35,6.7000000000000455,57
2015-06-10 10:44:56.425,37.5,,42165.44787528935,37.5,7.2999999999999545,52.40000000000009
2015-06-10 10:59:56.420,32.299999999999955,79,42165.45829189815,32.299999999999955,-1.7999999999999545,64.30000000000018
2015-06-10 11:14:56.415,29.700000000000045,,42165.468708506945,29.700000000000045,-4.2000000000000455,60.90000000000009
2015-06-10 11:29:56.410,27.799999999999955,73.20000000000005,42165.479125115744,27.799999999999955,-3.599999999999909,64.90000000000009
2015-06-10 11:44:56.405,30.299999999999955,,42165.489541724535,30.299999999999955,-14,66.90000000000009
2015-06-10 11:59:56.400,16.09999999999991,52,42165.499958333334,16.09999999999991,-20.59999999999991,66.90000000000009
2015-06-10 12:14:56.395,8.299999999999955,,42165.51037494213,8.299999999999955,-36.899999999999864,53.600000000000136
2015-06-10 12:29:56.390,-3.900000000000091,38.59999999999991,42165.52079155092,-3.900000000000091,-46,52.40000000000009
2015-06-10 12:44:56.385,-12.400000000000091,,42165.53120815972,-12.400000000000091,-55.799999999999955,51.600000000000136
2015-06-10 12:59:56.380,-26,17.399999999999864,42165.54162476852,-26,-70.29999999999995,38.5
2015-06-10 13:14:56.375,-30.5,,42165.55204137731,-30.5,-79.39999999999986,45.700000000000045
2015-06-10 13:29:56.370,-36.40000000000009,5.7999999999999545,42165.56245798611,-36.40000000000009,-80,37.700000000000045
2015-06-10 13:44:56.365,-46.09999999999991,,42165.57287459491,-46.09999999999991,-90.29999999999995,25.800000000000182
2015-06-10 13:59:56.360,-51.299999999999955,3.8999999999998636,42165.5832912037,-51.299999999999955,-96.39999999999986,26.600000000000136
2015-06-10 14:14:56.355,-57.799999999999955,,42165.5937078125,-57.799999999999955,-100,25.200000000000045
2015-06-10 14:29:56.350,-63,-25,42165.6041244213,-63,-110.29999999999995,27.200000000000045
2015-06-10 14:44:56.345,-68.79999999999995,,42165.614541030096,-68.79999999999995,-113.29999999999995,18.600000000000136
2015-06-10 14:59:56.340,-71.40000000000009,-32.700000000000045,42165.62495763889,-71.40000000000009,-114.5,27.200000000000045
2015-06-10 15:14:56.335,-67.5,,42165.635374247686,-67.5,-107.29999999999995,33.80000000000018
2015-06-10 15:29:56.330,-57.09999999999991,-7.7000000000000455,42165.645790856484,-57.09999999999991,-101.79999999999995,31.100000000000136
2015-06-10 15:44:56.325,-49.40000000000009,,42165.656207465276,-49.40000000000009,-95.09999999999991,46.40000000000009
2015-06-10 15:59:56.320,-52.5,-1.900000000000091,42165.666624074074,-52.5,-99.39999999999986,45
2015-06-10 16:14:56.315,-45.5,,42165.67704068287,-45.5,-97.59999999999991,47
2015-06-10 16:29:56.310,-38.90000000000009,28.899999999999864,42165.687457291664,-38.90000000000009,-92.20000000000005,55.600000000000136
2015-06-10 16:44:56.305,-35,,42165.69787390046,-35,-90.89999999999986,62.90000000000009
2015-06-10 16:59:56.300,-34.40000000000009,34.700000000000045,42165.70829050926,-34.40000000000009,-84.89999999999986,65.5
2015-06-10 17:14:56.295,-23.40000000000009,,42165.71870711805,-23.40000000000009,-64.89999999999986,74.80000000000018
2015-06-10 17:29:56.290,-13.599999999999909,46.299999999999955,42165.72912372685,-13.599999999999909,-54,82.80000000000018
2015-06-10 17:44:56.285,-2,,42165.73954033565,-2,-40,75.5
2015-06-10 17:59:56.280,10.900000000000091,75.20000000000005,42165.74995694445,10.900000000000091,-33.299999999999955,68.90000000000009
2015-06-10 18:14:56.275,23.299999999999955,,42165.76037355324,23.299999999999955,-16.899999999999864,77.40000000000009
2015-06-10 18:29:56.270,35,88.59999999999991,42165.77079016204,35,-6.7000000000000455,78.80000000000018
2015-06-10 18:44:56.265,43.299999999999955,,42165.78120677084,43.299999999999955,9.100000000000136,86.80000000000018
2015-06-10 18:59:56.260,54.40000000000009,102.09999999999991,42165.79162337963,54.40000000000009,23.700000000000045,91.30000000000018
2015-06-10 19:14:56.255,67.29999999999995,,42165.802039988426,67.29999999999995,29.100000000000136,91.30000000000018
2015-06-10 19:29:56.250,73.79999999999995,100.20000000000005,42165.812456597225,73.79999999999995,42.40000000000009,99.30000000000018
2015-06-10 19:44:56.245,84.79999999999995,,42165.822873206016,84.79999999999995,51.5,96.10000000000014
2015-06-10 19:59:56.240,93.29999999999995,127.20000000000005,42165.833289814815,93.29999999999995,58.799999999999955,96.10000000000014
2015-06-10 20:14:56.235,99.70000000000005,,42165.84370642361,99.70000000000005,71.5,102
2015-06-10 20:29:56.230,105.59999999999991,134.89999999999986,42165.854123032404,105.59999999999991,72.20000000000005,103.30000000000018
2015-06-10 20:44:56.225,109.40000000000009,,42165.8645396412,109.40000000000009,80.60000000000014,104
2015-06-10 20:59:56.220,114.70000000000005,156.0999999999999,42165.87495625,114.70000000000005,83.10000000000014,102.60000000000014
2015-06-10 21:14:56.215,119.20000000000005,,42165.88537285879,119.20000000000005,84.20000000000005,104.60000000000014
2015-06-10 21:29:56.210,123.09999999999991,138.70000000000005,42165.89578946759,123.09999999999991,89.70000000000005,99.30000000000018
2015-06-10 21:44:56.205,122.40000000000009,,42165.90620607639,122.40000000000009,89.10000000000014,102.60000000000014
2015-06-10 21:59:56.200,126.29999999999995,144.5,42165.91662268519,126.29999999999995,91.5,105.20000000000005
2015-06-10 22:14:56.195,130.20000000000005,,42165.92703929398,130.20000000000005,96.40000000000009,106
2015-06-10 22:29:56.190,130.20000000000005,142.5999999999999,42165.93745590278,130.20000000000005,95.10000000000014,109.20000000000005
2015-06-10 22:44:56.185,136.0999999999999,,42165.94787251158,136.0999999999999,99.5,111.90000000000009
2015-06-10 22:59:56.180,134.0999999999999,146.39999999999986,42165.95828912037,134.0999999999999,100.60000000000014,106.60000000000014
2015-06-10 23:14:56.175,138,,42165.96870572917,138,103.10000000000014,113.90000000000009
2015-06-10 23:29:56.170,137.29999999999995,150.29999999999995,42165.979122337965,137.29999999999995,104.20000000000005,109.20000000000005
2015-06-10 23:44:56.165,141.20000000000005,,42165.98953894676,141.20000000000005,106.10000000000014,111.20000000000005
2015-06-10 23:59:56.160,143.0999999999999,146.39999999999986,42165.999955555555,143.0999999999999,107.29999999999995,117.20000000000005
2015-06-11 00:14:56.155,142.5,,42166.01037216435,142.5,104.90000000000009,112.60000000000014
2015-06-11 00:29:56.150,145,152.20000000000005,42166.020788773145,145,112.79999999999995,115.90000000000009
2015-06-11 00:44:56.145,147,,42166.03120538194,147,113.29999999999995,114.60000000000014
2015-06-11 00:59:56.140,146.4000000000001,152.20000000000005,42166.04162199074,146.4000000000001,115.10000000000014,113.90000000000009
2015-06-11 01:14:56.135,148.29999999999995,,42166.05203859954,148.29999999999995,114.60000000000014,117.20000000000005
2015-06-11 01:29:56.130,148.29999999999995,150.29999999999995,42166.06245520833,148.29999999999995,117.60000000000014,116.5
2015-06-11 01:44:56.125,154.20000000000005,,42166.07287181713,154.20000000000005,119.5,116.5
2015-06-11 01:59:56.120,151.5999999999999,158,42166.08328842593,151.5999999999999,121.79999999999995,119.10000000000014
2015-06-11 02:14:56.115,154.20000000000005,,42166.09370503472,154.20000000000005,124.20000000000005,123.90000000000009
2015-06-11 02:29:56.110,157.4000000000001,161.79999999999995,42166.10412164352,157.4000000000001,126.70000000000005,119.90000000000009
2015-06-11 02:44:56.105,156.0999999999999,,42166.11453825232,156.0999999999999,127.29999999999995,122.5
2015-06-11 02:59:56.100,156.70000000000005,163.79999999999995,42166.12495486111,156.70000000000005,126.70000000000005,121.10000000000014
2015-06-11 03:14:56.095,158.70000000000005,,42166.13537146991,158.70000000000005,130.9000000000001,119.10000000000014
2015-06-11 03:29:56.090,162.5,165.70000000000005,42166.145788078706,162.5,131.5,123.90000000000009
2015-06-11 03:44:56.085,159.4000000000001,,42166.1562046875,159.4000000000001,132.79999999999995,123.90000000000009
2015-06-11 03:59:56.080,161.9000000000001,169.5,42166.166621296295,161.9000000000001,134,123.90000000000009
2015-06-11 04:14:56.075,165.20000000000005,,42166.177037905094,165.20000000000005,134.60000000000014,123.90000000000009
2015-06-11 04:29:56.070,165.20000000000005,165.70000000000005,42166.187454513885,165.20000000000005,135.79999999999995,120.5
2015-06-11 04:44:56.065,165.20000000000005,,42166.197871122684,165.20000000000005,138.20000000000005,121.90000000000009
2015-06-11 04:59:56.060,170.29999999999995,173.39999999999986,42166.20828773148,170.29999999999995,141.29999999999995,126.5
2015-06-11 05:14:56.055,172.29999999999995,,42166.21870434028,172.29999999999995,143.70000000000005,123.90000000000009
2015-06-11 05:29:56.050,177.5,181.0999999999999,42166.22912094907,177.5,144.20000000000005,126.5
2015-06-11 05:44:56.045,185.29999999999995,,42166.23953755787,185.29999999999995,149.70000000000005,134.4000000000001
2015-06-11 05:59:56.040,185.9000000000001,186.89999999999986,42166.24995416667,185.9000000000001,147.9000000000001,140.4000000000001
2015-06-11 06:14:56.035,187.79999999999995,,42166.26037077546,187.79999999999995,148.60000000000014,138.4000000000001
2015-06-11 06:29:56.030,188.5,186.89999999999986,42166.27078738426,188.5,149.10000000000014,143.70000000000005
2015-06-11 06:44:56.025,186.5999999999999,,42166.28120399306,186.5999999999999,150.4000000000001,140.4000000000001
2015-06-11 06:59:56.020,185.29999999999995,184.89999999999986,42166.29162060185,185.29999999999995,144.9000000000001,142.4000000000001
2015-06-11 07:14:56.015,184.70000000000005,,42166.30203721065,184.70000000000005,143.70000000000005,145.70000000000005
2015-06-11 07:29:56.010,182.70000000000005,183,42166.312453819446,182.70000000000005,141.9000000000001,145
2015-06-11 07:44:56.005,182,,42166.32287042824,182,141.9000000000001,143
2015-06-11 07:59:56.000,182.70000000000005,183,42166.333287037036,182.70000000000005,139.5,143
2015-06-11 08:14:55.995,182,,42166.343703645834,182,135.79999999999995,145
2015-06-11 08:29:55.990,175.5,179.20000000000005,42166.35412025463,175.5,129.70000000000005,141.70000000000005
2015-06-11 08:44:55.985,169.0999999999999,,42166.364536863424,169.0999999999999,129.10000000000014,137
2015-06-11 08:59:55.980,172.29999999999995,171.5,42166.37495347222,172.29999999999995,129.70000000000005,133.80000000000018
2015-06-11 09:14:55.975,173,,42166.38537008102,173,126.70000000000005,134.4000000000001
2015-06-11 09:29:55.970,174.9000000000001,181.0999999999999,42166.39578668981,174.9000000000001,129.70000000000005,144.30000000000018
2015-06-11 09:44:55.965,170.29999999999995,,42166.40620329861,170.29999999999995,123.70000000000005,143
2015-06-11 09:59:55.960,162.5,165.70000000000005,42166.41661990741,162.5,123.10000000000014,132.4000000000001
2015-06-11 10:14:55.955,160.5999999999999,,42166.4270365162,160.5999999999999,116.40000000000009,135
2015-06-11 10:29:55.950,163.29999999999995,179.20000000000005,42166.437453125,163.29999999999995,121.79999999999995,130.4000000000001
2015-06-11 10:44:55.945,164.5,,42166.4478697338,164.5,118.79999999999995,142.4000000000001
2015-06-11 10:59:55.940,160.5999999999999,169.5,42166.45828634259,160.5999999999999,110.40000000000009,141.70000000000005
2015-06-11 11:14:55.935,155.5,,42166.46870295139,155.5,102.40000000000009,142.4000000000001
2015-06-11 11:29:55.930,145.79999999999995,159.89999999999986,42166.47911956019,145.79999999999995,98.79999999999995,128.5
2015-06-11 11:44:55.925,141.9000000000001,,42166.489536168985,141.9000000000001,92.20000000000005,125.10000000000014
2015-06-11 11:59:55.920,140.5,148.29999999999995,42166.499952777776,140.5,84.20000000000005,128.5
2015-06-11 12:14:55.915,130.79999999999995,,42166.510369386575,130.79999999999995,80,119.90000000000009
