,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP Control-2L_2,2016-06-22,1.0,1.0,0.0,0.9492370147742949,0.050695613862088984,6.737136361614836e-05
LTP Control-2L_2,2016-06-23,1.0,1.0,0.0,0.9411326858514295,0.058759051641836126,0.00010826250673443569
LTP Control-2L_2,2016-06-24,1.0,1.0,0.0,0.9451677627010786,0.05476469347725909,6.754382166232901e-05
LTP Control-2L_2,2016-06-25,1.0,1.0,0.0,0.9522884047391917,0.04767140398378938,4.0191277018905626e-05
LTP Control-2L_2,2016-06-26,1.0,1.0,0.0,0.9351527233684274,0.0647972227705962,5.0053860976397093e-05
LTP Control-2L_2,2016-06-27,1.0,1.0,0.0,0.9510175266076535,0.0489324770279159,4.999636443055559e-05
LTP Control-2L_2,2016-06-28,1.0,1.0,0.0,0.8912592008846265,0.10860151243143973,0.0001392866839336432
LTP Control-2L_2,2016-06-29,1.0,1.0,0.0,0.9516804272426013,0.04829387435213763,2.5698405261330757e-05
LTP Control-2L_2,2016-06-30,1.0,1.0,0.0,0.9417644745757463,0.058199862869222824,3.566255503099895e-05
LTP Control-2L_2,2016-07-01,1.0,1.0,0.0,0.931332964206539,0.0685467731020616,0.0001202626913994249
LTP Control-2L_2,2016-07-02,1.0,1.0,0.0,0.9367487710433642,0.06309566136293847,0.00015556759369738662
LTP Control-2L_2,2016-07-03,1.0,1.0,0.0,0.9702173222685884,0.029767701283141386,1.4976448270206972e-05
LTP Control-2L_2,2016-07-04,1.0,1.0,0.0,0.9567812660535618,0.04319587713577596,2.285681066207365e-05
LTP Control-2L_2,2016-07-05,1.0,1.0,0.0,0.964183658078271,0.03577843439063943,3.790753108959265e-05
LTP Control-2L_2,2016-07-06,1.0,1.0,0.0,0.9132306656280812,0.08670758907487494,6.174529704386689e-05
LTP Control-2L_2,2016-07-07,1.0,1.0,0.0,0.9390048927425,0.06092771020167794,6.739705582227281e-05
