Fecha,DDA,Precipitación,ETo,Riego Control,Riego RDI45,Riego RDI30,Riego BOSCH,Estado Control_1,Estado Control_2,Estado Control_3,Estado RDI45_1,Estado RDI45_2,Estado RDI45_3,Estado RDI30_1,Estado RDI30_2,Estado RDI30_3,Estado BOSCH_1,Estado BOSCH_2,Estado BOSCH_3,Area LTP Control_1_1,Area LTP Control_1_2,Area LTP Control_2_1,Area LTP Control_2_2,Area LTP Control_3_1,Area LTP Control_3_2,Area LTP RDI45_1_1,Area LTP RDI45_1_2,Area LTP RDI45_2_1,Area LTP RDI45_2_2,Area LTP RDI45_3_1,Area LTP RDI45_3_2,Area LTP RDI30_1_1,Area LTP RDI30_1_2,Area LTP RDI30_2_1,Area LTP RDI30_2_2,Area LTP RDI30_3_1,Area LTP RDI30_3_2,Area LTP BOSCH_1_1,Area LTP BOSCH_1_2,Area LTP BOSCH_2_1,Area LTP BOSCH_2_2,Area LTP BOSCH_3_1,Area LTP BOSCH_3_2,Area norm LTP Control_1_1,Area norm LTP Control_1_2,Area norm LTP Control_2_1,Area norm LTP Control_2_2,Area norm LTP Control_3_1,Area norm LTP Control_3_2,Area norm LTP RDI45_1_1,Area norm LTP RDI45_1_2,Area norm LTP RDI45_2_1,Area norm LTP RDI45_2_2,Area norm LTP RDI45_3_1,Area norm LTP RDI45_3_2,Area norm LTP RDI30_1_1,Area norm LTP RDI30_1_2,Area norm LTP RDI30_2_1,Area norm LTP RDI30_2_2,Area norm LTP RDI30_3_1,Area norm LTP RDI30_3_2,Area norm LTP BOSCH_1_1,Area norm LTP BOSCH_1_2,Area norm LTP BOSCH_2_1,Area norm LTP BOSCH_2_2,Area norm LTP BOSCH_3_1,Area norm LTP BOSCH_3_2,Maximo diario LTP Control_1_1,Maximo diario LTP Control_1_2,Maximo diario LTP Control_2_1,Maximo diario LTP Control_2_2,Maximo diario LTP Control_3_1,Maximo diario LTP Control_3_2,Maximo diario LTP RDI45_1_1,Maximo diario LTP RDI45_1_2,Maximo diario LTP RDI45_2_1,Maximo diario LTP RDI45_2_2,Maximo diario LTP RDI45_3_1,Maximo diario LTP RDI45_3_2,Maximo diario LTP RDI30_1_1,Maximo diario LTP RDI30_1_2,Maximo diario LTP RDI30_2_1,Maximo diario LTP RDI30_2_2,Maximo diario LTP RDI30_3_1,Maximo diario LTP RDI30_3_2,Maximo diario LTP BOSCH_1_1,Maximo diario LTP BOSCH_1_2,Maximo diario LTP BOSCH_2_1,Maximo diario LTP BOSCH_2_2,Maximo diario LTP BOSCH_3_1,Maximo diario LTP BOSCH_3_2,Estado Area LTP Control_1_1,Estado Area LTP Control_1_2,Estado Area LTP Control_2_1,Estado Area LTP Control_2_2,Estado Area LTP Control_3_1,Estado Area LTP Control_3_2,Estado Area LTP RDI45_1_1,Estado Area LTP RDI45_1_2,Estado Area LTP RDI45_2_1,Estado Area LTP RDI45_2_2,Estado Area LTP RDI45_3_1,Estado Area LTP RDI45_3_2,Estado Area LTP RDI30_1_1,Estado Area LTP RDI30_1_2,Estado Area LTP RDI30_2_1,Estado Area LTP RDI30_2_2,Estado Area LTP RDI30_3_1,Estado Area LTP RDI30_3_2,Estado Area LTP BOSCH_1_1,Estado Area LTP BOSCH_1_2,Estado Area LTP BOSCH_2_1,Estado Area LTP BOSCH_2_2,Estado Area LTP BOSCH_3_1,Estado Area LTP BOSCH_3_2,Estado Area norm LTP Control_1_1,Estado Area norm LTP Control_1_2,Estado Area norm LTP Control_2_1,Estado Area norm LTP Control_2_2,Estado Area norm LTP Control_3_1,Estado Area norm LTP Control_3_2,Estado Area norm LTP RDI45_1_1,Estado Area norm LTP RDI45_1_2,Estado Area norm LTP RDI45_2_1,Estado Area norm LTP RDI45_2_2,Estado Area norm LTP RDI45_3_1,Estado Area norm LTP RDI45_3_2,Estado Area norm LTP RDI30_1_1,Estado Area norm LTP RDI30_1_2,Estado Area norm LTP RDI30_2_1,Estado Area norm LTP RDI30_2_2,Estado Area norm LTP RDI30_3_1,Estado Area norm LTP RDI30_3_2,Estado Area norm LTP BOSCH_1_1,Estado Area norm LTP BOSCH_1_2,Estado Area norm LTP BOSCH_2_1,Estado Area norm LTP BOSCH_2_2,Estado Area norm LTP BOSCH_3_1,Estado Area norm LTP BOSCH_3_2,Estado Maximo diario LTP Control_1_1,Estado Maximo diario LTP Control_1_2,Estado Maximo diario LTP Control_2_1,Estado Maximo diario LTP Control_2_2,Estado Maximo diario LTP Control_3_1,Estado Maximo diario LTP Control_3_2,Estado Maximo diario LTP RDI45_1_1,Estado Maximo diario LTP RDI45_1_2,Estado Maximo diario LTP RDI45_2_1,Estado Maximo diario LTP RDI45_2_2,Estado Maximo diario LTP RDI45_3_1,Estado Maximo diario LTP RDI45_3_2,Estado Maximo diario LTP RDI30_1_1,Estado Maximo diario LTP RDI30_1_2,Estado Maximo diario LTP RDI30_2_1,Estado Maximo diario LTP RDI30_2_2,Estado Maximo diario LTP RDI30_3_1,Estado Maximo diario LTP RDI30_3_2,Estado Maximo diario LTP BOSCH_1_1,Estado Maximo diario LTP BOSCH_1_2,Estado Maximo diario LTP BOSCH_2_1,Estado Maximo diario LTP BOSCH_2_2,Estado Maximo diario LTP BOSCH_3_1,Estado Maximo diario LTP BOSCH_3_2
2019-08-29,241,0.0,15.87,16.39,17.56,16.03,8.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,17.797138888888888,28.824395833333334,27.97384583333334,14.21,12.428131944444445,3.7245625000000047,20.98564583333333,2.6669513888888883,21.202611111111118,-13.074247222222198,16.96757638888889,17.194222222222223,2.181795833333325,6.549493055555558,45.37873611111111,25.825320833333336,40.27609722222223,14.019747222222222,29.556923611111117,1.0918194444444538,-14.583006944444435,-1.8033124999999899,1.2666111111111178,-7.0219166666666695,0.31224146266340724,0.3832012208632456,0.3152337822102021,0.24820960698689953,0.33908468690506505,0.17510872120357335,0.291872681965693,0.3397390304317055,0.3380518353174604,-1.6736107555327928,0.19294930961460222,0.3003357593401262,0.04832113379990534,0.14391327302912676,0.5319898723459685,0.3262750256889697,0.47417114695340506,0.4496102630434937,0.3388389729578255,0.045797795488441845,-1.1014355698220866,-0.08474212875939802,0.03896545595001284,-0.3178776218500076,56.998000000000005,75.22,88.74000000000001,57.25000000000001,36.652,21.269999999999996,71.9,7.85,62.72,7.812000000000012,87.938,57.25,45.15199999999999,45.51,85.3,79.15200000000002,84.94000000000001,31.182000000000002,87.22999999999999,23.840000000000003,13.240000000000009,21.28,32.50600000000001,22.090000000000003,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-08-30,242,0.0,15.97,16.39,17.56,16.03,8.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,21.4835625,34.39153472222222,33.37986388888889,16.606323611111108,15.65582638888889,8.030236111111115,20.26611944444445,3.174534722222221,17.488156944444448,-4.499911111111089,23.862919444444447,24.037570833333334,39.38039305555556,30.105286111111106,-22.924701388888877,-1.2986013888888834,-17.733027777777778,-6.136873611111106,34.286236111111116,7.756715277777772,-2.095680555555532,3.9753402777777893,14.596423611111113,13.226090277777786,0.35323187273923057,0.416009855113369,0.3723685759899254,0.3007847058705146,0.4096239243560672,0.36123419303243876,0.3258218560200072,0.39781136869952655,0.280169127594432,-0.33141192451841794,0.2695156928444144,0.38565010160971175,0.5143326418456697,0.4527791564312093,-1.0103438249840846,-0.03881288148989432,-1.4876701155853838,-0.741347379936108,0.3609077485380117,0.28921384331759037,-0.0920045901991189,0.14503248003567273,0.3182406054836069,0.358333521478672,60.81999999999999,82.67,89.642,55.209999999999994,38.220000000000006,22.230000000000004,62.2,7.979999999999999,62.42,13.578000000000031,88.53999999999999,62.33,76.56600000000002,66.49,22.689999999999998,33.457999999999984,11.920000000000002,8.278000000000006,95.0,26.819999999999993,22.77800000000002,27.409999999999997,45.866,36.91000000000001,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-08-31,243,0.0,15.77,16.39,17.56,16.03,8.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,18.494541666666663,34.61963194444445,27.60813055555555,13.818593055555557,11.679090277777775,5.087833333333329,17.02224166666667,1.9182986111111102,12.697836111111112,-7.164130555555573,18.702240972222224,19.970211111111105,22.56493055555555,22.0559,-6.8876319444444505,6.926625000000001,2.0165277777777817,6.287126388888893,29.18888194444444,7.060076388888888,-6.172118055555586,-0.17347916666666663,6.536201388888891,-0.10301388888888141,0.30803700310903837,0.42152236630274503,0.3199162269757764,0.2443433365554259,0.34482108880359535,0.25579855873973506,0.28450062954049116,0.28251820487645213,0.24745364054860486,-0.5477164033299374,0.23417611154239987,0.32491964321224664,0.4312868989976213,0.42302926847980366,-0.22376971879286714,0.13029768623024834,0.05490138246059846,0.186894363522262,0.3114809726223929,0.19954992619810305,-0.27286109883092774,-0.007171524045748931,0.1796943253117306,-0.0047682785080948595,60.04,82.13,86.298,56.554,33.87,19.889999999999993,59.83200000000001,6.790000000000001,51.31400000000001,13.079999999999984,79.864,61.462,52.32000000000001,52.138,30.78,53.16,36.730000000000004,33.64,93.71000000000001,35.38000000000001,22.620000000000005,24.189999999999998,36.37400000000001,21.604000000000013,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-01,244,0.0,17.55,16.39,17.56,16.03,8.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,17.56031944444444,34.00391666666666,26.028305555555555,13.902937500000002,8.139798611111111,3.0638298611111168,13.383208333333332,1.1502430555555563,9.355048611111116,-5.261940277777796,15.684824999999998,16.72927361111111,13.995170833333333,15.165808333333338,4.46693888888889,14.090659722222227,12.647250000000007,9.020697222222218,28.091215277777778,6.794041666666672,-5.581368055555544,-1.369166666666672,6.799062500000005,0.7696458333333283,0.2893349938121077,0.42818541650926367,0.3296808810076702,0.29269342105263163,0.2767697589633155,0.18172181857124062,0.23222641564000232,0.1780562005503957,0.21755927002583988,-0.2154061027418453,0.23415778394840558,0.30414649136628447,0.34581593361337615,0.3454468665057021,0.09327498201897874,0.1967419676378418,0.2185081202487907,0.2699837550048551,0.33884028849968373,0.16817767381223508,-0.23760613263327124,-0.04220352218317834,0.19380487144404548,0.02249505563024868,60.69199999999999,79.41399999999999,78.94999999999999,47.5,29.410000000000004,16.86,57.629999999999995,6.460000000000001,43.0,24.427999999999997,66.984,55.004000000000005,40.47,43.90200000000001,47.889999999999986,71.61999999999999,57.88,33.412,82.904,40.397999999999996,23.49000000000001,32.44200000000001,35.08200000000001,34.214,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-02,245,0.0,17.88,16.39,17.56,16.03,8.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,21.142993055555564,34.66409722222222,30.62499861111111,16.820597222222222,9.436965277777773,6.607090277777779,16.221930555555552,16.628986111111114,7.9592527777777775,-49.150623611111115,20.220521527777777,22.556291666666674,-1.0952819444444373,0.07874166666666582,65.88754027777777,41.78714861111112,29.65777777777778,22.00657916666667,28.289388888888883,-8.56755902777779,-4.574986111111116,1.7694687500000015,-9.088628472222226,4.401673611111121,0.3203386723971328,0.43103826438973153,0.3221310467141171,0.28095201640591655,0.2945369936884449,0.2972150372369671,0.2810939274918654,0.3972524154589373,0.24295643399810068,-1.1652037269714839,0.24628537097485786,0.3403695739650924,-0.027304231551190036,0.002042161592060424,0.60992298407585,0.43848004838521637,0.289146707397658,0.5828630990217892,0.3324486907289454,-0.22439913640067552,-0.20270208733323514,0.05227381831610049,-0.27990848389966816,0.12122483093117932,66.00200000000001,80.42000000000002,95.07,59.86999999999999,32.04,22.230000000000004,57.709999999999994,41.86,32.76,42.18199999999999,82.10199999999999,66.27000000000001,40.114000000000004,38.558,108.026,95.3,102.57,37.75599999999999,85.09400000000001,38.17999999999999,22.569999999999993,33.849999999999994,32.47,36.31,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-03,246,0.0,18.02,14.06,17.14,16.03,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,21.758159722222228,35.089937500000005,30.417334722222225,16.9610875,8.28158333333333,4.293631944444449,15.828534722222223,5.591708333333333,7.248622222222227,23.45714027777778,18.28755555555555,21.31491805555556,38.51005555555557,31.29640416666667,-36.33384722222223,-10.590051388888895,3.446590277777773,-12.256191666666659,23.358090277777777,7.688840277777771,-5.1702152777778,-16.462812500000013,2.7170486111111103,-0.526076388888896,0.3330500493222444,0.47871674624829474,0.3179667446031049,0.2758797576447626,0.31633244206773614,0.2432652659741898,0.24176775198139946,0.1583156379765949,0.24053033654838823,0.40352899153238914,0.23545198346279836,0.34033080082317674,0.5093922692533805,0.45089186236373247,-2.0917586195867717,-0.25615721031611666,0.11884794061302664,-1.909064122533747,0.29732803306743605,0.23075751133786834,-0.23664478569103822,-1.3354001054510065,0.25901321364262264,-0.02869090253538918,65.33,73.3,95.662,61.48,26.179999999999993,17.65,65.47,35.32000000000001,30.136,58.129999999999995,77.67,62.63,75.6,69.41,17.370000000000005,41.342,29.0,6.420000000000002,78.56,33.31999999999999,21.847999999999985,12.328000000000003,10.489999999999995,18.336,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-04,247,0.0,14.52,14.06,17.14,16.03,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,14.4110625,25.289673611111112,21.12370138888889,9.924391666666668,2.3225902777777776,0.6900902777777773,7.920479166666663,6.511991666666663,4.7222847222222235,14.235602777777778,12.172348611111111,15.08766527777778,20.194965277777783,17.66570416666667,-5.83074861111109,6.100479166666645,-2.089062499999997,3.018377777777779,13.37252777777778,8.028534722222219,-4.186708333333343,-12.245805555555563,1.4648194444444442,-3.7865625000000023,0.24421390442297916,0.3854310606137579,0.23863196327258118,0.18043036264029286,0.10668765630582355,0.04375968787430422,0.13597389127324744,0.23273737193233252,0.15538942817447263,0.27049484642733485,0.18496199074777558,0.25242028504613834,0.42977155304911224,0.39102448463116274,-0.17291662547779021,0.17764936420112543,-0.18102794627382982,0.11418543458340692,0.1880118069029297,0.244996482216119,-0.3141287765106049,-2.2510671977124206,0.16167985038018143,-0.13916069459757446,59.01,65.614,88.52000000000001,55.004000000000005,21.76999999999999,15.769999999999996,58.25,27.979999999999997,30.39,52.628,65.81,59.772000000000006,46.989999999999995,45.178000000000004,33.72000000000003,34.33999999999999,11.540000000000006,26.434000000000005,71.126,32.769999999999996,13.328000000000003,5.439999999999998,9.060000000000002,27.210000000000008,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-05,248,0.0,16.39,14.06,17.14,12.87,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,19.882430555555555,32.806256944444435,24.872333333333337,12.381152777777777,6.129354166666673,1.168368055555554,10.137972222222224,5.5446541666666675,5.34847222222222,19.004306944444448,12.749679166666665,15.842500000000001,-5.639370833333331,-1.4979944444444513,50.332081944444425,29.706663888888883,8.751312499999983,17.426515277777774,15.23586111111111,8.874375,-3.576513888888911,-12.485,0.7139930555555551,-8.549437499999996,0.34333328536618124,0.4830558786766269,0.30839842942756773,0.2627579112431616,0.24085799145970893,0.08164696405000377,0.19484859162449014,0.229516274801998,0.21902015652015644,0.3361214528554023,0.233947652513242,0.299990532096194,-0.16341265816671494,-0.037577625036234484,0.521327470267483,0.3539035488311757,0.24756188118811837,0.44708592738923947,0.27501554352186125,0.2907724442988205,-0.20117639154510703,-0.7314001171646153,0.06536003804060374,-0.25548163698302645,57.91,67.91399999999999,80.65,47.120000000000005,25.448,14.310000000000002,52.03000000000001,24.158,24.42,56.540000000000006,54.498000000000005,52.809999999999995,34.50999999999999,39.864,96.546,83.93999999999998,35.349999999999994,38.977999999999994,55.39999999999999,30.519999999999996,17.77799999999999,17.07000000000002,10.924,33.464,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
2019-09-06,249,0.0,15.51,14.06,17.14,12.87,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,22.925375,26.960993055555555,37.432313888888885,16.15481944444445,5.50416666666667,2.2203958333333276,13.693083333333337,10.640013888888891,6.721368055555555,11.033819444444443,16.90216319444444,19.326444444444448,40.40700972222221,28.01273888888889,-27.99715416666666,-7.716673611111119,-2.0076111111111175,-11.258729166666669,18.805284722222222,14.944784722222224,-6.524229166666686,-11.48703472222222,2.7886736111111077,-6.337020833333327,0.3597265808881217,0.45317163168648195,0.3687549393053776,0.18359835713654335,0.20593260500848054,0.13903543101648896,0.21697168964242336,0.2808873782705621,0.15352599487335666,0.13487457760175584,0.25875938754507716,0.30952025055164073,0.4731278361929443,0.4036068767669782,-1.0714563400943997,-0.20930545760852548,-0.10300724018014971,-1.7842676967776014,0.26999690914891916,0.36370855980097894,-0.3399806756991499,-0.7174912381150672,0.2631817300029359,-0.22329178412027229,63.730000000000004,59.49399999999999,101.51,87.99,26.72800000000001,15.969999999999992,63.11,37.879999999999995,43.78,81.808,65.32000000000001,62.44,85.404,69.406,26.129999999999995,36.86800000000001,19.489999999999995,6.310000000000002,69.65,41.089999999999996,19.189999999999998,16.00999999999999,10.595999999999997,28.379999999999995,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0
2019-09-07,250,0.0,15.28,14.06,17.14,12.87,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,16.329868055555554,17.589951388888892,34.236823611111106,8.802006944444443,12.961743055555559,4.120986111111108,13.715361111111111,-2.1300972222222256,6.118347222222223,28.130984722222223,15.758448611111112,5.671644444444446,19.051881944444446,18.897416666666672,-28.41355416666667,-9.315431944444441,-5.445937499999999,-15.14894861111111,13.891972222222222,4.5425763888888895,5.733569444444441,-7.0450277777777615,-0.8124374999999944,-19.306618055555575,0.2835046537422839,0.3549939735396346,0.3375147736657969,0.17868467203500696,0.38393788671669304,0.2240884236602017,0.24855674358664576,-0.09875276876320008,0.2224853535353536,0.40309200324156336,0.2672282281009177,0.16814836775702477,0.35203033895869273,0.35117476894868566,-1.0549325821143043,-0.2665512173642108,-0.21968283582089546,-17.21471433080789,0.2605884866295671,0.15794771866790297,0.1726770703663548,-0.2674446806536238,-0.09381495381062287,-1.211661733121349,57.60000000000001,49.55,101.438,49.26,33.760000000000005,18.389999999999993,55.17999999999999,21.57,27.499999999999996,69.788,58.96999999999999,33.730000000000004,54.11999999999999,53.812,26.933999999999997,34.94800000000001,24.790000000000006,0.8800000000000097,53.31,28.759999999999998,33.20399999999998,26.342000000000013,8.660000000000004,15.933999999999997,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0
2019-09-08,251,0.0,12.54,14.06,17.14,12.87,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,19.482409722222226,21.10833333333334,25.710583333333332,12.006999999999998,10.979152777777784,3.7049236111111057,7.097951388888887,7.618770833333333,4.622583333333331,16.213,13.65232361111111,13.393966666666667,25.678263888888893,19.54766388888889,-14.707104166666653,-0.1523180555555541,-8.102493055555556,-7.479690277777777,13.52132638888889,10.820902777777775,0.15070138888890483,-5.392673611111093,0.021194444444439853,-12.760243055555563,0.31745819980808576,0.4127558336592362,0.27068900774181776,0.24134673366834167,0.3017908954859204,0.19428021033618803,0.1501894072976912,0.25704355038236615,0.18806278817466768,0.2572675341161536,0.24910271888317173,0.2769751988640281,0.43134997293614813,0.3845542943202882,-0.5389191706363738,-0.007329326126241658,-1.3779750094482215,-0.9547728207528433,0.2650408967557019,0.2561766756102693,0.005614805845339225,-0.2869969989947363,0.003049560351717966,-0.6468743311140406,61.370000000000005,51.14000000000001,94.982,49.75,36.379999999999995,19.07,47.260000000000005,29.64,24.58,63.019999999999996,54.806,48.35799999999999,59.52999999999999,50.832,27.29000000000002,20.781999999999996,5.88000000000001,7.834000000000003,51.016,42.24,26.840000000000003,18.789999999999992,6.949999999999996,19.726,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0
2019-09-09,252,0.0,17.44,14.06,17.14,12.87,9.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,19.967826388888895,19.549263888888888,26.188266666666667,11.923465277777776,12.329069444444443,3.0764652777777783,8.359652777777779,4.880527777777779,4.420381944444447,15.799569444444444,9.656375,10.22486111111111,-1.2114166666666648,2.941995833333337,24.655187499999982,12.759606944444442,0.1274444444444356,7.127102777777772,12.4789375,10.661062499999993,14.761187500000005,1.0180277777777889,22.354204861111114,-20.443416666666664,0.37295155750632975,0.4077010195805817,0.289462669849972,0.2261658815966953,0.3268576204783786,0.16629542042042045,0.1633701930384557,0.18190561974572414,0.19260923505204564,0.248069860958462,0.1671867966342325,0.22007880135839672,-0.027507190432939716,0.06119468827134822,0.3321458642058465,0.1766818098596533,0.004508116181267619,0.2830461786250108,0.24318777526600927,0.279597757671125,0.292277591873911,0.026069853464219948,0.47657452908180425,-0.8368160731341249,53.54,47.94999999999999,90.47200000000001,52.72,37.720000000000006,18.5,51.17,26.830000000000002,22.95,63.69,57.757999999999996,46.459999999999994,44.03999999999999,48.076,74.22999999999999,72.218,28.269999999999996,25.18,51.31400000000001,38.12999999999999,50.50400000000002,39.05,46.906000000000006,24.429999999999993,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0
