Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg
2019-09-17 10:30,26.86,48.56,786.6,1555,458.1,1.819
2019-09-17 11:00,26.58,48.46,289.4,573.8,139.5,1.793
2019-09-17 11:30,26.1,53.44,571.8,1069,193.5,1.577
2019-09-17 12:00,26.68,48.71,412.3,809,227.2,1.795
2019-09-17 12:30,27.75,45.05,978,1938,629.3,2.05
2019-09-17 13:00,28.61,40.78,778.9,1568,502,2.32
2019-09-17 13:30,29.55,37.44,876,1768,568.7,2.589
2019-09-17 14:00,29.84,38.89,809,1647,533.3,2.569
2019-09-17 14:30,30.25,39.03,745.1,1524,488.5,2.624
2019-09-17 15:00,30.47,39,679.2,1391,434.6,2.66
2019-09-17 15:30,30.73,38.76,596.7,1222,373.2,2.71
2019-09-17 16:00,30.64,39.11,497.6,1019,291.3,2.68
2019-09-17 16:30,30.67,38.79,396.2,811,212.5,2.699
2019-09-17 17:00,30.55,38.96,287.5,587,128.5,2.673
2019-09-17 17:30,29.53,41.8,180.1,364.4,48.89,2.404
2019-09-17 18:00,27.41,54.87,83.9,167.9,-11.15,1.654
2019-09-17 18:30,25.66,60.87,20.01,40.53,-50.19,1.29
2019-09-17 19:00,24.39,66.74,1.082,1.541,-61.7,1.017
2019-09-17 19:30,23.37,71.7,0.159,0.31,-61.38,0.813
2019-09-17 20:00,22.63,75.6,0.154,0.3,-60.19,0.67
2019-09-17 20:30,22.12,78.06,0.122,0.296,-60.25,0.584
2019-09-17 21:00,21.6,80.3,0.1,0.273,-60.26,0.508
2019-09-17 21:30,21.19,82.3,0.051,0.236,-62.67,0.445
2019-09-17 22:00,20.82,83.9,0.073,0.252,-60.39,0.396
2019-09-17 22:30,20.39,85,0.053,0.223,-58.4,0.36
2019-09-17 23:00,20.03,84.7,0.039,0.207,-53.87,0.358
2019-09-17 23:30,19.77,83.7,0.018,0.153,-53.27,0.375
2019-09-18 0:00,19.59,83.5,0.003,0.072,-52.02,0.377
2019-09-18 0:30,19.35,84.3,0.001,0.056,-51.62,0.353
2019-09-18 1:00,19.12,85.2,0.003,0.055,-48.4,0.327
2019-09-18 1:30,19.39,84.5,0.011,0.098,-41.62,0.349
2019-09-18 2:00,19.47,83.8,0.011,0.104,-42.42,0.365
2019-09-18 2:30,19.45,83.4,0.004,0.091,-39.98,0.375
2019-09-18 3:00,19.24,83.2,0.006,0.097,-43.39,0.375
2019-09-18 3:30,19.03,83.3,0.014,0.15,-46.08,0.367
2019-09-18 4:00,18.5,84.1,0.01,0.144,-48.98,0.34
2019-09-18 4:30,18.06,85.8,0.002,0.083,-46.59,0.294
2019-09-18 5:00,17.75,86.7,0,0.021,-50.73,0.27
2019-09-18 5:30,17.35,87.5,0,0.021,-51.24,0.248
2019-09-18 6:00,17.03,87.6,0.494,0.692,-50.9,0.241
2019-09-18 6:30,17.03,87.8,12.69,24.76,-43.98,0.237
2019-09-18 7:00,17.62,88,70.43,118,-28.01,0.242
2019-09-18 7:30,18.91,87.4,162,276.1,-0.374,0.277
2019-09-18 8:00,20.1,81.8,275.5,503.7,68.34,0.43
2019-09-18 8:30,21.22,76.48,376.2,712.4,155,0.593
2019-09-18 9:00,21.88,74.74,488.8,940,239.7,0.663
2019-09-18 9:30,22.86,70.03,487.3,954,259.4,0.835
2019-09-18 10:00,23.48,66.5,686.1,1298,406.4,0.97
2019-09-18 10:30,24.23,63.31,636.8,1241,381.8,1.111
2019-09-18 11:00,24.4,62.74,643.7,1279,380.2,1.139
2019-09-18 11:30,25.39,59.37,821,1620,515.7,1.318
2019-09-18 12:00,25.5,58.24,777.8,1561,489.6,1.363
2019-09-18 12:30,26.44,54.82,894,1767,577.4,1.558
2019-09-18 13:00,27,53.02,809,1606,515.6,1.675
2019-09-18 13:30,27.49,49.08,774.2,1556,496.5,1.869
2019-09-18 14:00,27.96,44.13,759.9,1527,489.8,2.107
2019-09-18 14:30,28.37,40.97,666.1,1342,415.6,2.279
2019-09-18 15:00,28.49,41.53,585.6,1186,363,2.276
2019-09-18 15:30,28.18,44.41,575.9,1163,342,2.125
2019-09-18 16:00,28.66,40.19,521.3,1061,303.6,2.35
2019-09-18 16:30,28.23,39.27,422,856,220.8,2.326
2019-09-18 17:00,27.45,40.34,232.2,476.1,78.96,2.185
2019-09-18 17:30,27.28,38.65,227,446.4,65.36,2.224
2019-09-18 18:00,25.92,42.74,96.6,189.6,-25.62,1.916
2019-09-18 18:30,24.13,53.01,19.49,39.89,-68.31,1.417
2019-09-18 19:00,22.49,62.55,0.854,1.28,-80,1.021
2019-09-18 19:30,21.45,67.72,0.132,0.296,-79.22,0.826
2019-09-18 20:00,20.66,72.45,0.054,0.231,-77.8,0.671
2019-09-18 20:30,19.97,75.45,0.059,0.245,-77.2,0.573
2019-09-18 21:00,19.57,76.28,0.045,0.219,-77.28,0.54
2019-09-18 21:30,19.08,78.11,0.025,0.17,-75.35,0.483
2019-09-18 22:00,18.59,79.73,0.023,0.157,-70.81,0.434
2019-09-18 22:30,18.3,81.2,0.028,0.168,-68.07,0.396
2019-09-18 23:00,17.95,82.4,0.008,0.103,-66.25,0.363
2019-09-18 23:30,17.51,83.8,0.008,0.097,-62.52,0.323
2019-09-19 0:00,17.44,84.3,0.005,0.069,-55.34,0.313
2019-09-19 0:30,17.68,83.7,0.003,0.055,-54.38,0.33
2019-09-19 1:00,17.71,83.7,0.002,0.043,-54.17,0.33
2019-09-19 1:30,17.63,84.3,0.006,0.076,-54.86,0.316
2019-09-19 2:00,17.56,85.2,0.008,0.067,-55.7,0.297
2019-09-19 2:30,17.19,85.6,0.014,0.107,-53.56,0.283
2019-09-19 3:00,16.96,86.4,0.002,0.056,-55.4,0.263
2019-09-19 3:30,16.87,86.5,0.005,0.063,-54.72,0.26
2019-09-19 4:00,16.4,86.8,0.002,0.041,-54.41,0.247
2019-09-19 4:30,16.37,87.4,0.001,0.032,-54.8,0.234
2019-09-19 5:00,16.24,87.9,0,0.021,-53.7,0.224
2019-09-19 5:30,16.16,87.9,0.001,0.019,-53.06,0.222
2019-09-19 6:00,15.24,88.5,0.515,0.618,-53.43,0.199
2019-09-19 6:30,15.1,89.2,13.37,21.49,-28.31,0.186
2019-09-19 7:00,15.65,89.5,61.37,96.7,9.89,0.186
2019-09-19 7:30,16.6,88.4,97.9,165.3,43.42,0.219
2019-09-19 8:00,17.92,84.2,210.4,380.4,85.6,0.326
2019-09-19 8:30,19.76,77.13,429,798.1,179.1,0.529
2019-09-19 9:00,21.31,72.58,507.6,976,241.5,0.695
2019-09-19 9:30,21.95,68.77,592.1,1149,306.9,0.823
2019-09-19 10:00,22.56,65.1,681,1331,379.4,0.955
2019-09-19 10:30,23.4,61.34,751.2,1479,439.4,1.113
2019-09-19 11:00,23.84,58.97,790.4,1566,469,1.213
2019-09-19 11:30,25.02,55,873,1734,526.8,1.428
2019-09-19 12:00,25.88,51.25,876,1749,544.5,1.628
2019-09-19 12:30,27.08,42.45,897,1796,573.2,2.063
2019-09-19 13:00,27.55,37.4,886,1776,566.8,2.305
2019-09-19 13:30,28.32,34.02,852,1716,549.9,2.54
2019-09-19 14:00,28.81,32.95,822,1665,534.3,2.657
2019-09-19 14:30,29.03,32.17,758.2,1544,490.4,2.722
2019-09-19 15:00,29.15,34.02,687.1,1404,433.1,2.665
2019-09-19 15:30,29.11,35.61,547.1,1123,331.8,2.595
2019-09-19 16:00,29.26,35.12,475.9,971,268.2,2.639
2019-09-19 16:30,28.95,37.49,398.8,810,205.9,2.496
2019-09-19 17:00,28.22,39.62,258.9,526,102.9,2.312
2019-09-19 17:30,27.46,41.91,143.6,296.2,22.39,2.129
2019-09-19 18:00,26.29,44.08,59.03,122.2,-33.31,1.913
2019-09-19 18:30,25.09,46.03,16.67,31.64,-59.26,1.719
2019-09-19 19:00,23.91,50.89,0.518,0.773,-69.53,1.459
2019-09-19 19:30,22.86,57.99,0.27,0.32,-65.49,1.171
2019-09-19 20:00,22.05,62.12,0.261,0.32,-63.22,1.005
2019-09-19 20:30,21.33,65.99,0.226,0.318,-61.37,0.863
2019-09-19 21:00,20.72,69.01,0.171,0.3,-60.71,0.757
2019-09-19 21:30,20.45,70.21,0.109,0.273,-51.53,0.716
2019-09-19 22:00,20.15,72.25,0.069,0.242,-56.28,0.655
2019-09-19 22:30,19.66,74.99,0.042,0.186,-49.75,0.572
2019-09-19 23:00,19.33,77.25,0.026,0.15,-49.8,0.51
2019-09-19 23:30,19.19,78.66,0.028,0.149,-46.05,0.474
2019-09-20 0:00,18.91,80.8,0.022,0.115,-52.46,0.42
2019-09-20 0:30,18.68,82.3,0.016,0.108,-51.71,0.381
2019-09-20 1:00,18.73,82.5,0.019,0.11,-51.59,0.378
2019-09-20 1:30,18.53,83.3,0.02,0.113,-54.72,0.356
2019-09-20 2:00,18.27,84.1,0.011,0.082,-50.49,0.334
2019-09-20 2:30,18.57,82.8,0.02,0.111,-46.05,0.369
2019-09-20 3:00,17.93,82.8,0.01,0.099,-45.92,0.354
2019-09-20 3:30,17.33,84.6,0.009,0.091,-42.39,0.305
2019-09-20 4:00,17.22,84.8,0.017,0.124,-37.01,0.299
2019-09-20 4:30,17.07,84.5,0.014,0.133,-34.79,0.301
2019-09-20 5:00,17.17,83.8,0.029,0.14,-36.8,0.318
2019-09-20 5:30,17.2,83.7,0.014,0.112,-30.8,0.319
2019-09-20 6:00,17.3,83.8,0.158,0.302,-28.22,0.32
2019-09-20 6:30,17.15,83.3,6.436,12.23,-26.73,0.327
2019-09-20 7:00,17.36,83.3,42.31,81.4,-7.692,0.331
2019-09-20 7:30,17.94,81.5,90.8,174.1,15.02,0.38
2019-09-20 8:00,18.53,79.07,144.6,281.6,47.66,0.447
2019-09-20 8:30,19.62,74.36,216,423,87.4,0.586
2019-09-20 9:00,20.95,70.09,274.1,533.9,123.6,0.742
2019-09-20 9:30,21.77,68.33,328.1,641.3,161.3,0.826
2019-09-20 10:00,22.46,65.95,355.3,697.1,178.6,0.926
2019-09-20 10:30,23.01,64.96,376.3,741.1,193.2,0.985
2019-09-20 11:00,23.7,62.07,451.3,891,242.4,1.112
2019-09-20 11:30,24.05,58.34,425.6,835,222.4,1.247
2019-09-20 12:00,24.59,56.54,399.3,785.4,205.4,1.343
2019-09-20 12:30,25.23,53.59,546.6,1076,312.3,1.491
2019-09-20 13:00,25.12,53.5,345.9,678.3,175.3,1.483
2019-09-20 13:30,24.98,55.86,310.9,608.6,152,1.397
2019-09-20 14:00,24.92,57.02,454.8,897,248.9,1.354
2019-09-20 14:30,25.13,56.12,358.5,713.2,191.6,1.4
2019-09-20 15:00,25,58.07,387.8,775.6,216.7,1.328
2019-09-20 15:30,24.98,60.06,292.6,595,163.3,1.263
2019-09-20 16:00,24.86,60.9,239.7,467.8,131.4,1.229
2019-09-20 16:30,25,60.31,258.9,514.4,135.8,1.257
2019-09-20 17:00,24.58,61.76,93.8,205.2,22.49,1.181
2019-09-20 17:30,24.22,61.59,67.4,137.7,3.722,1.161
2019-09-20 18:00,23.95,61.3,31.48,62.03,-15.81,1.151
2019-09-20 18:30,23.51,63.23,5.962,9.91,-29.1,1.065
2019-09-20 19:00,22.93,66.17,0.406,0.456,-41.73,0.947
2019-09-20 19:30,22.41,67.13,0.23,0.31,-35.71,0.891
2019-09-20 20:00,22.36,66.59,0.233,0.318,-22.11,0.902
2019-09-20 20:30,22.2,65.53,0.24,0.316,-22.01,0.923
2019-09-20 21:00,20.93,76.4,0.226,0.313,-26.26,0.585
2019-09-20 21:30,20.42,79.8,0.192,0.297,-37.05,0.485
2019-09-20 22:00,19.92,81.6,0.171,0.288,-49.74,0.427
2019-09-20 22:30,19.5,82.4,0.16,0.281,-52.08,0.398
2019-09-20 23:00,18.95,84.3,0.149,0.266,-46.31,0.344
2019-09-20 23:30,18.83,85.3,0.107,0.214,-13.3,0.32
2019-09-21 0:00,19,84.9,0.114,0.242,-14.81,0.332
2019-09-21 0:30,19.16,84,0.132,0.254,-23.75,0.355
2019-09-21 1:00,19.27,83.6,0.156,0.266,-22.95,0.367
2019-09-21 1:30,19.33,83,0.109,0.226,-11.88,0.382
2019-09-21 2:00,19.57,81.8,0.122,0.239,-8.66,0.414
2019-09-21 2:30,19.7,81.1,0.109,0.22,-11.53,0.433
2019-09-21 3:00,19.74,80.4,0.135,0.257,-18.02,0.451
2019-09-21 3:30,19.59,80.8,0.172,0.272,-32.27,0.438
2019-09-21 4:00,19.18,82.4,0.184,0.276,-31.73,0.392
2019-09-21 4:30,18.94,83.3,0.161,0.253,-27.61,0.366
2019-09-21 5:00,19.04,83.2,0.151,0.262,-14.11,0.369
2019-09-21 5:30,19.15,82.3,0.155,0.265,-21.02,0.393
2019-09-21 6:00,19.05,82.3,0.271,0.39,-33.41,0.389
2019-09-21 6:30,18.57,83.6,9.79,17.57,-33.08,0.35
2019-09-21 7:00,18.58,84.6,37.68,70.27,-3.363,0.328
2019-09-21 7:30,19.13,83.6,89.3,175.2,23.83,0.362
2019-09-21 8:00,19.99,79.64,139.3,271.9,49.11,0.476
2019-09-21 8:30,20.4,76.51,145.8,291.9,56.91,0.563
2019-09-21 9:00,20.68,75.29,255.7,519.4,116.1,0.603
2019-09-21 9:30,21.51,70.78,501.2,993,279.1,0.75
2019-09-21 10:00,22.48,65.4,586.8,1168,336.9,0.943
2019-09-21 10:30,22.41,61.7,357.2,718.1,196.2,1.038
2019-09-21 11:00,22.85,61.43,443.5,901,251.4,1.074
2019-09-21 11:30,23.35,57.72,571.9,1160,344.9,1.213
2019-09-21 12:00,23.73,54.51,459.3,921,269.5,1.336
2019-09-21 12:30,23.81,53.75,392.8,790.9,222.4,1.364
2019-09-21 13:00,24.28,52.46,434.5,874,250.7,1.442
2019-09-21 13:30,24.63,52.2,510.1,1034,310.9,1.481
2019-09-21 14:00,24.29,54.52,257.7,518.5,127,1.381
2019-09-21 14:30,24.52,55.34,335.2,678.5,181,1.374
2019-09-21 15:00,24.59,57.1,336.5,690.8,188.7,1.326
2019-09-21 15:30,24.09,61.34,264.8,538.5,134.9,1.16
2019-09-21 16:00,23.78,64.27,246.8,497.8,121.6,1.052
2019-09-21 16:30,23.29,64.39,170.8,344.6,77.94,1.018
2019-09-21 17:00,22.61,67.96,68.45,134.6,-43.74,0.88
2019-09-21 17:30,22.53,68.64,81.3,156.3,15.97,0.856
2019-09-21 18:00,22.36,69.41,22.8,46.85,-16.42,0.826
2019-09-21 18:30,21.36,76.74,2.102,4.647,-77.34,0.594
2019-09-21 19:00,20.85,80.8,0.303,0.325,-63.39,0.473
2019-09-21 19:30,20.57,83.8,0.25,0.308,-42.21,0.392
2019-09-21 20:00,20.33,85.1,0.244,0.309,-46.03,0.355
2019-09-21 20:30,20.29,85.9,0.248,0.309,-31.71,0.334
2019-09-21 21:00,20.27,87.1,0.232,0.304,-26.46,0.308
2019-09-21 21:30,20.11,88.4,0.195,0.276,-29.13,0.273
2019-09-21 22:00,20.05,88.7,0.214,0.285,-22.31,0.265
2019-09-21 22:30,19.95,88.6,0.136,0.244,-24.09,0.266
2019-09-21 23:00,19.81,88.1,0.144,0.25,-26.56,0.274
2019-09-21 23:30,19.77,87.3,0.184,0.274,-36.92,0.293
2019-09-22 0:00,19.86,86.4,0.195,0.265,-39.75,0.314
2019-09-22 0:30,19.88,85.9,0.183,0.261,-45.32,0.326
2019-09-22 1:00,19.95,85.8,0.171,0.271,-42.81,0.331
2019-09-22 1:30,19.96,84.8,0.16,0.265,-52.14,0.355
2019-09-22 2:00,19.89,84.1,0.174,0.269,-55.94,0.368
2019-09-22 2:30,19.78,84.3,0.165,0.255,-57.02,0.362
2019-09-22 3:00,19.77,85,0.096,0.195,-54.09,0.346
2019-09-22 3:30,19.73,85.5,0.151,0.241,-53.66,0.334
2019-09-22 4:00,19.83,85.8,0.125,0.229,-48.34,0.328
2019-09-22 4:30,20.1,84.9,0.119,0.222,-60.66,0.354
2019-09-22 5:00,20.27,84.9,0.137,0.247,-55.75,0.359
2019-09-22 5:30,20.39,85.1,0.129,0.227,-18.7,0.356
2019-09-22 6:00,20.17,87,0.225,0.301,-24.79,0.308
2019-09-22 6:30,19.87,89.5,1.347,2.274,-10.1,0.243
2019-09-22 7:00,19.83,90.5,12.19,23.46,-0.613,0.219
2019-09-22 7:30,19.85,90.8,42.96,79.35,21.12,0.212
2019-09-22 8:00,19.78,90.9,142.7,256.8,58.27,0.211
2019-09-22 8:30,19.98,90.5,205.9,373,70.37,0.221
2019-09-22 9:00,20.18,88.9,255.5,464.1,73.55,0.262
2019-09-22 9:30,20.44,85.3,398.5,741.3,121.3,0.354
2019-09-22 10:00,21.38,79.18,530,996,138.8,0.531
2019-09-22 10:30,22.4,72.06,642,1203,379.6,0.757
2019-09-22 11:00,23.24,63.91,747.7,1391,464.3,1.029
2019-09-22 11:30,23.76,55.44,732.9,1386,447.6,1.311
2019-09-22 12:00,24.43,52.21,780.9,1454,484,1.463
2019-09-22 12:30,24.75,54.05,642.5,1234,394.8,1.434
2019-09-22 13:00,24.89,47.23,550.1,1053,299.6,1.66
2019-09-22 13:30,25.45,37.54,710,1377,417.4,2.034
2019-09-22 14:00,25.96,32.79,682.2,1341,410.2,2.253
2019-09-22 14:30,26.3,30.18,616.4,1207,352.5,2.389
2019-09-22 15:00,26.61,29.46,597,1181,336.4,2.458
2019-09-22 15:30,27.03,29.7,517.5,1033,281.8,2.51
2019-09-22 16:00,26.7,31.85,365.8,735.1,176,2.387
2019-09-22 16:30,26.71,34.3,291.4,581.7,121,2.303
2019-09-22 17:00,26,36.64,156.6,320.1,29.51,2.131
2019-09-22 17:30,25.13,40.82,87.2,180.6,-17.35,1.889
2019-09-22 18:00,24.47,41.26,42.3,84,-48.27,1.803
2019-09-22 18:30,23.73,43.13,11.48,20.76,-61.66,1.669
2019-09-22 19:00,22.87,45.31,0.333,0.426,-64.72,1.524
2019-09-22 19:30,21.72,58.24,0.281,0.306,-62.12,1.09
2019-09-22 20:00,20.83,70.12,0.259,0.295,-59.87,0.735
2019-09-22 20:30,20.3,74.59,0.273,0.304,-63.44,0.605
2019-09-22 21:00,19.75,77.16,0.238,0.277,-65.75,0.526
2019-09-22 21:30,19.09,80,0.262,0.289,-65.5,0.441
2019-09-22 22:00,18.68,81.6,0.177,0.226,-57.12,0.395
2019-09-22 22:30,18.36,82.5,0.117,0.174,-57.15,0.37
2019-09-22 23:00,17.81,85.5,0.158,0.205,-62.81,0.296
2019-09-22 23:30,17.53,87,0.09,0.139,-66.42,0.26
2019-09-23 0:00,17.3,88.2,0.116,0.158,-65.02,0.232
2019-09-23 0:30,16.97,88.9,0.149,0.174,-64.41,0.214
2019-09-23 1:00,16.66,89.6,0.108,0.135,-65.33,0.197
2019-09-23 1:30,16.69,89.8,0.104,0.126,-65.25,0.194
2019-09-23 2:00,16.21,90,0.105,0.113,-62.38,0.184
2019-09-23 2:30,15.68,90.1,0.08,0.069,-60.55,0.176
2019-09-23 3:00,15.15,90.6,0.051,0.059,-58.25,0.162
2019-09-23 3:30,15.43,90.9,0.056,0.072,-57.72,0.16
2019-09-23 4:00,15.22,91,0.052,0.077,-58.68,0.156
2019-09-23 4:30,14.41,90.8,0.255,0.043,-48.51,0.151
2019-09-23 5:00,13.63,91.5,0.332,0.023,-47.37,0.133
2019-09-23 5:30,13.75,91.7,0.332,0.026,-51.92,0.13
2019-09-23 6:00,13.45,91.8,0.521,0.261,-38.85,0.126
2019-09-23 6:30,13.26,92.2,12.42,17.68,-49.72,0.119
2019-09-23 7:00,13.57,92.3,38.47,70.57,-36.43,0.119
2019-09-23 7:30,14.4,92.5,154.6,255.9,1.629,0.123
2019-09-23 8:00,15.84,92.2,277.5,476.4,64.8,0.14
2019-09-23 8:30,17.17,88.6,385.1,685.3,147.7,0.226
2019-09-23 9:00,19.54,69.07,489.2,928,170,0.707
2019-09-23 9:30,21.16,55.97,550.8,1060,266.4,1.107
2019-09-23 10:00,22.59,49.59,685.3,1325,359.1,1.382
2019-09-23 10:30,23.49,46.16,739.6,1436,403.6,1.559
2019-09-23 11:00,24.55,42.3,789.7,1539,441.2,1.78
2019-09-23 11:30,25.28,39.2,858,1686,495.4,1.958
2019-09-23 12:00,25.87,36.8,886,1751,527.3,2.109
2019-09-23 12:30,26.51,34.35,891,1766,534.9,2.274
2019-09-23 13:00,27.16,31.01,854,1700,513.3,2.484
2019-09-23 13:30,27.7,29.11,810,1617,487.1,2.633
2019-09-23 14:00,28.19,27.89,775,1554,467.6,2.756
2019-09-23 14:30,28.77,25.9,777,1559,469.2,2.93
2019-09-23 15:00,29.08,24.72,693.8,1399,406,3.029
2019-09-23 15:30,29.23,22.93,599.4,1212,332.9,3.128
2019-09-23 16:00,29.34,23.05,483.2,979,246.3,3.144
2019-09-23 16:30,29.3,22.4,393.3,797.3,177.1,3.162
2019-09-23 17:00,29.55,22.84,283.1,573,97.7,3.19
2019-09-23 17:30,28.8,22.95,141.1,288.4,1.909,3.052
2019-09-23 18:00,28.14,25.44,76.49,146.7,-36.17,2.841
2019-09-23 18:30,27.16,27.43,16.07,26.36,-62.68,2.611
2019-09-23 19:00,25.96,32.7,1.073,0.731,-65.73,2.262
2019-09-23 19:30,23.96,38.3,0.332,0.324,-63.91,1.842
2019-09-23 20:00,22.42,41.97,0.332,0.318,-68.57,1.574
2019-09-23 20:30,22.08,48.46,0.332,0.301,-71.36,1.369
2019-09-23 21:00,21.17,53.97,0.332,0.295,-65.59,1.157
2019-09-23 21:30,20.08,59.67,0.332,0.257,-64.16,0.948
2019-09-23 22:00,18.99,66.15,0.332,0.253,-62.29,0.744
2019-09-23 22:30,18.21,70.42,0.332,0.149,-63.8,0.618
2019-09-23 23:00,17.79,72.8,0.332,0.141,-66.17,0.554
2019-09-23 23:30,17.67,72.91,0.332,0.165,-67.15,0.547
2019-09-24 0:00,17.27,73.52,0.332,0.146,-64.16,0.522
2019-09-24 0:30,16.88,74.12,0.332,0.086,-60.67,0.497
2019-09-24 1:00,16.71,74.3,0.331,0.048,-62.58,0.489
2019-09-24 1:30,16.57,74.79,0.332,0.095,-58.79,0.475
2019-09-24 2:00,16.23,76.13,0.331,0.047,-56.57,0.44
2019-09-24 2:30,16.26,75.41,0.332,0.078,-57.87,0.454
2019-09-24 3:00,16.18,74.54,0.331,0.046,-55.36,0.468
2019-09-24 3:30,15.97,74.52,0.331,0.077,-55.05,0.462
2019-09-24 4:00,14.97,78.07,0.327,0.057,-54.92,0.373
2019-09-24 4:30,14.4,80.4,0.312,0.019,-54.85,0.321
2019-09-24 5:00,14.24,81.4,0.312,0.015,-54.13,0.302
2019-09-24 5:30,13.47,83.9,0.304,0.005,-55.34,0.249
2019-09-24 6:00,12.85,84.1,0.478,0.378,-55.78,0.235
2019-09-24 6:30,12.82,83.1,11.32,19.29,-48.85,0.25
2019-09-24 7:00,13.44,79.4,79.42,126,-36.86,0.318
2019-09-24 7:30,15.63,67.55,181.7,322.8,-6.202,0.578
2019-09-24 8:00,17.48,60.91,295.1,547.7,66.97,0.782
2019-09-24 8:30,19.18,55.39,406.4,771.9,154.6,0.992
2019-09-24 9:00,20.8,52.13,511.7,986,230.7,1.177
2019-09-24 9:30,22.8,44.88,607,1179,300.4,1.533
2019-09-24 10:00,24.32,37.24,691.4,1351,360.5,1.911
2019-09-24 10:30,25.43,34.36,762.9,1498,414.9,2.134
2019-09-24 11:00,26.65,31.37,821,1618,459.9,2.398
2019-09-24 11:30,27.64,28.91,861,1706,498.4,2.632
2019-09-24 12:00,28.74,26.38,887,1762,532.6,2.906
2019-09-24 12:30,29.47,25.03,892,1780,544.4,3.086
2019-09-24 13:00,30.26,23.62,880,1764,543.3,3.291
2019-09-24 13:30,31.03,21.97,859,1727,537.6,3.512
2019-09-24 14:00,31.45,20.83,815,1645,510.8,3.65
2019-09-24 14:30,32.18,19.85,755.7,1527,469.6,3.851
2019-09-24 15:00,32.37,18.72,684.4,1386,410.2,3.947
2019-09-24 15:30,32.45,18.54,592.9,1204,337.5,3.973
2019-09-24 16:00,32.22,18.91,495.6,1008,256.9,3.905
2019-09-24 16:30,32.34,18.05,394.8,801,179.6,3.973
2019-09-24 17:00,31.9,20.4,280.5,570.3,96.5,3.764
2019-09-24 17:30,30.4,26.64,169.3,341.1,17.54,3.188
2019-09-24 18:00,29.04,28.82,71.55,142.7,-43.49,2.859
2019-09-24 18:30,27.68,32.44,10.08,21.34,-77.63,2.508
2019-09-24 19:00,25.91,40.75,0.495,0.514,-80.6,1.984
2019-09-24 19:30,24.24,47.87,0.332,0.312,-78.33,1.58
2019-09-24 20:00,22.71,52.95,0.332,0.316,-73.42,1.299
2019-09-24 20:30,21.69,56.1,0.332,0.313,-70,1.139
2019-09-24 21:00,21.06,58.01,0.332,0.306,-66.15,1.048
2019-09-24 21:30,20.5,60.25,0.332,0.302,-62.53,0.959
2019-09-24 22:00,20.03,63.01,0.332,0.291,-60.26,0.866
2019-09-24 22:30,19.64,65.73,0.332,0.243,-57.92,0.783
2019-09-24 23:00,19.57,66.96,0.332,0.198,-57.71,0.752
2019-09-24 23:30,19.51,67.45,0.332,0.14,-53.82,0.738
2019-09-25 0:00,19.48,67.75,0.332,0.152,-52.75,0.73
2019-09-25 0:30,19.08,69.64,0.332,0.191,-48.32,0.67
2019-09-25 1:00,18.71,71.92,0.332,0.149,-45.16,0.606
2019-09-25 1:30,18.47,72.77,0.332,0.151,-40.08,0.578
2019-09-25 2:00,18.7,71.86,0.332,0.168,-35.96,0.607
2019-09-25 2:30,18.79,71.43,0.332,0.144,-35.16,0.619
2019-09-25 3:00,18.81,71.82,0.332,0.165,-37.45,0.612
2019-09-25 3:30,19.19,73.84,0.332,0.16,-43.06,0.581
2019-09-25 4:00,18.87,74.52,0.332,0.136,-44.72,0.555
2019-09-25 4:30,19.16,73.41,0.332,0.162,-51.6,0.591
2019-09-25 5:00,19.69,71.03,0.332,0.215,-55.85,0.664
2019-09-25 5:30,19.8,66.25,0.332,0.195,-57.08,0.779
2019-09-25 6:00,19.72,64.42,0.521,0.477,-57.22,0.817
2019-09-25 6:30,19.41,64.82,10.54,20.02,-53.52,0.793
2019-09-25 7:00,19.36,65.03,72,124.1,-44.21,0.786
2019-09-25 7:30,20.21,61.72,177.2,320.8,-10.28,0.907
2019-09-25 8:00,21.2,57.09,286.4,536.7,57.68,1.08
2019-09-25 8:30,21.97,52.64,419,797.3,158.8,1.25
2019-09-25 9:00,22.49,50.43,486.7,941,227.5,1.35
2019-09-25 9:30,23.1,48.05,607.5,1191,300,1.468
2019-09-25 10:00,23.82,46.33,687.8,1356,361.6,1.584
2019-09-25 10:30,24.43,44.98,761.3,1504,420.2,1.684
2019-09-25 11:00,25.08,45.07,820,1624,475,1.748
2019-09-25 11:30,25.69,42.99,859,1711,511.9,1.881
2019-09-25 12:00,26.35,39.27,884,1763,541.7,2.085
2019-09-25 12:30,27.19,34.72,891,1781,552.6,2.356
2019-09-25 13:00,27.76,29.98,881,1763,546.4,2.61
2019-09-25 13:30,28.48,27.11,852,1710,531.2,2.834
2019-09-25 14:00,28.82,26.37,808,1625,509,2.92
2019-09-25 14:30,29.44,22.69,755,1521,467.5,3.176
2019-09-25 15:00,29.87,20.9,684.3,1381,406.3,3.332
2019-09-25 15:30,30.03,22.03,596.9,1207,340.5,3.314
2019-09-25 16:00,30.08,22.47,495.5,1006,260.7,3.305
2019-09-25 16:30,30.37,22.34,388.7,789.9,177.6,3.366
2019-09-25 17:00,30.37,22.31,277.5,562.8,92.5,3.368
2019-09-25 17:30,28.93,29.86,159.9,317.7,14.17,2.807
2019-09-25 18:00,26.97,33.92,65.82,129.2,-44.9,2.352
